"";"Date";"Ticker";"AdjClose";"Volume";"CompoundedReturn";"Mkt.RF";"SMB";"HML";"RF";"Rm"
"11226";2014-04-01;"IPG";15,688242;118596800;0,0162041473596535;-0,19;-4,25;1,14;0;-0,19
"11227";2014-04-01;"ISRG";120,566666;64263600;-0,191380995866433;-0,19;-4,25;1,14;0;-0,19
"11228";2014-04-01;"ITT";41,133469;16457300;0,011438660351665;-0,19;-4,25;1,14;0;-0,19
"11229";2014-04-01;"ITW";78,322189;44682800;0,0520585857928531;-0,19;-4,25;1,14;0;-0,19
"11230";2014-04-01;"IVZ";29,97504;69555500;-0,0495877479645581;-0,19;-4,25;1,14;0;-0,19
"11231";2014-04-01;"JBHT";73,071098;23240100;0,0564937110895842;-0,19;-4,25;1,14;0;-0,19
"11232";2014-04-01;"JCI";32,912922;70754800;-0,0311667960910458;-0,19;-4,25;1,14;0;-0,19
"11233";2014-04-01;"JNJ";90,80352;180242400;0,0306760398803823;-0,19;-4,25;1,14;0;-0,19
"11234";2014-04-01;"JNPR";23,225834;174167800;-0,0424244791755668;-0,19;-4,25;1,14;0;-0,19
"11235";2014-04-01;"JPM";50,22002;408990800;-0,0811142096918429;-0,19;-4,25;1,14;0;-0,19
"11236";2014-04-01;"JWN";51,419891;28793800;-0,0135394605777233;-0,19;-4,25;1,14;0;-0,19
"11237";2014-04-01;"K";59,441196;56827100;0,0712420479292382;-0,19;-4,25;1,14;0;-0,19
"11238";2014-04-01;"KEY";12,502616;220648100;-0,0430481428051714;-0,19;-4,25;1,14;0;-0,19
"11239";2014-04-01;"KIM";18,917574;48778400;0,0464372439244984;-0,19;-4,25;1,14;0;-0,19
"11240";2014-04-01;"KLAC";45,882576;39802800;-0,0774063406174905;-0,19;-4,25;1,14;0;-0,19
"11241";2014-04-01;"KMB";95,035141;48708000;0,0259122098732663;-0,19;-4,25;1,14;0;-0,19
"11242";2014-04-01;"KMI";28,135052;112681200;0,00521884524470773;-0,19;-4,25;1,14;0;-0,19
"11243";2014-04-01;"KMX";43,779999;40140600;-0,0667061123028434;-0,19;-4,25;1,14;0;-0,19
"11244";2014-04-01;"KO";35,881626;382724700;0,0615232567799495;-0,19;-4,25;1,14;0;-0,19
"11245";2014-04-01;"KR";21,412699;161660800;0,0533074106874674;-0,19;-4,25;1,14;0;-0,19
"11246";2014-04-01;"KSS";46,75005;47754700;-0,0289703009906663;-0,19;-4,25;1,14;0;-0,19
"11247";2014-04-01;"KSU";95,586533;25568500;-0,00873208951241011;-0,19;-4,25;1,14;0;-0,19
"11248";2014-04-01;"L";42,951622;21517600;-0,0018179750859062;-0,19;-4,25;1,14;0;-0,19
"11249";2014-04-01;"LB";47,4184;36540500;-0,0463272285761365;-0,19;-4,25;1,14;0;-0,19
"11250";2014-04-01;"LH";98,699997;24831300;0,00497688305687838;-0,19;-4,25;1,14;0;-0,19
"11251";2014-04-01;"LLL";106,618118;16649000;-0,0238105454114113;-0,19;-4,25;1,14;0;-0,19
"11252";2014-04-01;"LLTC";44,5;89203400;-0,0899844604843163;-0,19;-4,25;1,14;0;-0,19
"11253";2014-04-01;"LLY";52,967236;111837100;0,00406911763549811;-0,19;-4,25;1,14;0;-0,19
"11254";2014-04-01;"LMT";146,635086;32120800;0,00549819532253526;-0,19;-4,25;1,14;0;-0,19
"11255";2014-04-01;"LNC";44,825451;42874600;-0,0435641117147738;-0,19;-4,25;1,14;0;-0,19
"11256";2014-04-01;"LNG";56,450001;87706900;0,0196786852895121;-0,19;-4,25;1,14;0;-0,19
"11257";2014-04-01;"LOW";42,884052;113172100;-0,0630942454756669;-0,19;-4,25;1,14;0;-0,19
"11258";2014-04-01;"LRCX";54,73497;58555300;0,0463632690789693;-0,19;-4,25;1,14;0;-0,19
"11259";2014-04-01;"LTRPA";NA;NA;NA;-0,19;-4,25;1,14;0;-0,19
"11260";2014-04-01;"LUV";23,424339;141600700;0,0252373130984176;-0,19;-4,25;1,14;0;-0,19
"11261";2014-04-01;"LVS";65,615891;142019400;-0,0146356175461486;-0,19;-4,25;1,14;0;-0,19
"11262";2014-04-01;"LYB";80,031929;72773800;0,0392464547109466;-0,19;-4,25;1,14;0;-0,19
"11263";2014-04-01;"M";49,218754;68766100;-0,0276232878170779;-0,19;-4,25;1,14;0;-0,19
"11264";2014-04-01;"MA";71,372459;146992700;-0,0155147445282031;-0,19;-4,25;1,14;0;-0,19
"11265";2014-04-01;"MAC";55,526871;18704700;0,0405587962470153;-0,19;-4,25;1,14;0;-0,19
"11266";2014-04-01;"MAR";54,960842;56605500;0,0335266640893579;-0,19;-4,25;1,14;0;-0,19
"11267";2014-04-01;"MAS";16,6691;116656400;-0,100320401600265;-0,19;-4,25;1,14;0;-0,19
"11268";2014-04-01;"MAT";32,648808;87545100;-0,0224384936192412;-0,19;-4,25;1,14;0;-0,19
"11269";2014-04-01;"FE";28,322603;69793500;-0,00826204645931927;-0,19;-4,25;1,14;0;-0,19
"11270";2014-04-01;"FIS";50,347893;29111700;0,0040189380312512;-0,19;-4,25;1,14;0;-0,19
"11271";2014-04-01;"FISV";30,389999;63193200;0,0696629615264643;-0,19;-4,25;1,14;0;-0,19
"11272";2014-04-01;"FITB";18,663141;186326900;-0,102804578824831;-0,19;-4,25;1,14;0;-0,19
"11273";2014-04-01;"FLT";114,129997;17417500;-0,00846317507194794;-0,19;-4,25;1,14;0;-0,19
"11274";2014-04-01;"FNMA";3,9;226687600;0;-0,19;-4,25;1,14;0;-0,19
"11275";2014-04-01;"FOX";29,962467;125632300;0,0101852049170232;-0,19;-4,25;1,14;0;-0,19
"11276";2014-04-01;"GD";100,751175;38578800;0,00485415752109031;-0,19;-4,25;1,14;0;-0,19
"11277";2014-04-01;"GE";23,560568;658186900;0,0378975766621075;-0,19;-4,25;1,14;0;-0,19
"11278";2014-04-01;"GGP";19,945436;97408300;0,0431463171027477;-0,19;-4,25;1,14;0;-0,19
"11279";2014-04-01;"GILD";73,146271;472552600;0,102265098684871;-0,19;-4,25;1,14;0;-0,19
"11280";2014-04-01;"GIS";46,196644;67335800;0,0228930213574947;-0,19;-4,25;1,14;0;-0,19
"11281";2014-04-01;"GLW";19,08032;244108800;0,00431351535089641;-0,19;-4,25;1,14;0;-0,19
"11282";2014-04-01;"GM";29,221264;494224900;0,0105808555081524;-0,19;-4,25;1,14;0;-0,19
"11283";2014-04-01;"GPC";77,932961;15518400;0,009664937540526;-0,19;-4,25;1,14;0;-0,19
"11284";2014-04-01;"WU";13,912245;153935100;-0,0228728630358823;-0,19;-4,25;1,14;0;-0,19
"11285";2014-04-01;"WY";25,668619;80746200;0,0168922889187386;-0,19;-4,25;1,14;0;-0,19
"11286";2014-04-01;"WYN";65,053825;27643600;-0,0214611210787199;-0,19;-4,25;1,14;0;-0,19
"11287";2014-04-01;"XEC";117,123337;25532300;8,40346065285047e-05;-0,19;-4,25;1,14;0;-0,19
"11288";2014-04-01;"XEL";27,749815;57786100;0,0583495389390967;-0,19;-4,25;1,14;0;-0,19
"11289";2014-04-01;"XLNX";42,610298;83049000;-0,139789722577218;-0,19;-4,25;1,14;0;-0,19
"11290";2014-04-01;"EMR";59,740993;65452400;0,0204481871344067;-0,19;-4,25;1,14;0;-0,19
"11291";2014-04-01;"EOG";95,048492;85676000;-0,000867170540270301;-0,19;-4,25;1,14;0;-0,19
"11292";2014-04-01;"EPD";28,901352;48245000;0,052928405780011;-0,19;-4,25;1,14;0;-0,19
"11293";2014-04-01;"EQIX";161,851807;22044200;0,0159401840818987;-0,19;-4,25;1,14;0;-0,19
"11294";2014-04-01;"EQR";46,950176;43485200;0,0334643267422186;-0,19;-4,25;1,14;0;-0,19
"11295";2014-04-01;"EQT";108,243164;34589300;0,116854348299866;-0,19;-4,25;1,14;0;-0,19
"11296";2014-04-01;"ESRX";66,580002;125305000;-0,120283078656452;-0,19;-4,25;1,14;0;-0,19
"11297";2014-04-01;"YHOO";35,950001;595955300;0,00139176077892911;-0,19;-4,25;1,14;0;-0,19
"11298";2014-04-01;"ETP";24,891798;6993600;0,000879833253790707;-0,19;-4,25;1,14;0;-0,19
"11299";2014-04-01;"XOM";89,309509;230896100;0,0472874640009273;-0,19;-4,25;1,14;0;-0,19
"11300";2014-04-01;"XRX";30,12355;91256800;0,0697442509093062;-0,19;-4,25;1,14;0;-0,19
"11301";2014-04-01;"FB";59,779999;1883965100;-0,00766547656438021;-0,19;-4,25;1,14;0;-0,19
"11302";2014-04-01;"YUM";49,763966;96830900;0,0210011545173594;-0,19;-4,25;1,14;0;-0,19
"11303";2014-04-01;"ZBH";93,635681;43608300;0,0255697596311988;-0,19;-4,25;1,14;0;-0,19
"11304";2014-04-01;"FDX";132,295197;41988800;0,0285491501178186;-0,19;-4,25;1,14;0;-0,19
"11305";2014-04-01;"EXC";30,201862;155326200;0,0428697182425655;-0,19;-4,25;1,14;0;-0,19
"11306";2014-04-01;"EXPE";68,587944;53068100;-0,019064689289646;-0,19;-4,25;1,14;0;-0,19
"11307";2014-04-01;"EXR";45,383492;17996400;0,0839549236221964;-0,19;-4,25;1,14;0;-0,19
"11308";2014-04-01;"ETR";60,393318;46307900;0,0811351550999682;-0,19;-4,25;1,14;0;-0,19
"11309";2014-04-01;"FAST";44,991295;51627100;0,0156979389620093;-0,19;-4,25;1,14;0;-0,19
"11310";2014-04-01;"F";13,576239;664199500;0,0346490822943517;-0,19;-4,25;1,14;0;-0,19
"11311";2014-05-01;"CRM";52,630001;157066400;0,018796084078442;2,06;-1,83;-0,26;0;2,06
"11312";2014-05-01;"CSCO";21,616264;815995500;0,0718045145648363;2,06;-1,83;-0,26;0;2,06
"11313";2014-05-01;"CPB";41,337082;25571900;0,0159503398473846;2,06;-1,83;-0,26;0;2,06
"11314";2014-05-01;"CLR";70,18;45745800;0,0131958023040974;2,06;-1,83;-0,26;0;2,06
"11315";2014-05-01;"CLX";81,205536;25256800;-0,00413199437320078;2,06;-1,83;-0,26;0;2,06
"11316";2014-05-01;"CSX";27,060074;121418400;0,0409637432152277;2,06;-1,83;-0,26;0;2,06
"11317";2014-05-01;"CTL";27,084618;126666100;0,0760905095924027;2,06;-1,83;-0,26;0;2,06
"11318";2014-05-01;"CMG";547,090027;9813000;0,0930097826587497;2,06;-1,83;-0,26;0;2,06
"11319";2014-05-01;"CTSH";48,178848;79026300;0,0145050776691389;2,06;-1,83;-0,26;0;2,06
"11320";2014-05-01;"CMCSA";23,268702;575610200;0,00846477305790749;2,06;-1,83;-0,26;0;2,06
"11321";2014-05-01;"CME";59,47588;29519900;0,0226150186931013;2,06;-1,83;-0,26;0;2,06
"11322";2014-05-01;"CL";62,982399;58331300;0,0215854551388768;2,06;-1,83;-0,26;0;2,06
"11323";2014-05-01;"COST";103,19072;40532600;0,00293464287815937;2,06;-1,83;-0,26;0;2,06
"11324";2014-05-01;"XOM";87,670006;179886600;-0,0185281319371038;2,06;-1,83;-0,26;0;2,06
"11325";2014-05-01;"XRX";30,771372;61138100;0,0212775193528567;2,06;-1,83;-0,26;0;2,06
"11326";2014-05-01;"YHOO";34,650002;414766700;-0,0368313286274988;2,06;-1,83;-0,26;0;2,06
"11327";2014-05-01;"YUM";50,310108;64331400;0,0109148633642517;2,06;-1,83;-0,26;0;2,06
"11328";2014-05-01;"CMI";136,839539;20068600;0,0136941588913491;2,06;-1,83;-0,26;0;2,06
"11329";2014-05-01;"CNO";15,147663;33825100;-0,0671313370663906;2,06;-1,83;-0,26;0;2,06
"11330";2014-05-01;"CNP";20,209232;74687100;-0,0261883798860238;2,06;-1,83;-0,26;0;2,06
"11331";2014-05-01;"CNX";36,292732;54108200;-0,00766798973286376;2,06;-1,83;-0,26;0;2,06
"11332";2014-05-01;"COF";73,049095;59819600;0,0653417164384908;2,06;-1,83;-0,26;0;2,06
"11333";2014-05-01;"COH";40,709999;97555600;-0,0923806141644423;2,06;-1,83;-0,26;0;2,06
"11334";2014-05-01;"COL";74,743484;14753500;0,0177423495399669;2,06;-1,83;-0,26;0;2,06
"11335";2014-05-01;"COP";70,271347;114117400;0,0730308235860964;2,06;-1,83;-0,26;0;2,06
"11336";2014-05-01;"AMT";83,05748;37601800;0,0745783835883822;2,06;-1,83;-0,26;0;2,06
"11337";2014-05-01;"AMZN";312,549988;78579200;0,0273091599667818;2,06;-1,83;-0,26;0;2,06
"11338";2014-05-01;"ANDV";51,367268;58575900;-0,00160026406493241;2,06;-1,83;-0,26;0;2,06
"11339";2014-05-01;"APA";86,926369;67744900;0,0743301751499832;2,06;-1,83;-0,26;0;2,06
"11340";2014-05-01;"APC";99,254707;74948600;0,038046905291103;2,06;-1,83;-0,26;0;2,06
"11341";2014-05-01;"ZBH";100,938896;35492500;0,0751038255544199;2,06;-1,83;-0,26;0;2,06
"11342";2014-05-01;"ALL";54,140469;48656600;0,022741822507951;2,06;-1,83;-0,26;0;2,06
"11343";2014-05-01;"ALXN";166,320007;22809300;0,0500536492670838;2,06;-1,83;-0,26;0;2,06
"11344";2014-05-01;"AMAT";18,977114;310582900;0,0575955435262938;2,06;-1,83;-0,26;0;2,06
"11345";2014-05-01;"AME";51,672009;15927900;0,00680507177958978;2,06;-1,83;-0,26;0;2,06
"11346";2014-05-01;"AMG";187,410049;8273100;-0,0496482473621276;2,06;-1,83;-0,26;0;2,06
"11347";2014-05-01;"AMGN";105,463371;66180100;0,0372396053942863;2,06;-1,83;-0,26;0;2,06
"11348";2014-05-01;"AMP";102,169647;18736800;0,00874056465467454;2,06;-1,83;-0,26;0;2,06
"11349";2014-05-01;"BAC";14,347899;1462446400;0;2,06;-1,83;-0,26;0;2,06
"11350";2014-05-01;"BAX";36,642143;101622900;0,0220116218616044;2,06;-1,83;-0,26;0;2,06
"11351";2014-05-01;"BBBY";58,816486;56976300;-0,0208172219680769;2,06;-1,83;-0,26;0;2,06
"11352";2014-05-01;"BBT";33,872353;59038200;0,0156813133862284;2,06;-1,83;-0,26;0;2,06
"11353";2014-05-01;"BBY";24,89543;121409000;0,0645865364572793;2,06;-1,83;-0,26;0;2,06
"11354";2014-05-01;"BCR";147,910004;15096200;0,0742172046210996;2,06;-1,83;-0,26;0;2,06
"11355";2014-05-01;"BDX";110,24511;16722800;0,0404857039544666;2,06;-1,83;-0,26;0;2,06
"11356";2014-05-01;"BEN";51,599148;40957000;0,0531921817210224;2,06;-1,83;-0,26;0;2,06
"11357";2014-05-01;"BG";70,84935;23433200;-0,0246580384617419;2,06;-1,83;-0,26;0;2,06
"11358";2014-05-01;"BHI";42,160999;15109364;-0,505570078453773;2,06;-1,83;-0,26;0;2,06
"11359";2014-05-01;"BIIB";319,369995;25217700;0,106450060177266;2,06;-1,83;-0,26;0;2,06
"11360";2014-05-01;"BK";32,378849;91921800;0,0252172654442067;2,06;-1,83;-0,26;0;2,06
"11361";2014-05-01;"BKE";38,7654;8801100;-0,0417301365701537;2,06;-1,83;-0,26;0;2,06
"11362";2014-05-01;"BLK";276,805237;10901100;0,0128734111549846;2,06;-1,83;-0,26;0;2,06
"11363";2014-05-01;"BLL";28,560276;51615000;0,0715877694037292;2,06;-1,83;-0,26;0;2,06
"11364";2014-05-01;"BMRN";57,959999;31415800;-0,00464758564982493;2,06;-1,83;-0,26;0;2,06
"11365";2014-05-01;"BMY";44,932072;173660400;-4,73592584415705e-05;2,06;-1,83;-0,26;0;2,06
"11366";2014-05-01;"BSX";12,83;239791000;0,0172960286507169;2,06;-1,83;-0,26;0;2,06
"11367";2014-05-01;"BWA";60,017365;26216600;0,0140435817188651;2,06;-1,83;-0,26;0;2,06
"11368";2014-05-01;"BX";23,818548;113447700;0,0619820722141013;2,06;-1,83;-0,26;0;2,06
"11369";2014-05-01;"BXP";110,454414;14545200;0,0297725953645394;2,06;-1,83;-0,26;0;2,06
"11370";2014-05-01;"C";46,107979;316654200;-0,00712163020648449;2,06;-1,83;-0,26;0;2,06
"11371";2014-05-01;"CA";25,132574;60701200;-0,0493044203263819;2,06;-1,83;-0,26;0;2,06
"11372";2014-05-01;"CAG";22,518103;55282600;0,0674300247989779;2,06;-1,83;-0,26;0;2,06
"11373";2014-05-01;"CAH";64,245232;50876900;0,0159844525064257;2,06;-1,83;-0,26;0;2,06
"11374";2014-05-01;"CAM";63,779999;25797450;-0,0183320345563187;2,06;-1,83;-0,26;0;2,06
"11375";2014-05-01;"CAT";90,177574;81653000;-0,0246667840841592;2,06;-1,83;-0,26;0;2,06
"11376";2014-05-01;"CBG";29,84;50160800;0,11343596720091;2,06;-1,83;-0,26;0;2,06
"11377";2014-05-01;"CBS";56,926159;159240600;0,0315268718543305;2,06;-1,83;-0,26;0;2,06
"11378";2014-05-01;"CCE";29,818964;38929000;0,00439194234855389;2,06;-1,83;-0,26;0;2,06
"11379";2014-05-01;"CCI";66,105606;39547300;0,0535384876231815;2,06;-1,83;-0,26;0;2,06
"11380";2014-05-01;"CCL";35,925774;58508000;0,0181500267223589;2,06;-1,83;-0,26;0;2,06
"11381";2014-05-01;"APD";100,231407;15491600;0,0206331292256809;2,06;-1,83;-0,26;0;2,06
"11382";2014-05-01;"APH";45,965797;23252400;0,00470836396205021;2,06;-1,83;-0,26;0;2,06
"11383";2014-05-01;"ATVI";20,175247;161749300;0,0377589419783377;2,06;-1,83;-0,26;0;2,06
"11384";2014-05-01;"AVB";125,43998;15516300;0,0380088773765603;2,06;-1,83;-0,26;0;2,06
"11385";2014-05-01;"AWK";44,45591;18715500;0,0654578495356941;2,06;-1,83;-0,26;0;2,06
"11386";2014-05-01;"AXP";85,999695;65091900;0,048026339294502;2,06;-1,83;-0,26;0;2,06
"11387";2014-05-01;"AZO";532,5;4760900;-0,00260695574355463;2,06;-1,83;-0,26;0;2,06
"11388";2014-05-01;"BA";121,381035;61514500;0,0471574866831572;2,06;-1,83;-0,26;0;2,06
"11389";2014-05-01;"CIT";42,014954;51840800;0,0326777007779593;2,06;-1,83;-0,26;0;2,06
"11390";2014-05-01;"L";42,131081;24575300;-0,0192886782227562;2,06;-1,83;-0,26;0;2,06
"11391";2014-05-01;"LB";50,209267;33967800;0,0571892722240501;2,06;-1,83;-0,26;0;2,06
"11392";2014-05-01;"LH";102,580002;15795000;0,0385580854138015;2,06;-1,83;-0,26;0;2,06
"11393";2014-05-01;"LLL";111,978127;25963300;0,0490500978134492;2,06;-1,83;-0,26;0;2,06
"11394";2014-05-01;"LLTC";45,330002;49682075;0,0184799199014534;2,06;-1,83;-0,26;0;2,06
"11395";2014-05-01;"LLY";53,648361;103920800;0,0127773850343762;2,06;-1,83;-0,26;0;2,06
"11396";2014-05-01;"LMT";146,197327;25879300;-0,00298982835685369;2,06;-1,83;-0,26;0;2,06
"11397";2014-05-01;"LNC";44,464123;51190300;-0,00809344151111713;2,06;-1,83;-0,26;0;2,06
"11398";2014-05-01;"LNG";68,110001;56064500;0,187768751624896;2,06;-1,83;-0,26;0;2,06
"11399";2014-05-01;"LOW";44,146732;112803800;0,0290188953585622;2,06;-1,83;-0,26;0;2,06
"11400";2014-05-01;"LRCX";58,943871;37559800;0,0740828416515296;2,06;-1,83;-0,26;0;2,06
"11401";2014-05-01;"LTRPA";NA;NA;NA;2,06;-1,83;-0,26;0;2,06
"11402";2014-05-01;"LUV";25,633999;105610500;0,0901439462866995;2,06;-1,83;-0,26;0;2,06
"11403";2014-05-01;"LVS";63,45163;116450300;-0,0335400241183912;2,06;-1,83;-0,26;0;2,06
"11404";2014-05-01;"LYB";86,80732;55040700;0,0812652823581406;2,06;-1,83;-0,26;0;2,06
"11405";2014-05-01;"M";51,327023;88393500;0,0419426478879097;2,06;-1,83;-0,26;0;2,06
"11406";2014-05-01;"MA";74,299835;89928000;0,0401966643525355;2,06;-1,83;-0,26;0;2,06
"11407";2014-05-01;"MAC";56,493515;11027900;0,0172587870578784;2,06;-1,83;-0,26;0;2,06
"11408";2014-05-01;"MAR";58,461712;46504400;0,0617510762058497;2,06;-1,83;-0,26;0;2,06
"11409";2014-05-01;"MAS";17,742334;137751600;0,0623968292042156;2,06;-1,83;-0,26;0;2,06
"11410";2014-05-01;"MAT";32,324146;44000400;-0,00999384150459948;2,06;-1,83;-0,26;0;2,06
"11411";2014-05-01;"MCD";89,83284;86521200;0,000492959070257371;2,06;-1,83;-0,26;0;2,06
"11412";2014-05-01;"MCHP";42,931;32840300;0,00126132948750168;2,06;-1,83;-0,26;0;2,06
"11413";2014-05-01;"MCK";184,807083;32695500;0,114105163649007;2,06;-1,83;-0,26;0;2,06
"11414";2014-05-01;"MCO";81,122795;26405700;0,0858854641287943;2,06;-1,83;-0,26;0;2,06
"11415";2014-05-01;"MDLZ";35,094826;174490900;0,0537866067401387;2,06;-1,83;-0,26;0;2,06
"11416";2014-05-01;"MET";39,638306;143397200;-0,0274999511235845;2,06;-1,83;-0,26;0;2,06
"11417";2014-05-01;"MGLN";60,889999;5392000;0,0534651899667375;2,06;-1,83;-0,26;0;2,06
"11418";2014-05-01;"MHK";135,660004;17534100;0,0242485854425478;2,06;-1,83;-0,26;0;2,06
"11419";2014-05-01;"MJN";85,639999;26864306;-0,0301345744570272;2,06;-1,83;-0,26;0;2,06
"11420";2014-05-01;"MKC";66,86216;8370100;0,0206726206715464;2,06;-1,83;-0,26;0;2,06
"11421";2014-05-01;"CE";58,212494;21922800;0,0204632597060073;2,06;-1,83;-0,26;0;2,06
"11422";2014-05-01;"CELG";76,514999;104454200;0,0401333966712878;2,06;-1,83;-0,26;0;2,06
"11423";2014-05-01;"CERN";54,049999;40117400;0,0522187929002835;2,06;-1,83;-0,26;0;2,06
"11424";2014-05-01;"CF";38,574127;85405000;-0,00761543108841511;2,06;-1,83;-0,26;0;2,06
"11425";2014-05-01;"CHD";31,146095;28003400;0,00318292239230589;2,06;-1,83;-0,26;0;2,06
"11426";2014-05-01;"CHRW";54,522411;24807300;0,0161672283499827;2,06;-1,83;-0,26;0;2,06
"11427";2014-05-01;"CHTR";143,139999;20798100;0,0546301546747996;2,06;-1,83;-0,26;0;2,06
"11428";2014-05-01;"CI";89,680412;39458900;0,114835699180256;2,06;-1,83;-0,26;0;2,06
"11429";2014-05-01;"WAT";100,160004;16323200;0,0163063800239094;2,06;-1,83;-0,26;0;2,06
"11430";2014-05-01;"WBA";66,678795;101024200;0,0573795201206515;2,06;-1,83;-0,26;0;2,06
"11431";2014-05-01;"WDAY";78,370003;63952000;0,0700233535416004;2,06;-1,83;-0,26;0;2,06
"11432";2014-05-01;"WDC";79,044846;46180200;-0,00261467481820432;2,06;-1,83;-0,26;0;2,06
"11433";2014-05-01;"WFC";45,357067;283041300;0,0227054506477122;2,06;-1,83;-0,26;0;2,06
"11434";2014-05-01;"WFM";38,240002;200231095;-0,262122812738853;2,06;-1,83;-0,26;0;2,06
"11435";2014-05-01;"WHR";131,365524;20018400;-0,0662350110814032;2,06;-1,83;-0,26;0;2,06
"11436";2014-05-01;"WM";40,111919;35032200;0,00516101696914006;2,06;-1,83;-0,26;0;2,06
"11437";2014-05-01;"WMB";37,458138;100940700;0,107586754319691;2,06;-1,83;-0,26;0;2,06
"11438";2014-05-01;"WMT";69,06076;121597900;-0,0375815791563783;2,06;-1,83;-0,26;0;2,06
"11439";2014-05-01;"WU";14,175238;117915600;0,0187272520036026;2,06;-1,83;-0,26;0;2,06
"11440";2014-05-01;"WY";27,018696;97788000;0,0512598755918843;2,06;-1,83;-0,26;0;2,06
"11441";2014-05-01;"WYN";67,415604;19150900;0,035661500324121;2,06;-1,83;-0,26;0;2,06
"11442";2014-05-01;"XEC";126,965576;20396900;0,0806884526464859;2,06;-1,83;-0,26;0;2,06
"11443";2014-05-01;"XEL";26,783318;57639500;-0,0354499424836394;2,06;-1,83;-0,26;0;2,06
"11444";2014-05-01;"XLNX";42,402618;54125200;-0,00488585553605514;2,06;-1,83;-0,26;0;2,06
"11445";2014-05-01;"NOC";113,489128;21325600;0,000329328053942035;2,06;-1,83;-0,26;0;2,06
"11446";2014-05-01;"NOV";67,66861;69790500;0,0416520349078571;2,06;-1,83;-0,26;0;2,06
"11447";2014-05-01;"NOW";52,310001;50620200;0,050780289744182;2,06;-1,83;-0,26;0;2,06
"11448";2014-05-01;"NSC";91,50544;26138200;0,0694428796224518;2,06;-1,83;-0,26;0;2,06
"11449";2014-05-01;"NTRS";55,917332;17395500;0,00248659448713617;2,06;-1,83;-0,26;0;2,06
"11450";2014-05-01;"NUE";44,972202;26638900;-0,0218803134210197;2,06;-1,83;-0,26;0;2,06
"11451";2014-05-01;"NVDA";18,187757;140315000;0,0282912021911352;2,06;-1,83;-0,26;0;2,06
"11452";2014-05-01;"NWL";27,039877;45416700;-0,0279527524583782;2,06;-1,83;-0,26;0;2,06
"11453";2014-05-01;"O";36,334816;40375200;0,000737691476620839;2,06;-1,83;-0,26;0;2,06
"11454";2014-05-01;"OKE";52,210835;21569300;0,028862381931464;2,06;-1,83;-0,26;0;2,06
"11455";2014-05-01;"OMC";63,701698;61656700;0,049999315590795;2,06;-1,83;-0,26;0;2,06
"11456";2014-05-01;"ORCL";39,604668;267018700;0,0304817751093398;2,06;-1,83;-0,26;0;2,06
"11457";2014-05-01;"ORLY";147,949997;12023800;-0,0056615102243347;2,06;-1,83;-0,26;0;2,06
"11458";2014-05-01;"OXY";80,949211;80555800;0,0403246555722516;2,06;-1,83;-0,26;0;2,06
"11459";2014-05-01;"PAA";42,652664;17539700;0,0230420651930952;2,06;-1,83;-0,26;0;2,06
"11460";2014-05-01;"PAYX";36,060902;38281600;-0,0168839931758966;2,06;-1,83;-0,26;0;2,06
"11461";2014-05-01;"PCAR";55,538254;33499300;-0,00973770766444648;2,06;-1,83;-0,26;0;2,06
"11462";2014-05-01;"PCG";40,774261;68688000;0,00634224424789398;2,06;-1,83;-0,26;0;2,06
"11463";2014-05-01;"PCLN";1278,630005;18490400;0,0993107297697797;2,06;-1,83;-0,26;0;2,06
"11464";2014-05-01;"PEG";33,460991;87826700;-0,0503046252799151;2,06;-1,83;-0,26;0;2,06
"11465";2014-05-01;"PEP";78,832962;76849900;0,0280123039546485;2,06;-1,83;-0,26;0;2,06
"11466";2014-05-01;"PFE";25,654802;686948500;-0,0541918151939651;2,06;-1,83;-0,26;0;2,06
"11467";2014-05-01;"PFG";41,45808;23256900;-0,0014954772958955;2,06;-1,83;-0,26;0;2,06
"11468";2014-05-01;"PG";71,764145;133914500;-0,01359820872666;2,06;-1,83;-0,26;0;2,06
"11469";2014-05-01;"PGR";22,7617;100247700;0,0316586302958761;2,06;-1,83;-0,26;0;2,06
"11470";2014-05-01;"PH";115,875633;15978300;-0,0130897101420722;2,06;-1,83;-0,26;0;2,06
"11471";2014-05-01;"PLD";36,281876;48382800;0,0214277567438232;2,06;-1,83;-0,26;0;2,06
"11472";2014-05-01;"PM";74,429085;80180200;0,0357567947576252;2,06;-1,83;-0,26;0;2,06
"11473";2014-05-01;"PNC";78,014923;37251900;0,0203854930836531;2,06;-1,83;-0,26;0;2,06
"11474";2014-05-01;"PPG";93,57682;23113000;0,0404375047259835;2,06;-1,83;-0,26;0;2,06
"11475";2014-05-01;"PPL";27,228144;115255600;0,0511584120977351;2,06;-1,83;-0,26;0;2,06
"11476";2014-05-01;"PRU";72,817337;51236900;0,0181780943698131;2,06;-1,83;-0,26;0;2,06
"11477";2014-05-01;"PSX";75,443687;71181800;0,0186896168314439;2,06;-1,83;-0,26;0;2,06
"11478";2014-05-01;"PX";120,234619;16164400;0,0128623630873976;2,06;-1,83;-0,26;0;2,06
"11479";2014-05-01;"PXD";209,590408;24986400;0,0837811239157871;2,06;-1,83;-0,26;0;2,06
"11480";2014-05-01;"QCOM";70,662331;155682300;0,0218657197018368;2,06;-1,83;-0,26;0;2,06
"11481";2014-05-01;"RAI";29,815001;100344800;0,0551579046941297;2,06;-1,83;-0,26;0;2,06
