"";"Ticker";"Year";"Close";"Volume"
"1239";"NEE";"2015";103,89;52531800
"1240";"NEE";"2016";119,46;44764400
"1241";"NEM";"2012";46,44;123742000
"1242";"NEM";"2013";23,03;210244900
"1243";"NEM";"2014";18,9;214563500
"1244";"NEM";"2015";17,99;151110800
"1245";"NEM";"2016";34,07;179831600
"1246";"NFLX";"2012";13,23;598236100
"1247";"NFLX";"2013";52,6;313308800
"1248";"NFLX";"2014";48,8;258595200
"1249";"NFLX";"2015";114,38;319866600
"1250";"NFLX";"2016";123,8;128472700
"1251";"NKE";"2012";25,8;187460200
"1252";"NKE";"2013";39,32;162278800
"1253";"NKE";"2014";48,08;166357300
"1254";"NKE";"2015";62,5;176476500
"1255";"NKE";"2016";51,72;229408200
"1256";"NLSN";"2012";30,59;29701800
"1257";"NLSN";"2013";45,89;55499500
"1258";"NLSN";"2014";44,73;91938400
"1259";"NLSN";"2015";46,6;47748100
"1260";"NLSN";"2016";41,95;59824600
"1261";"NLY";"2012";14,04;298498500
"1262";"NLY";"2013";9,97;344638000
"1263";"NLY";"2014";10,81;161292100
"1264";"NLY";"2015";9,38;154192300
"1265";"NLY";"2016";9,97;176617500
"1266";"NOC";"2012";67,58;30097400
"1267";"NOC";"2013";114,61;29569800
"1268";"NOC";"2014";147,39;30057800
"1269";"NOC";"2015";188,81;25210900
"1270";"NOC";"2016";232,58;25138400
"1271";"NOV";"2012";61,63;100768100
"1272";"NOV";"2013";71,71;63728100
"1273";"NOV";"2014";65,53;110825200
"1274";"NOV";"2015";33,49;129721500
"1275";"NOV";"2016";37,44;73898400
"1276";"NOW";"2012";30,03;17230900
"1277";"NOW";"2013";56,01;26725700
"1278";"NOW";"2014";67,85;22897400
"1279";"NOW";"2015";86,56;30080000
"1280";"NOW";"2016";74,34;27521600
"1281";"NSC";"2012";61,84;51317600
"1282";"NSC";"2013";92,83;31724000
"1283";"NSC";"2014";109,61;53761600
"1284";"NSC";"2015";84,59;47359000
"1285";"NSC";"2016";108,07;32942800
"1286";"NTRS";"2012";50,16;24666500
"1287";"NTRS";"2013";61,89;25936300
"1288";"NTRS";"2014";67,4;18243000
"1289";"NTRS";"2015";72,09;29762600
"1290";"NTRS";"2016";89,05;30680900
"1291";"NUE";"2012";43,16;47313300
"1292";"NUE";"2013";53,38;31869800
"1293";"NUE";"2014";49,05;43314900
"1294";"NUE";"2015";40,3;54131500
"1295";"NUE";"2016";59,52;60514500
"1296";"NVDA";"2012";12,26;200933500
"1297";"NVDA";"2013";16,02;154199400
"1298";"NVDA";"2014";20,05;106425100
"1299";"NVDA";"2015";32,96;140650100
"1300";"NVDA";"2016";106,74;451308200
"1301";"NWL";"2012";22,27;58042900
"1302";"NWL";"2013";32,41;42690900
"1303";"NWL";"2014";38,09;41265000
"1304";"NWL";"2015";44,08;124742100
"1305";"NWL";"2016";44,65;83030900
"1306";"O";"2012";40,21;15640600
"1307";"O";"2013";37,33;48857300
"1308";"O";"2014";47,71;38509800
"1309";"O";"2015";51,63;44568300
"1310";"O";"2016";57,48;39689200
"1311";"OKE";"2012";37,43;40262700
"1312";"OKE";"2013";54,44;30272200
"1313";"OKE";"2014";49,79;63050300
"1314";"OKE";"2015";24,66;106511900
"1315";"OKE";"2016";57,41;37390700
"1316";"OMC";"2012";49,96;33872400
"1317";"OMC";"2013";74,37;26994300
"1318";"OMC";"2014";77,47;31880300
"1319";"OMC";"2015";75,66;41858700
"1320";"OMC";"2016";85,11;41756700
"1321";"ORCL";"2012";33,32;503002900
"1322";"ORCL";"2013";38,26;468655300
"1323";"ORCL";"2014";44,97;352611500
"1324";"ORCL";"2015";36,53;372685100
"1325";"ORCL";"2016";38,45;307175600
"1326";"ORLY";"2012";89,42;26655500
"1327";"ORLY";"2013";128,71;15292800
"1328";"ORLY";"2014";192,62;14630900
"1329";"ORLY";"2015";253,42;19223700
"1330";"ORLY";"2016";278,41;13446300
"1331";"OXY";"2012";73,4;92776700
"1332";"OXY";"2013";91,11;79839500
"1333";"OXY";"2014";80,47;165468200
"1334";"OXY";"2015";67,5;121970800
"1335";"OXY";"2016";71,23;90057900
"1336";"PAA";"2012";45,24;21349200
"1337";"PAA";"2013";51,77;27280100
"1338";"PAA";"2014";51,32;42080100
"1339";"PAA";"2015";23,1;131325800
"1340";"PAA";"2016";32,29;48096300
"1341";"PAYX";"2012";31,1;71003600
"1342";"PAYX";"2013";45,53;56026600
"1343";"PAYX";"2014";46,17;58667600
"1344";"PAYX";"2015";52,89;50934600
"1345";"PAYX";"2016";60,88;38304400
"1346";"PCAR";"2012";45,21;42062000
"1347";"PCAR";"2013";59,17;25502300
"1348";"PCAR";"2014";68,01;41789500
"1349";"PCAR";"2015";47,4;60157200
"1350";"PCAR";"2016";63,9;45804500
"1351";"PCG";"2012";40,18;51913900
"1352";"PCG";"2013";40,28;60967400
"1353";"PCG";"2014";53,24;69283100
"1354";"PCG";"2015";53,19;51902800
"1355";"PCG";"2016";60,77;44334500
"1356";"PCLN";"2012";620,39;11761900
"1357";"PCLN";"2013";1162,4;10537200
"1358";"PCLN";"2014";1140,21;15327800
"1359";"PCLN";"2015";1274,95;9814000
"1360";"PCLN";"2016";1466,06;7852200
"1361";"PEG";"2012";30,6;49816300
"1362";"PEG";"2013";32,04;79750800
"1363";"PEG";"2014";41,41;77263700
"1364";"PEG";"2015";38,69;64436800
"1365";"PEG";"2016";43,88;54393400
"1366";"PEP";"2012";68,43;98276000
"1367";"PEP";"2013";82,94;99693900
"1368";"PEP";"2014";94,56;94377400
"1369";"PEP";"2015";99,92;92168800
"1370";"PEP";"2016";104,63;85750400
"1371";"PFE";"2012";25,08;597201100
"1372";"PFE";"2013";30,63;528149100
"1373";"PFE";"2014";31,15;533277200
"1374";"PFE";"2015";32,28;738234000
"1375";"PFE";"2016";31,7;570151700
"1376";"PFG";"2012";28,52;32422700
"1377";"PFG";"2013";49,31;28571500
"1378";"PFG";"2014";51,94;27802100
"1379";"PFG";"2015";44,98;36815300
"1380";"PFG";"2016";57,86;31608900
"1381";"PG";"2012";67,89;181564600
"1382";"PG";"2013";81,41;162155800
"1383";"PG";"2014";91,09;142076100
"1384";"PG";"2015";79,41;207324100
"1385";"PG";"2016";84,08;171190200
"1386";"PGR";"2012";21,1;98701100
"1387";"PGR";"2013";27,27;60497600
"1388";"PGR";"2014";26,99;86447700
"1389";"PGR";"2015";31,8;69637300
"1390";"PGR";"2016";35,5;67570500
"1391";"PH";"2012";85,06;22470900
"1392";"PH";"2013";128,64;19340100
"1393";"PH";"2014";128,95;24689300
"1394";"PH";"2015";96,98;26819800
"1395";"PH";"2016";140;22017000
"1396";"PLD";"2012";36,49;53039700
"1397";"PLD";"2013";36,95;50158800
"1398";"PLD";"2014";43,03;59455000
"1399";"PLD";"2015";42,92;63302300
"1400";"PLD";"2016";52,39;53205500
"1401";"PM";"2012";83,64;106731900
"1402";"PM";"2013";87,13;99812100
"1403";"PM";"2014";81,45;101407600
"1404";"PM";"2015";87,91;91883400
"1405";"PM";"2016";91,49;91662400
"1406";"PNC";"2012";58,31;77547300
"1407";"PNC";"2013";77,58;42327600
"1408";"PNC";"2014";91,23;56171000
"1409";"PNC";"2015";95,31;47992100
"1410";"PNC";"2016";116,96;57987400
"1411";"PPG";"2012";67,68;73891600
"1412";"PPG";"2013";94,83;31953800
"1413";"PPG";"2014";115,57;36427800
"1414";"PPG";"2015";98,82;26961200
"1415";"PPG";"2016";94,76;32661000
"1416";"PPL";"2012";26,67;82939700
"1417";"PPL";"2013";28,03;82153300
"1418";"PPL";"2014";33,84;91501200
"1419";"PPL";"2015";34,13;95289600
"1420";"PPL";"2016";34,05;83938200
"1421";"PRU";"2012";53,33;63723400
"1422";"PRU";"2013";92,22;39881900
"1423";"PRU";"2014";90,46;64488600
"1424";"PRU";"2015";81,41;51175700
"1425";"PRU";"2016";104,06;46438700
"1426";"PSX";"2012";53,1;92107200
"1427";"PSX";"2013";77,13;69932200
"1428";"PSX";"2014";71,7;102659600
"1429";"PSX";"2015";81,8;70449200
"1430";"PSX";"2016";86,41;39870700
"1431";"PX";"2012";109,45;19818200
"1432";"PX";"2013";130,03;19789000
"1433";"PX";"2014";129,56;22938100
"1434";"PX";"2015";102,4;33371600
"1435";"PX";"2016";117,19;29819200
"1436";"PXD";"2012";106,59;22717700
"1437";"PXD";"2013";184,07;32049200
"1438";"PXD";"2014";148,85;60217400
"1439";"PXD";"2015";125,38;62153000
"1440";"PXD";"2016";180,07;31206700
"1441";"QCOM";"2012";61,86;249965500
"1442";"QCOM";"2013";74,25;173783100
"1443";"QCOM";"2014";74,33;200659800
"1444";"QCOM";"2015";49,99;350914600
"1445";"QCOM";"2016";65,2;156763600
"1446";"RCL";"2012";34;38633500
"1447";"RCL";"2013";47,42;24304500
"1448";"RCL";"2014";82,43;101615900
"1449";"RCL";"2015";101,21;39131900
"1450";"RCL";"2016";82,04;33784900
"1451";"REGN";"2012";171,07;16572900
"1452";"REGN";"2013";275,24;14237000
"1453";"REGN";"2014";410,25;16987000
"1454";"REGN";"2015";542,87;12980000
"1455";"REGN";"2016";367,09;17768300
"1456";"RF";"2012";7,13;288265700
"1457";"RF";"2013";9,89;253027900
"1458";"RF";"2014";10,56;322211200
"1459";"RF";"2015";9,6;387306000
"1460";"RF";"2016";14,36;451135700
"1461";"RHT";"2012";52,96;36869400
"1462";"RHT";"2013";56,04;51094900
"1463";"RHT";"2014";69,14;49846200
"1464";"RHT";"2015";82,81;40467100
"1465";"RHT";"2016";69,7;51163300
"1466";"RL";"2012";149,92;14878000
"1467";"RL";"2013";176,57;12562800
"1468";"RL";"2014";185,16;14719100
"1469";"RL";"2015";111,48;21401200
"1470";"RL";"2016";90,32;20211500
"1471";"ROK";"2012";83,99;20514100
"1472";"ROK";"2013";118,16;13785100
"1473";"ROK";"2014";111,2;27796300
"1474";"ROK";"2015";102,61;21710100
"1475";"ROK";"2016";134,4;18978500
"1476";"ROP";"2012";111,48;9414800
"1477";"ROP";"2013";138,68;9444800
"1478";"ROP";"2014";156,35;7399100
"1479";"ROP";"2015";189,79;8477100
"1480";"ROP";"2016";185,8;14220100
"1481";"ROST";"2012";27,05;83499600
"1482";"ROST";"2013";37,47;81221800
"1483";"ROST";"2014";47,13;50032300
"1484";"ROST";"2015";53,81;56300900
"1485";"ROST";"2016";65,6;59664200
"1486";"RSG";"2012";29,33;33643900
"1487";"RSG";"2013";33,2;31497500
"1488";"RSG";"2014";40,25;36205600
"1489";"RSG";"2015";43,99;35810900
"1490";"RSG";"2016";57,05;23336300
"1491";"RTN";"2012";57,56;28994500
"1492";"RTN";"2013";90,7;33603500
"1493";"RTN";"2014";108,17;33835000
"1494";"RTN";"2015";124,53;37903800
"1495";"RTN";"2016";146,3;41064000
"1496";"S";"2012";5,67;642544500
"1497";"S";"2013";10,75;472127000
"1498";"S";"2014";4,15;494324000
"1499";"S";"2015";3,62;324150100
"1500";"S";"2016";8,42;385856700
"1501";"SBUX";"2012";26,82;309576800
"1502";"SBUX";"2013";39,2;186721400
"1503";"SBUX";"2014";41,03;222092000
"1504";"SBUX";"2015";60,03;174837100
"1505";"SBUX";"2016";55,52;165840600
"1506";"SCHW";"2012";14,36;174956900
"1507";"SCHW";"2013";26;113790500
"1508";"SCHW";"2014";30,19;151581900
"1509";"SCHW";"2015";32,93;170675000
"1510";"SCHW";"2016";39,47;198849400
"1511";"SE";"2012";NA;NA
"1512";"SE";"2013";NA;NA
"1513";"SE";"2014";NA;NA
"1514";"SE";"2015";NA;NA
"1515";"SE";"2016";NA;NA
"1516";"SHW";"2012";153,82;17899900
"1517";"SHW";"2013";183,5;13336000
"1518";"SHW";"2014";263,04;12975900
"1519";"SHW";"2015";259,6;12585000
"1520";"SHW";"2016";268,74;16050100
"1521";"SIRI";"2012";2,89;1325995100
"1522";"SIRI";"2013";3,49;1040354500
"1523";"SIRI";"2014";3,5;606200200
"1524";"SIRI";"2015";4,07;575547100
"1525";"SIRI";"2016";4,45;588651700
"1526";"SJM";"2012";86,24;10051400
"1527";"SJM";"2013";103,62;14724000
"1528";"SJM";"2014";100,98;10858100
"1529";"SJM";"2015";123,34;17834400
"1530";"SJM";"2016";128,06;13114800
"1531";"SLB";"2012";69,3;144038800
"1532";"SLB";"2013";90,11;115269400
"1533";"SLB";"2014";85,41;238968200
"1534";"SLB";"2015";69,75;183409500
"1535";"SLB";"2016";83,95;108033500
"1536";"SLG";"2012";76,65;12815500
"1537";"SLG";"2013";92,38;14866300
"1538";"SLG";"2014";119,02;15407700
"1539";"SLG";"2015";112,98;14043300
"1540";"SLG";"2016";107,55;19029400
"1541";"SO";"2012";42,81;90943200
"1542";"SO";"2013";41,11;108626800
"1543";"SO";"2014";49,11;108477600
"1544";"SO";"2015";46,79;98317500
"1545";"SO";"2016";49,19;90742100
"1546";"SPG";"2012";148,72;25872900
"1547";"SPG";"2013";143,14;32627400
"1548";"SPG";"2014";182,11;28067900
"1549";"SPG";"2015";194,44;28312400
"1550";"SPG";"2016";177,67;29958500
"1551";"SRCL";"2012";93,28;8918200
"1552";"SRCL";"2013";116,17;8380700
"1553";"SRCL";"2014";131,08;8296800
"1554";"SRCL";"2015";120,6;19364600
"1555";"SRCL";"2016";77,04;24545200
"1556";"SRE";"2012";70,94;23750800
"1557";"SRE";"2013";89,76;23561700
"1558";"SRE";"2014";111,36;25332400
"1559";"SRE";"2015";94,01;27920100
"1560";"SRE";"2016";100,64;20394000
"1561";"STI";"2012";28,35;96631900
"1562";"STI";"2013";36,81;65478500
"1563";"STI";"2014";41,9;70631100
"1564";"STI";"2015";42,84;114756800
"1565";"STI";"2016";54,85;80537800
"1566";"STT";"2012";47,01;77630200
"1567";"STT";"2013";73,39;37108100
"1568";"STT";"2014";78,5;40599200
"1569";"STT";"2015";66,36;56344500
"1570";"STT";"2016";77,72;42000900
"1571";"STZ";"2012";35,39;24502300
"1572";"STZ";"2013";70,38;23207800
"1573";"STZ";"2014";98,17;21944900
"1574";"STZ";"2015";142,44;23764400
"1575";"STZ";"2016";153,31;35681900
"1576";"SWK";"2012";73,97;22712200
"1577";"SWK";"2013";80,69;30286400
"1578";"SWK";"2014";96,08;23253500
"1579";"SWK";"2015";106,73;28727000
"1580";"SWK";"2016";120,5;19001000
"1581";"SYK";"2012";54,82;37059300
"1582";"SYK";"2013";75,14;26169700
"1583";"SYK";"2014";94,33;27882600
"1584";"SYK";"2015";92,94;29238400
"1585";"SYK";"2016";119,81;24152200
"1586";"SYMC";"2012";18,82;120013100
"1587";"SYMC";"2013";23,58;133377800
"1588";"SYMC";"2014";25,66;75869700
"1589";"SYMC";"2015";21;151548600
"1590";"SYMC";"2016";23,89;133355400
"1591";"SYY";"2012";31,66;54846100
"1592";"SYY";"2013";36,1;167117500
"1593";"SYY";"2014";39,69;67689900
"1594";"SYY";"2015";41;86137800
"1595";"SYY";"2016";55,37;62937100
"1596";"T";"2012";33,71;489829700
"1597";"T";"2013";35,16;434511200
"1598";"T";"2014";33,59;576080000
"1599";"T";"2015";34,41;539900700
"1600";"T";"2016";40,38;463518700
"1601";"TAP";"2012";42,79;21052600
"1602";"TAP";"2013";56,15;17393300
"1603";"TAP";"2014";74,52;29491300
"1604";"TAP";"2015";93,92;30796100
"1605";"TAP";"2016";97,31;29747900
"1606";"TDG";"2012";136,36;14429400
"1607";"TDG";"2013";161,02;6853800
"1608";"TDG";"2014";196,35;6801400
"1609";"TDG";"2015";228,45;7968600
"1610";"TDG";"2016";248,96;12089400
"1611";"TGT";"2012";59,17;96358400
"1612";"TGT";"2013";63,27;123385300
"1613";"TGT";"2014";75,91;96597700
"1614";"TGT";"2015";72,61;95817100
"1615";"TGT";"2016";72,23;103666200
"1616";"TIF";"2012";57,34;36861700
"1617";"TIF";"2013";92,78;18279500
"1618";"TIF";"2014";106,86;22835100
"1619";"TIF";"2015";76,29;32269400
"1620";"TIF";"2016";77,43;32383200
"1621";"TJX";"2012";42,45;91819100
"1622";"TJX";"2013";63,73;64386200
"1623";"TJX";"2014";68,58;70709400
"1624";"TJX";"2015";70,91;64026900
"1625";"TJX";"2016";78,03;65607400
"1626";"TMO";"2012";63,78;42297200
"1627";"TMO";"2013";111,35;31727200
"1628";"TMO";"2014";125,29;29130300
"1629";"TMO";"2015";141,85;33711300
"1630";"TMO";"2016";141,1;38105500
"1631";"TMUS";"2012";19,88;70160100
"1632";"TMUS";"2013";33,64;165694400
"1633";"TMUS";"2014";26,94;126225400
"1634";"TMUS";"2015";39,12;109163700
"1635";"TMUS";"2016";57,51;63733700
"1636";"TRI";"2012";29,06;14976200
"1637";"TRI";"2013";37,82;12912500
"1638";"TRI";"2014";40,34;15215100
"1639";"TRI";"2015";37,85;16759500
"1640";"TRI";"2016";43,78;14537100
"1641";"TRIP";"2012";41,92;62638600
"1642";"TRIP";"2013";82,83;37680200
"1643";"TRIP";"2014";74,66;46058500
"1644";"TRIP";"2015";85,25;26180200
"1645";"TRIP";"2016";46,37;48539000
"1646";"TROW";"2012";65,12;29346400
"1647";"TROW";"2013";83,77;24331800
"1648";"TROW";"2014";85,86;26343400
"1649";"TROW";"2015";71,49;35990900
"1650";"TROW";"2016";75,26;33727000
"1651";"TRV";"2012";71,82;49623300
"1652";"TRV";"2013";90,54;41988000
"1653";"TRV";"2014";105,85;41404500
"1654";"TRV";"2015";112,86;41306700
"1655";"TRV";"2016";122,42;35958900
"1656";"TSCO";"2012";44,18;36344800
"1657";"TSCO";"2013";77,58;25644300
"1658";"TSCO";"2014";78,82;21598400
"1659";"TSCO";"2015";85,5;19534900
"1660";"TSCO";"2016";77,44;27215800
"1661";"TSLA";"2012";33,87;21714300
"1662";"TSLA";"2013";150,43;197637900
"1663";"TSLA";"2014";222,41;127050800
"1664";"TSLA";"2015";240,01;59839200
"1665";"TSLA";"2016";213,69;87959600
"1666";"TSN";"2012";19,4;67620600
"1667";"TSN";"2013";33,46;71665800
"1668";"TSN";"2014";40,09;113187900
"1669";"TSN";"2015";53,33;110506700
"1670";"TSN";"2016";61,68;69460800
"1671";"TWX";"2012";45,86;132710300
"1672";"TWX";"2013";66,85;86731800
"1673";"TWX";"2014";85,42;78697500
"1674";"TWX";"2015";64,67;134218400
"1675";"TWX";"2016";96,53;81098000
"1676";"TXN";"2012";30,89;152431200
"1677";"TXN";"2013";43,91;95473100
"1678";"TXN";"2014";53,47;120974600
"1679";"TXN";"2015";54,81;116898200
"1680";"TXN";"2016";72,97;103426900
"1681";"TXT";"2012";24,79;51919900
"1682";"TXT";"2013";36,76;55768600
"1683";"TXT";"2014";42,11;39795900
"1684";"TXT";"2015";42,01;30214700
"1685";"TXT";"2016";48,56;30139100
"1686";"UA";"2012";NA;NA
"1687";"UA";"2013";NA;NA
"1688";"UA";"2014";NA;NA
"1689";"UA";"2015";80,61;59280600
"1690";"UA";"2016";25,17;61589400
"1691";"UAL";"2012";23,38;78988300
"1692";"UAL";"2013";37,83;81526200
"1693";"UAL";"2014";66,89;127630300
"1694";"UAL";"2015";57,3;92676900
"1695";"UAL";"2016";75,17;71111000
"1696";"UHS";"2012";48,35;15866000
"1697";"UHS";"2013";81,26;13675400
"1698";"UHS";"2014";111,26;15607900
"1699";"UHS";"2015";119,49;13122000
"1700";"UHS";"2016";106,38;40018800
"1701";"UNH";"2012";54,24;94058200
"1702";"UNH";"2013";75,3;87821400
"1703";"UNH";"2014";101,09;82445400
"1704";"UNH";"2015";117,64;76066500
"1705";"UNH";"2016";160,04;76132500
"1706";"UNM";"2012";20,82;38431900
"1707";"UNM";"2013";35,08;34109800
"1708";"UNM";"2014";34,88;52459200
"1709";"UNM";"2015";33,29;31497500
"1710";"UNM";"2016";43,93;33845800
"1711";"UPS";"2012";73,73;71280400
"1712";"UPS";"2013";105,08;59003800
"1713";"UPS";"2014";111,17;72327900
"1714";"UPS";"2015";96,23;75628600
"1715";"UPS";"2016";114,64;51481600
"1716";"USB";"2012";31,94;217315600
"1717";"USB";"2013";40,4;170916900
"1718";"USB";"2014";44,95;145977900
"1719";"USB";"2015";42,67;140230700
"1720";"USB";"2016";51,37;146903000
"1721";"UTX";"2012";82,01;80142300
"1722";"UTX";"2013";113,8;58083600
"1723";"UTX";"2014";115;91296700
"1724";"UTX";"2015";96,07;127150300
"1725";"UTX";"2016";109,62;65431800
"1726";"V";"2012";37,9;216124800
"1727";"V";"2013";55,67;281645600
"1728";"V";"2014";65,55;197323300
"1729";"V";"2015";77,55;196542500
"1730";"V";"2016";78,02;244420700
"1731";"VFC";"2012";37,74;59674400
"1732";"VFC";"2013";62,34;62364300
"1733";"VFC";"2014";74,9;29127300
"1734";"VFC";"2015";62,25;55298900
"1735";"VFC";"2016";53,35;61320100
"1736";"VIA";"2012";54,27;625600
"1737";"VIA";"2013";87,77;484700
"1738";"VIA";"2014";75,5;568300
"1739";"VIA";"2015";43,99;1564600
"1740";"VIA";"2016";38,5;1688100
"1741";"VLO";"2012";31,19;158672800
"1742";"VLO";"2013";50,4;187447500
"1743";"VLO";"2014";49,5;169584100
"1744";"VLO";"2015";70,71;125211900
"1745";"VLO";"2016";68,32;98692000
"1746";"VMW";"2012";94,14;28287800
"1747";"VMW";"2013";89,71;41461500
"1748";"VMW";"2014";82,52;32704100
"1749";"VMW";"2015";56,57;33612300
"1750";"VMW";"2016";78,73;30953500
"1751";"VNO";"2012";58,59;24973500
"1752";"VNO";"2013";64,96;24896700
"1753";"VNO";"2014";86,12;23704900
"1754";"VNO";"2015";80,81;18354700
"1755";"VNO";"2016";103,22;22006100
"1756";"VRSK";"2012";50,97;21718000
"1757";"VRSK";"2013";65,72;14755500
"1758";"VRSK";"2014";64,05;15827300
"1759";"VRSK";"2015";76,88;24573200
"1760";"VRSK";"2016";81,17;15756700
"1761";"VRTX";"2012";41,9;37178700
"1762";"VRTX";"2013";74,3;31288100
"1763";"VRTX";"2014";118,8;37246100
"1764";"VRTX";"2015";125,83;33703500
"1765";"VRTX";"2016";73,67;42178600
"1766";"VTR";"2012";73,91;23567800
"1767";"VTR";"2013";65,41;34937800
"1768";"VTR";"2014";81,88;48585200
"1769";"VTR";"2015";56,43;55884300
"1770";"VTR";"2016";62,52;47439100
"1771";"VZ";"2012";43,27;239689900
"1772";"VZ";"2013";49,14;236601200
"1773";"VZ";"2014";46,78;419728200
"1774";"VZ";"2015";46,22;293399200
"1775";"VZ";"2016";53,38;254549200
"1776";"WAT";"2012";87,12;9552300
"1777";"WAT";"2013";100;10052200
"1778";"WAT";"2014";112,72;8961100
"1779";"WAT";"2015";134,58;9479900
"1780";"WAT";"2016";134,39;10838700
"1781";"WBA";"2012";37,01;148423500
"1782";"WBA";"2013";57,44;122663500
"1783";"WBA";"2014";76,2;137961700
"1784";"WBA";"2015";85,16;87715500
"1785";"WBA";"2016";82,76;76273800
"1786";"WDAY";"2012";54,5;10128300
"1787";"WDAY";"2013";83,16;20068000
"1788";"WDAY";"2014";81,61;34023800
"1789";"WDAY";"2015";79,68;19221300
"1790";"WDAY";"2016";66,09;70317800
"1791";"WDC";"2012";42,49;93089700
"1792";"WDC";"2013";83,9;43953300
"1793";"WDC";"2014";110,7;41897600
"1794";"WDC";"2015";60,05;66756700
"1795";"WDC";"2016";67,95;90078500
"1796";"WFC";"2012";34,18;465866000
"1797";"WFC";"2013";45,4;325412900
"1798";"WFC";"2014";54,82;356501200
"1799";"WFC";"2015";54,36;340263600
"1800";"WFC";"2016";55,11;514036700
"1801";"WHR";"2012";101,75;20739700
"1802";"WHR";"2013";156,86;14967100
"1803";"WHR";"2014";193,74;20741600
"1804";"WHR";"2015";146,87;19604500
"1805";"WHR";"2016";181,77;17981400
"1806";"WM";"2012";33,74;74022400
"1807";"WM";"2013";44,87;44761500
"1808";"WM";"2014";51,32;53625900
"1809";"WM";"2015";53,37;46851100
"1810";"WM";"2016";70,91;38374200
"1811";"WMB";"2012";32,74;162386700
"1812";"WMB";"2013";38,57;169368500
"1813";"WMB";"2014";44,94;242543100
"1814";"WMB";"2015";25,7;328298500
"1815";"WMB";"2016";31,14;156453300
"1816";"WMT";"2012";68,23;198433700
"1817";"WMT";"2013";78,69;117743800
"1818";"WMT";"2014";85,88;138945800
"1819";"WMT";"2015";61,3;226802600
"1820";"WMT";"2016";69,12;162308500
"1821";"WU";"2012";13,61;172602700
"1822";"WU";"2013";17,25;116201700
"1823";"WU";"2014";17,91;97381000
"1824";"WU";"2015";17,91;85466500
"1825";"WU";"2016";21,72;77353800
"1826";"WY";"2012";27,82;76632900
"1827";"WY";"2013";31,57;79383800
"1828";"WY";"2014";35,89;71544300
"1829";"WY";"2015";29,98;79005700
"1830";"WY";"2016";30,09;79192400
"1831";"WYN";"2012";53,21;25901900
"1832";"WYN";"2013";73,69;20871100
"1833";"WYN";"2014";85,76;19696100
"1834";"WYN";"2015";72,65;22788600
"1835";"WYN";"2016";76,37;17125800
"1836";"XEC";"2012";57,73;14560300
"1837";"XEC";"2013";104,91;17602600
"1838";"XEC";"2014";106;35711100
"1839";"XEC";"2015";89,38;35475300
"1840";"XEC";"2016";135,9;15334300
"1841";"XEL";"2012";26,71;47005200
"1842";"XEL";"2013";27,94;87079500
"1843";"XEL";"2014";35,92;67374400
"1844";"XEL";"2015";35,91;85389000
"1845";"XEL";"2016";40,7;48288300
"1846";"XLNX";"2012";35,86;41247100
"1847";"XLNX";"2013";45,92;45072700
"1848";"XLNX";"2014";43,29;80645900
"1849";"XLNX";"2015";46,97;46870700
"1850";"XLNX";"2016";60,37;64498900
"1851";"XOM";"2012";86,55;282441200
"1852";"XOM";"2013";101,2;269290800
"1853";"XOM";"2014";92,45;400812400
"1854";"XOM";"2015";77,95;366428700
"1855";"XOM";"2016";90,26;219180900
"1856";"XRX";"2012";17,97;75368200
"1857";"XRX";"2013";32,07;66049000
"1858";"XRX";"2014";36,52;54756300
"1859";"XRX";"2015";28,01;129278100
"1860";"XRX";"2016";23;288514000
"1861";"YUM";"2012";47,74;131434500
"1862";"YUM";"2013";54,36;73496800
"1863";"YUM";"2014";52,37;116595700
"1864";"YUM";"2015";52,52;105094600
"1865";"YUM";"2016";63,33;43885000
"1866";"ZBH";"2012";66,66;21906200
"1867";"ZBH";"2013";93,19;19442600
"1868";"ZBH";"2014";113,42;18561000
"1869";"ZBH";"2015";102,59;22948000
"1870";"ZBH";"2016";103,2;31233000
