"","Ticker","Year","Companies","GisSector","GicsClassification","FichierSTCKP","CompanyGR2014","CompanyGR2015","CompanyGR2016","Shares","SharesSplitAdjusted","SplitFactor","Assets","CurrentsAssets","Liabilities","CurrentLiabilities","ShareholdersEquity","NonControllingInterest","PreferreEquity","GoodwillIntangibles","LongTermDebt","Revenue","Earnings","EarningsAvailableForCommonStockholders","EPS_Basic","EPS_Diluted","DividendPerShare","Cash_OperatingActivities","Cash_InvestingActivities","Cash_FinancingActivities","CashChangeDuringPeriod","CashEndPeriod","CapitalExpenditures","Price","PriceHigh","PriceLow","Roe","Roa","BookValue_EquityPerShare","PB_ratio","PE_ratio","CumulativeDividendsPerShare","DividendPayoutRatio","LongTermDebtToEquityRatio","EquityToAssetsRatio","NetMargin","AssetTurnover","FreeCashFlowPerShare","CurrentRatio","TobinsQ","Ra","Rf","Rm","Ra_Rf","Rm_Rf","Beta","AlphaJensen","CostEquity","YearNewsWeekGR","RankNewsWeekGR","GreenScore","EnergyProductivity","CarbonProductivity","WaterProductivity","WasteProductivity","Green.Revenue","SustainabilityPayLink","SustainableThemedCommitment","AuditScore"
"540","HSIC",2017,180,"Health Care",5,"HSIC_quarterly_financial_data.xls","henry schein","henry schein inc","henry schein inc",153694200,153694200,1,7811235000,4033260000,4154687000,2776215000,2811499000,845049000,0,2970972000,907756000,3318054000,-8535000,-8535000,-0.05,-0.05,0,238014000,-21481000,-128619000,94779000,174658000,26186000,75.08,84.88,65.28,0.1409,0.0556,18.29,3.91,21.61,0,0,0.3229,0.3599,0.0326,1.7,1.38,1.4528,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,400,0.18,0,0.06,0,0,0.12,0,0,0
"541","HST",2015,181,"Financials",4,"HST_quarterly_financial_data.xls","host hotels & resorts","host hotels & resorts inc","host hotels & resorts inc",752278409,752278409,1,1.1784e+10,NA,4.559e+09,NA,7.064e+09,1.61e+08,0,0,4.017e+09,1.334e+09,1.63e+08,1.63e+08,0.22,0.22,0.2,3.53e+08,-3.4e+07,-3.44e+08,-2.6e+07,2.39e+08,9.7e+07,16.52,17.85,15.2,0.0782,0.0467,9.39,1.78,19.9,7.62,1.0798,0.5687,0.5995,0.1036,0.45,0.34,NA,1.32,-0.0661834571399379,1e-04,-0.0216,-0.0662834571399379,-0.0217,0.766208497453001,-0.0496567327452077,-0.0165267243947301,2014,142,0.41,0.5,0.27,0,0,1,0,1,1
"542","HST",2016,181,"Financials",4,"HST_quarterly_financial_data.xls","host hotels & resorts","host hotels & resorts inc","host hotels & resorts inc",739251195,739251195,1,1.1408e+10,NA,4.21e+09,NA,6.994e+09,2.04e+08,0,0,3.649e+09,1.337e+09,1.26e+08,1.26e+08,0.18,0.17,0.25,3.86e+08,-1.02e+08,-2.48e+08,3.6e+07,3.72e+08,1.14e+08,17,19.18,14.83,0.1078,0.0659,9.46,1.77,15.89,8.47,0.8277,0.5217,0.6131,0.1403,0.47,0.37,NA,1.53,0.0678127180749232,3e-04,0.0185,0.0675127180749232,0.0182,1.72729651045625,0.0360759215846195,0.0317367964903037,2015,199,0.39,0,0.05,0,0,0.14,1,1,1
"543","HST",2017,181,"Financials",4,"HST_quarterly_financial_data.xls","host hotels & resorts","host hotels & resorts inc","host hotels & resorts inc",741510755,741510755,1,1.1693e+10,NA,4.524e+09,NA,6.973e+09,1.96e+08,0,0,3.954e+09,1.344e+09,9.2e+07,9.2e+07,0.13,0.13,0.25,3.66e+08,-6.7e+07,-1.58e+08,1.4e+08,1.109e+09,6e+07,19.39,20.65,18.14,0.0801,0.0479,9.4,2.03,24.24,9.32,1.1159,0.567,0.5963,0.1047,0.46,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,71,0.59,0.05,0.06,0.04,0.11,0.14,1,1,1
"544","HSY",2015,182,"Consumer Staples",2,"HSY_quarterly_financial_data.xls","hershey","the hershey company","hershey co",216519701,216519701,1,5344371000,1848598000,4296909000,2217912000,997997000,49465000,0,1063557000,1557091000,1909222000,213384000,213384000,1,0.97,0.58,626592000,-145841000,-467771000,12980000,346529000,118896000,90.32,97.07,83.58,0.4768,0.0925,4.61,22.03,39.96,21.5,0.9485,1.5602,0.1867,0.0694,1.33,2.34,0.8335,3.98,0.0337199622635426,1e-04,-0.0216,0.0336199622635426,-0.0217,0.0399837937503216,0.0344876105879245,-0.000767648324381979,2014,46,0.57,0.86,0.61,0.68,0.67,0.27,0,1,1
"545","HSY",2016,182,"Consumer Staples",2,"HSY_quarterly_financial_data.xls","hershey","the hershey company","hershey co",212414672,212414672,1,5524333000,1816778000,4696646000,1909443000,785856000,41831000,0,1305081000,2347455000,1970244000,116853000,116853000,0.57,0.54,0.62,560936000,-109492000,-484205000,-36366000,296967000,100632000,99.53,104.44,94.63,0.8888,0.1295,3.7,23.59,26.4,23.9,0.7104,2.9871,0.1423,0.0968,1.34,2.17,0.9515,4.42,0.0679023621499252,3e-04,0.0185,0.0676023621499252,0.0182,-0.373236559984126,0.0743952675416363,-0.00649290539171109,2015,6,0.79,0.14,0.1,0.12,0.12,0.1,1,1,1
"546","HSY",2017,182,"Consumer Staples",2,"HSY_quarterly_financial_data.xls","hershey","the hershey company","hershey co",210483774,210483774,1,5553726000,2001910000,4622161000,2076543000,915338000,16227000,0,1190217000,2061023000,1939636000,181133000,181133000,1.34,0.82,0.66,623616000,-141522000,-378049000,105123000,380179000,102901000,109.17,115.82,102.52,0.7907,0.1428,4.35,27.92,32.59,26.46,0.7977,2.2517,0.1648,0.0901,1.37,2.47,0.9641,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,3,0.81,0.14,0.12,0.13,0.12,0.1,1,1,1
"547","HUM",2015,183,"Health Care",5,"HUM_quarterly_financial_data.xls","humana","humana inc","humana inc",148303389,148303389,1,2.4705e+10,1.5711e+10,1.4359e+10,8.152e+09,1.0346e+10,0,0,3.622e+09,3.821e+09,1.3361e+10,1.01e+08,1.01e+08,0.68,0.67,0.28,3.37e+08,-2.97e+08,9.34e+08,9.74e+08,2.571e+09,1.38e+08,175.46,186.67,164.25,0.125,0.051,69.76,2.51,20.14,5.09,0.1328,0.3693,0.4188,0.0235,2.17,1.34,1.9273,1.1,0.0583875072684455,1e-04,-0.0216,0.0582875072684455,-0.0217,0.487539275892897,0.0688671095553213,-0.0104796022868759,2014,69,0.52,0.87,0.66,0,0.61,0.72,0,1,0
"548","HUM",2016,183,"Health Care",5,"HUM_quarterly_financial_data.xls","humana","humana inc","humana inc",149324101,149324101,1,2.5396e+10,1.619e+10,1.4711e+10,7.822e+09,1.0685e+10,0,0,3.552e+09,3.792e+09,1.2878e+10,-3.81e+08,-3.81e+08,-2.55,-2.55,0.29,-2.773e+09,-8.28e+08,7.09e+08,-2.892e+09,3.877e+09,1.32e+08,191.03,216.76,165.31,0.0566,0.0225,71.56,2.52,26.28,6.25,0.2817,0.3549,0.4207,0.0113,1.99,-19.45,2.0698,1.14,-0.0413336133111577,3e-04,0.0185,-0.0416336133111577,0.0182,1.1960461821818,-0.0634016538268665,0.0220680405157088,2015,25,0.68,0.07,0.07,0.09,0.11,0.14,1,1,1
"549","HUM",2017,183,"Health Care",5,"HUM_quarterly_financial_data.xls","humana","humana inc","humana inc",137684326,137684326,1,2.7178e+10,1.7402e+10,1.7336e+10,9.406e+09,9.842e+09,0,0,3.507e+09,4.77e+09,1.3189e+10,1.84e+08,1.84e+08,1.31,1.28,0.4,-2.911e+09,-1.165e+09,-1.747e+09,-5.823e+09,4.042e+09,1.48e+08,247.07,260.86,233.28,0.2318,0.0789,71.48,3.15,19.24,7.74,0.0866,0.4847,0.3621,0.0455,1.73,-22.22,1.8501,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,18,0.72,0.07,0.1,0.12,0.1,0.14,1,1,1
"550","IBM",2015,184,"Information Technology",7,"IBM_quarterly_financial_data.xls","international business machines","international business machines corporation","international business machines corp",960880915,960880915,1,1.10495e+11,4.2504e+10,9.6071e+10,3.4269e+10,1.4262e+10,1.62e+08,0,3.5508e+10,3.3428e+10,2.2058e+10,4.463e+09,4.463e+09,4.6,4.58,1.3,5.278e+09,-5.445e+09,-1.348e+09,-1.794e+09,7.686e+09,1.018e+09,142.07,152.39,131.75,0.9883,0.1189,14.84,10.37,9.89,34.17,0.369,2.3439,0.1291,0.1614,0.74,4.43,1.2403,1.43,-0.0129947306171106,1e-04,-0.0216,-0.0130947306171106,-0.0217,0.576321328154385,-0.000588557796160483,-0.0124061728209502,2014,224,0.31,0.17,0.25,0.19,0.42,0.04,1,1,1
"551","IBM",2016,184,"Information Technology",7,"IBM_quarterly_financial_data.xls","international business machines","international business machines corporation","international business machines corp",943212551,943212551,1,1.1747e+11,4.3888e+10,9.9078e+10,3.6275e+10,1.8246e+10,1.46e+08,0,4.0887e+10,3.4655e+10,2.1771e+10,4.501e+09,4.501e+09,4.75,4.72,1.4,3.657e+09,-3.376e+09,-1.287e+09,-1.212e+09,7.826e+09,7.83e+08,159.07,168.51,149.63,0.7205,0.101,19.34,8.89,12.97,39.67,0.4412,1.8993,0.1553,0.1486,0.68,3.05,1.2099,1.57,0.0229740495256961,3e-04,0.0185,0.0226740495256961,0.0182,1.72076483425514,-0.00864387045774756,0.0316179199834436,2015,132,0.5,0.02,0.02,0.04,0.06,0.17,1,1,1
"552","IBM",2017,184,"Information Technology",7,"IBM_quarterly_financial_data.xls","international business machines","international business machines corporation","international business machines corp",921167894,921167894,1,1.25356e+11,4.9735e+10,1.07631e+11,3.7363e+10,1.7594e+10,1.31e+08,0,4.053e+10,3.9837e+10,2.2542e+10,-1.054e+09,-1.054e+09,-1.13,-1.13,1.4,5.732e+09,-3.818e+09,-9.19e+08,1.057e+09,1.1972e+10,8.33e+08,153.86,162.51,145.21,0.3111,0.0474,19.1,7.26,12.85,45.47,0.9372,2.2642,0.1404,0.0727,0.65,5.32,1.3311,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,115,0.5,0.01,0.03,0.06,0.03,0.17,1,1,1
"553","ICE",2015,185,"Financials",4,"ICE_quarterly_financial_data.xls","intercontinentalexchange group","intercontinental exchange inc","intercontinental exchange inc",118887696,594438480,5,7.7987e+10,5.3313e+10,6.3112e+10,5.4743e+10,1.4808e+10,6.7e+07,0,2.2837e+10,4.717e+09,1.302e+09,3.7e+08,3.7e+08,3.32,3.29,0.75,4.21e+08,-4.144e+09,3.668e+09,-6e+07,6.27e+08,8.5e+07,49.14,53.35,44.93,0.0983,0.0186,24.91,2.18,23.11,1.23,0.2564,0.3185,0.1899,0.2721,0.07,0.57,0.9739,0.47,0.0016177623929277,1e-04,-0.0216,0.0015177623929277,-0.0217,0.940771859328198,0.0219325117403496,-0.0203147493474219,2014,314,0.18,0,0,0,0,0.9,0,0,0
"554","ICE",2016,185,"Financials",4,"ICE_quarterly_financial_data.xls","intercontinentalexchange group","intercontinental exchange inc","intercontinental exchange inc",595341344,595341344,1,8.2003e+10,5.7133e+10,6.6213e+10,5.8617e+10,1.5717e+10,7.3e+07,0,2.2711e+10,3.871e+09,1.484e+09,3.52e+08,3.52e+08,0.59,0.58,0.17,6.41e+08,-5.92e+08,-9.6e+07,-5.1e+07,4.07e+08,1.11e+08,56.06,59.86,52.27,0.0924,0.0182,26.4,2.15,22.94,1.91,0.2848,0.2463,0.1917,0.2387,0.08,0.89,0.9747,0.47,0.0211010222632899,3e-04,0.0185,0.0208010222632899,0.0182,0.20315123384945,0.01710366980723,0.00399735245605998,2015,428,0.1,0,0,0,0,0.1,0,0,0
"555","ICE",2017,185,"Financials",4,"ICE_quarterly_financial_data.xls","intercontinentalexchange group","intercontinental exchange inc","intercontinental exchange inc",582294307,582294307,1,7.8264e+10,5.3562e+10,6.1312e+10,5.4171e+10,1.6924e+10,2.8e+07,0,2.2485e+10,4.267e+09,1.439e+09,1.253e+09,1.253e+09,2.1,2.07,0.2,6.75e+08,-3.5e+07,-4.37e+08,2.06e+08,1.568e+09,1.17e+08,68.95,72.99,64.91,0.1575,0.0321,29.06,2.52,25.07,2.71,0.1847,0.2521,0.2162,0.4357,0.07,0.96,0.9888,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,426,0.16,0,0.06,0,0,0.1,0,0,0
"556","IEP",2015,186,"Industrials",6,NA,"icahn enterprises","icahn enterprises lp","icahn enterprises lp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28,-0.184087426653929,1e-04,-0.0216,-0.184187426653929,-0.0217,1.46172739064199,-0.152467942276998,-0.0316194843769312,2014,435,0,0,0,0,0,0,0,0,0
"557","IEP",2016,186,"Industrials",6,NA,"icahn enterprises","icahn enterprises lp","icahn enterprises lp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37,0.0358485518078514,3e-04,0.0185,0.0355485518078514,0.0182,1.98537669330429,-0.000585304010286614,0.036433855818138,2015,491,0.04,0,0,0,0,0.04,0,0,0
"558","IEP",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,494,0.04,0,0,0,0,0.04,0,0,0
"559","ILMN",2015,187,"Health Care",5,"ILMN_quarterly_financial_data.xls","illumina","illumina inc","illumina inc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.49,0.042842806833889,1e-04,-0.0216,0.042742806833889,-0.0217,-0.357429397500044,0.034986588908138,0.00785621792575095,2014,435,0,0,0,0,0,0,0,0,0
"560","ILMN",2016,187,"Health Care",5,"ILMN_quarterly_financial_data.xls","illumina","illumina inc","illumina inc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.26,-0.0390585382304213,3e-04,0.0185,-0.0393585382304213,0.0182,2.66901135027401,-0.0879345448054082,0.0488760065749869,2015,164,0.43,0,0.04,0.11,0.06,0.17,0,1,0
"561","ILMN",2017,187,"Health Care",5,"ILMN_quarterly_financial_data.xls","illumina","illumina inc","illumina inc",1.47e+08,1.47e+08,1,5.257e+09,2.98e+09,2.288e+09,7.46e+08,2.749e+09,2.2e+08,0,9.46e+08,1.182e+09,7.78e+08,6.8e+07,6.8e+07,0.47,0.48,0,2.94e+08,-3.15e+08,-1.09e+08,-1.29e+08,1.225e+09,7.6e+07,214.47,230.72,198.21,0.2672,0.147,18.7,10.97,40.93,0,0,0.43,0.5229,0.2638,0.56,1.48,3.9946,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,87,0.55,0.11,0.06,0.11,0.04,0.17,0,1,0
"562","INCY ",2015,188,"Pharmaceuticals, Biotechnology",9,"INCY_quarterly_financial_data.xls","incyte","incyte corporation","incyte corp",187199761,187199761,1,1007440000,842375000,836285000,168007000,171155000,0,0,12279000,619893000,243881000,55178000,55178000,0.31,0.3,0,70009000,-4529000,10158000,75638000,521439000,6896000,NA,NA,NA,NA,0.007,0.91,NA,NA,0,0,3.6218,0.1699,0.0087,0.81,0.34,5.0139,20.04,NA,NA,NA,NA,NA,NA,NA,NA,2014,316,0.18,0,0,0,0,0.89,0,0,0
"563","INCY ",2016,188,"Pharmaceuticals, Biotechnology",9,"INCY_quarterly_financial_data.xls","incyte","incyte corporation","incyte corp",189408381,189408381,1,1638597000,994178000,1219130000,273501000,419467000,0,0,426030000,651481000,326498000,74050000,8873000,0.04,0.05,0,94378000,-36012000,13872000,72244000,652343000,15872000,95.69,108.1,83.28,0.3172,0.0731,2.21,48.82,121.13,0,0,1.5531,0.256,0.0943,0.78,0.41,3.635,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,355,0.17,0,0,0,0,0.17,0,0,0
"564","INCY ",2017,188,"Pharmaceuticals, Biotechnology",9,"INCY_quarterly_financial_data.xls","incyte","incyte corporation","incyte corp",211663861,211663861,1,2302582000,1504854000,671953000,375396000,1630629000,0,0,629395000,16608000,444156000,-149629000,-149629000,-0.7,-0.7,0,-89267000,-143002000,3725000,-228537000,899509000,25251000,105.61,118.32,92.91,-0.2328,-0.1581,7.7,12.68,NA,0,NA,0.0102,0.7082,NA,0.78,-0.54,4.0087,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,320,0.23,0,0.06,0,0,0.17,0,0,0
"565","INTC",2015,189,"Information Technology",7,"INTC_quarterly_financial_data.xls","intel","intel corporation","intel corp",4.724e+09,4.724e+09,1,1.03065e+11,4.0356e+10,4.198e+10,1.5667e+10,6.1085e+10,0,0,1.5265e+10,2.0036e+10,1.4914e+10,3.613e+09,3.613e+09,0.77,0.73,0,5.427e+09,2.728e+09,8.8e+07,8.243e+09,1.5308e+10,2.448e+09,32.03,35.3,28.76,0.1979,0.1197,12.93,2.65,13.75,7.96,0.3977,0.328,0.5927,0.2063,0.58,0.63,2.5759,1.58,-0.00924603149047704,1e-04,-0.0216,-0.00934603149047704,-0.0217,0.889220438359197,0.00995005202191755,-0.0191960835123946,2014,71,0.51,0.56,0.59,0.57,0.26,0.06,1,1,1
"566","INTC",2016,189,"Information Technology",7,"INTC_quarterly_financial_data.xls","intel","intel corporation","intel corp",4.728e+09,4.728e+09,1,1.13327e+11,3.5508e+10,4.6219e+10,2.0302e+10,6.6226e+10,8.82e+08,0,2.3593e+10,2.0649e+10,1.6374e+10,3.562e+09,3.562e+09,0.76,0.74,0,8.15e+09,-3.444e+09,-3.898e+09,8.08e+08,5.56e+09,3.53e+09,35.86,38.1,33.61,0.1638,0.0936,14.01,2.69,17,9,0.4769,0.3118,0.5844,0.1737,0.54,0.98,1.749,1.56,0.0442512431870667,3e-04,0.0185,0.0439512431870667,0.0182,1.4290603953852,0.017942343991056,0.0263088991960106,2015,71,0.58,0.08,0.07,0.06,0.03,0.13,1,1,1
"567","INTC",2017,189,"Information Technology",7,"INTC_quarterly_financial_data.xls","intel","intel corporation","intel corp",4.668e+09,4.668e+09,1,1.23249e+11,2.95e+10,5.3364e+10,1.7421e+10,6.9019e+10,8.66e+08,0,3.7134e+10,2.5037e+10,5.602e+09,-6.87e+08,-6.87e+08,-0.15,-0.15,0,7.241e+09,-5.23e+09,-7.653e+09,-5.642e+09,3.433e+09,4.069e+09,42.86,47.64,38.08,0.1394,0.0787,14.79,2.83,14.93,10.08,0.5268,0.3628,0.56,0.1871,0.42,0.68,1.6934,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,48,0.63,0.08,0.08,0.07,0.07,0.13,1,1,1
"568","INTU",2015,190,"Information Technology",7,"INTU_quarterly_financial_data.xls","intuit","intuit inc","intuit inc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.97,-0.0376251983261858,1e-04,-0.0216,-0.0377251983261858,-0.0217,1.8689599777505,0.00283123319099996,-0.0404564315171857,2014,185,0.36,0.43,0.6,0.3,0.33,0.55,0,0,0
"569","INTU",2016,190,"Information Technology",7,"INTU_quarterly_financial_data.xls","intuit","intuit inc","intuit inc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.46,0.0081476446650864,3e-04,0.0185,0.0078476446650864,0.0182,0.555407121942801,-0.00226076495427257,0.010408409619359,2015,269,0.3,0,0.11,0,0,0.19,0,0,0
"570","INTU",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,123,0.48,0.08,0.1,0.03,0.1,0.17,0,0,0
"571","IP",2015,191,"Materials",8,"IP_quarterly_financial_data.xls","international paper","international paper company","international paper co",411157696,411157696,1,3.0587e+10,6.477e+09,2.6678e+10,3.924e+09,3.884e+09,2.5e+07,0,3.335e+09,8.9e+09,5.443e+09,1.78e+08,1.78e+08,0.44,0.43,0.44,NA,NA,NA,-5.4e+07,1.05e+09,4.62e+08,40.8,44.83,36.76,0.2086,0.0316,9.45,3.89,19.25,21.89,0.7273,2.2915,0.127,0.0419,0.75,NA,1.6506,0.71,-0.103953869958169,1e-04,-0.0216,-0.104053869958169,-0.0217,1.67868841388051,-0.0676263313769615,-0.0363275385812072,2014,201,0.34,0.86,0.36,0,0,0.29,0,1,1
"572","IP",2016,191,"Materials",8,"IP_quarterly_financial_data.xls","international paper","international paper company","international paper co",411255197,411255197,1,3.3345e+10,6.969e+09,2.8986e+10,4.072e+09,4.341e+09,1.8e+07,0,3.364e+09,1.1075e+10,5.381e+09,2.18e+08,2.18e+08,0.53,0.52,0.46,9.12e+08,-2.527e+09,1.04e+08,-1.529e+09,1.033e+09,4.39e+08,49.11,54.68,43.55,0.2151,0.0282,10.56,4.8,23.5,23.67,0.8097,2.5513,0.1302,0.0429,0.66,1.15,1.7114,0.92,0.0853337977660983,3e-04,0.0185,0.0850337977660983,0.0182,1.8433173555391,0.0514854218952866,0.0338483758708117,2015,235,0.35,0,0.04,0.03,0,0.08,1,1,1
"573","IP",2017,191,"Materials",8,"IP_quarterly_financial_data.xls","international paper","international paper company","international paper co",412940532,412940532,1,3.3903e+10,8.277e+09,2.7362e+10,5.102e+09,6.522e+09,1.9e+07,0,3.893e+09,1.0846e+10,4.547e+09,1.46e+09,1.46e+09,3.53,3.47,0.47,1.188e+09,-3.83e+08,-7.79e+08,2e+07,1.018e+09,4.52e+08,56.03,58.96,53.1,0.4172,0.0636,15.79,4.71,25.94,25.52,0.3577,1.663,0.1924,0.0986,0.64,1.78,1.6223,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,137,0.46,0.04,0.06,0.08,0.05,0.08,1,1,0
"574","IPG",2015,192,"Consumer Discretionary",1,"IPG_quarterly_financial_data.xls","interpublic group","the interpublic group of companies inc","interpublic group of cos inc",402129565,402129565,1,12585100000,7693100000,10331400000,7584300000,1965500000,288200000,0,3756800000,1610300000,2196200000,260300000,260300000,0.63,0.64,0.12,929700000,-112300000,-161200000,628600000,1502900000,80400000,21.42,23.65,19.19,0.2354,0.0389,4.89,4.67,17.56,4.24,0.4307,0.8193,0.1562,0.0597,0.65,2.11,1.0143,0.87,0.0121003966229611,1e-04,-0.0216,0.0120003966229611,-0.0217,1.84247469097099,0.0519820974170316,-0.0398817007940705,2014,293,0.22,0,0,0,0,0.85,0,1,0
"575","IPG",2016,192,"Consumer Discretionary",1,"IPG_quarterly_financial_data.xls","interpublic group","the interpublic group of companies inc","interpublic group of cos inc",392687149,392687149,1,12485200000,7.438e+09,10175700000,7.706e+09,2017100000,292400000,0,3822500000,1280700000,2264500000,317600000,317600000,0.82,0.78,0.15,548200000,-95700000,-207400000,2.06e+08,1097600000,86200000,23.21,24.59,21.83,0.3083,0.0513,5.14,4.75,17.19,4.84,0.3926,0.6349,0.1616,0.0775,0.66,1.18,0.9652,0.86,-0.0278030217764264,3e-04,0.0185,-0.0281030217764264,0.0182,0.905108936146503,-0.0445760044142927,0.0167729826378663,2015,383,0.15,0,0,0,0,0.1,0,1,0
"576","IPG",2017,192,"Consumer Discretionary",1,"IPG_quarterly_financial_data.xls","interpublic group","the interpublic group of companies inc","interpublic group of cos inc",384469632,384469632,1,12695200000,7464100000,10207300000,7678200000,2.201e+09,286900000,0,3961100000,1285600000,2.341e+09,316600000,316600000,0.83,0.81,0.18,1020800000,-55700000,-891800000,89700000,797700000,47200000,19.89,21.34,18.45,0.2838,0.0485,5.72,3.84,13.81,5.56,0.4854,0.5841,0.1734,0.0735,0.66,2.53,0.9721,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,365,0.2,0,0.05,0,0,0.1,0,1,0
"577","ISRG",2015,193,"Health Care",5,"ISRG_quarterly_financial_data.xls","intuitive surgical","intuitive surgical inc","intuitive surgical inc",37380279,112140837,3,4907300000,2195500000,587800000,491900000,4319500000,0,0,250800000,0,1265600000,1.9e+08,1.9e+08,5.07,4.99,0,283400000,-413100000,-23800000,-153600000,714600000,19700000,168.04,184.46,151.62,0.1489,0.1303,38.52,4.58,34.81,0,0,0,0.8802,0.2469,0.53,2.35,4.4633,NA,0.049044700009203,1e-04,-0.0216,0.048944700009203,-0.0217,0.896829730942697,0.0684059051706595,-0.0193612051614565,2014,397,0.1,0,0,0,0,0.51,0,0,0
"578","ISRG",2016,193,"Health Care",5,"ISRG_quarterly_financial_data.xls","intuitive surgical","intuitive surgical inc","intuitive surgical inc",38786979,116360937,3,6486900000,3250400000,709100000,596500000,5777800000,0,0,232600000,0,1350500000,2.04e+08,2.04e+08,5.29,5.13,0,325100000,-3.09e+08,-1e+05,1.5e+07,1036600000,17800000,223.94,241.54,206.34,0.1385,0.1239,49.65,4.7,36.22,0,0,0,0.8907,0.2721,0.46,2.64,5.4491,NA,-0.0149778746321315,3e-04,0.0185,-0.0152778746321315,0.0182,0.445174285307986,-0.0233800466247368,0.00840217199260535,2015,383,0.15,0,0,0,0,0.15,0,0,0
"579","ISRG",2017,193,"Health Care",5,"ISRG_quarterly_financial_data.xls","intuitive surgical","intuitive surgical inc","intuitive surgical inc",112298504,112298504,1,5.758e+09,2810900000,1031200000,704100000,4725200000,1600000,0,227100000,0,1564600000,-38800000,-38800000,-0.34,-0.34,0,3.32e+08,-315800000,-243100000,-226800000,648200000,3.1e+07,378.6,403.7,353.49,0.144,0.123,42.08,8.56,48.91,0,0,0,0.8206,0.2109,0.58,2.68,3.9922,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,327,0.22,0,0.07,0,0,0.15,0,0,0
"580","ITT",2015,194,"Information Technology",7,"ITT_quarterly_financial_data.xls","twitter","twitter inc","twitter inc",89500000,89500000,1,3723600000,1497700000,2358200000,953100000,1362100000,3300000,0,965500000,2800000,666800000,36700000,36700000,0.42,0.4,0.12,NA,NA,NA,-89200000,415700000,22500000,36.61,40.52,32.7,0.2761,0.0981,15.22,2.4,9.48,52.54,0.1207,0.0021,0.3658,0.1415,0.69,NA,1.5714,NA,-0.0860321808572275,1e-04,-0.0216,-0.0861321808572275,-0.0217,1.8979347194658,-0.0449469974448196,-0.0410851834124079,2014,433,0.02,0,0,0,0,0.08,0,0,0
