"","Ticker","Year","StockPriceClose","PriceToEarningRatio"
"1298","MS",2014,32.68,20.425
"1299","MS",2015,35.88,12.3724137931034
"1300","MS",2016,29.85,10.222602739726
"1301","MSFT",2012,29.82,14.91
"1302","MSFT",2013,32.49,12.593023255814
"1303","MSFT",2014,42.45,16.1406844106464
"1304","MSFT",2015,46.71,31.5608108108108
"1305","MSFT",2016,55.26,26.3142857142857
"1306","MSI",2012,49.6,16.7567567567568
"1307","MSI",2013,60.04,14.7881773399015
"1308","MSI",2014,64.44,12.1814744801512
"1309","MSI",2015,64.7,21.4238410596027
"1310","MSI",2016,72.6,22.4074074074074
"1311","MTB",2012,88.11,11.6856763925729
"1312","MTB",2013,109.06,13.3
"1313","MTB",2014,120.83,16.2843665768194
"1314","MTB",2015,122.81,17.1044568245125
"1315","MTB",2016,119.09,15.3071979434447
"1316","MU",2012,6.65,-6.39423076923077
"1317","MU",2013,13.4,11.858407079646
"1318","MU",2014,29.2,11.496062992126
"1319","MU",2015,22.33,9.04048582995951
"1320","MU",2016,14.16,-52.4444444444444
"1321","MXIM",2012,27.33,21.1860465116279
"1322","MXIM",2013,29.75,19.5723684210526
"1323","MXIM",2014,31.22,25.3821138211382
"1324","MXIM",2015,34.94,49.2112676056338
"1325","MXIM",2016,37.26,47.1645569620253
"1326","MYL",2012,23.32,15.3421052631579
"1327","MYL",2013,33.88,21.4430379746835
"1328","MYL",2014,50.02,21.3760683760684
"1329","MYL",2015,57.84,34.0235294117647
"1330","MYL",2016,43.5,47.2826086956522
"1331","NBL",2012,46.67,16.3181818181818
"1332","NBL",2013,62.07,23.0743494423792
"1333","NBL",2014,66.06,20.2018348623853
"1334","NBL",2015,40.72,-6.70840197693575
"1335","NBL",2016,34.54,-14.8879310344828
"1336","NEE",2012,65.8,14.4298245614035
"1337","NEE",2013,79.89,17.8724832214765
"1338","NEE",2014,96.44,17.2214285714286
"1339","NEE",2015,102.49,16.9125412541254
"1340","NEE",2016,119.56,19.1296
"1341","NEM",2012,51.28,14.2049861495845
"1342","NEM",2013,32.74,-6.43222003929273
"1343","NEM",2014,23.38,22.921568627451
"1344","NEM",2015,21.12,49.1162790697674
"1345","NEM",2016,33.08,-28.0338983050847
"1346","NFLX",2012,11.86,296.5
"1347","NFLX",2013,35.27,135.653846153846
"1348","NFLX",2014,57.5,92.741935483871
"1349","NFLX",2015,91.9,328.214285714286
"1350","NFLX",2016,102.03,237.279069767442
"1351","NKE",2012,25.23,21.3813559322034
"1352","NKE",2013,32.4,24
"1353","NKE",2014,40.43,27.1342281879195
"1354","NKE",2015,55.13,29.8
"1355","NKE",2016,56.25,26.0416666666667
"1356","NLSN",2012,28.76,38.3466666666667
"1357","NLSN",2013,35.76,18.4329896907216
"1358","NLSN",2014,45.28,45.28
"1359","NLSN",2015,45.62,29.6233766233766
"1360","NLSN",2016,50.09,36.0359712230216
"1361","NLY",2012,16.3,9.53216374269006
"1362","NLY",2013,13.05,3.48930481283422
"1363","NLY",2014,11.27,-11.7395833333333
"1364","NLY",2015,10.11,24.0714285714286
"1365","NLY",2016,10.37,7.46043165467626
"1366","NOC",2012,63.63,8.14724711907811
"1367","NOC",2013,86.34,10.340119760479
"1368","NOC",2014,125.78,12.9005128205128
"1369","NOC",2015,167.84,16.1539942252166
"1370","NOC",2016,212.32,17.4175553732568
"1371","NOV",2012,67.1,11.5094339622642
"1372","NOV",2013,66.06,12.1433823529412
"1373","NOV",2014,73.91,12.6993127147766
"1374","NOV",2015,45.81,-23.0201005025126
"1375","NOV",2016,33.19,-5.17784711388455
"1376","NOW",2012,31.2,-61.1764705882353
"1377","NOW",2013,42.35,-78.4259259259259
"1378","NOW",2014,59.89,-48.6910569105691
"1379","NOW",2015,77.06,-60.6771653543307
"1380","NOW",2016,71.87,-26.1345454545455
"1381","NSC",2012,68.49,12.7541899441341
"1382","NSC",2013,77.06,12.7582781456954
"1383","NSC",2014,101.76,15.924882629108
"1384","NSC",2015,92.62,18.1607843137255
"1385","NSC",2016,88.24,15.7010676156584
"1386","NTRS",2012,45.82,16.3060498220641
"1387","NTRS",2013,55.93,18.7056856187291
"1388","NTRS",2014,64.39,19.394578313253
"1389","NTRS",2015,72.07,18.062656641604
"1390","NTRS",2016,69.98,16.1990740740741
"1391","NUE",2012,40.22,25.4556962025316
"1392","NUE",2013,47.29,31.1118421052632
"1393","NUE",2014,51.59,24.4502369668246
"1394","NUE",2015,44.62,178.48
"1395","NUE",2016,49.13,19.8104838709677
"1396","NVDA",2012,13.51,14.3723404255319
"1397","NVDA",2013,14.19,15.7666666666667
"1398","NVDA",2014,18.55,25.0675675675676
"1399","NVDA",2015,23.72,21.1785714285714
"1400","NVDA",2016,53.76,49.7777777777778
"1401","NWL",2012,18.74,13.6788321167883
"1402","NWL",2013,26.74,16.4049079754601
"1403","NWL",2014,32.35,23.962962962963
"1404","NWL",2015,41.13,31.8837209302326
"1405","NWL",2016,46.59,37.272
"1406","O",2012,39.42,45.8372093023256
"1407","O",2013,43.29,40.8396226415094
"1408","O",2014,43.48,41.8076923076923
"1409","O",2015,48.66,44.6422018348624
"1410","O",2016,61.6,54.5132743362832
"1411","OKE",2012,38.13,22.2982456140351
"1412","OKE",2013,43.82,34.503937007874
"1413","OKE",2014,61.02,40.9530201342282
"1414","OKE",2015,39.04,33.6551724137931
"1415","OKE",2016,41.17,24.8012048192771
"1416","OMC",2012,49.3,13.6565096952909
"1417","OMC",2013,62.5,16.8463611859838
"1418","OMC",2014,71.85,16.9457547169811
"1419","OMC",2015,73.81,16.7369614512472
"1420","OMC",2016,81.6,17.071129707113
"1421","ORCL",2012,29.8,15.2040816326531
"1422","ORCL",2013,33.68,14.9026548672566
"1423","ORCL",2014,40.12,16.8571428571429
"1424","ORCL",2015,40.8,18.4615384615385
"1425","ORCL",2016,39.23,18.951690821256
"1426","ORLY",2012,NA,NA
"1427","ORLY",2013,NA,NA
"1428","ORLY",2014,NA,NA
"1429","ORLY",2015,NA,NA
"1430","ORLY",2016,NA,NA
"1431","OXY",2012,84.19,14.8483245149912
"1432","OXY",2013,85.43,11.6707650273224
"1433","OXY",2014,90.57,114.645569620253
"1434","OXY",2015,74.25,-7.25806451612903
"1435","OXY",2016,71.97,-95.96
"1436","PAA",2012,41.88,17.45
"1437","PAA",2013,53.47,19.0964285714286
"1438","PAA",2014,55.31,23.2394957983193
"1439","PAA",2015,40.13,52.1168831168831
"1440","PAA",2016,26.4,61.3953488372093
"1441","PAYX",2012,31.98,21.1788079470199
"1442","PAYX",2013,38.12,24.4358974358974
"1443","PAYX",2014,42.95,25.1169590643275
"1444","PAYX",2015,49.1,26.5405405405405
"1445","PAYX",2016,55.43,26.5215311004785
"1446","PCAR",2012,41.95,13.4455128205128
"1447","PCAR",2013,53.15,16.1060606060606
"1448","PCAR",2014,63.3,16.5706806282722
"1449","PCAR",2015,60.03,13.310421286031
"1450","PCAR",2016,55.79,37.6959459459459
"1451","PCG",2012,42.92,22.3541666666667
"1452","PCG",2013,43.26,23.6393442622951
"1453","PCG",2014,45.86,14.9869281045752
"1454","PCG",2015,52.84,29.5195530726257
"1455","PCG",2016,59.8,21.5107913669065
"1456","PCLN",2012,630.5,22.7946493130875
"1457","PCLN",2013,877.95,24.3132096372196
"1458","PCLN",2014,1197.96,26.2307860740092
"1459","PCLN",2015,1219.88,24.6689585439838
"1460","PCLN",2016,1346.71,31.5758499413834
"1461","PEG",2012,31.22,12.4382470119522
"1462","PEG",2013,33.05,13.4897959183673
"1463","PEG",2014,37.67,12.5986622073579
"1464","PEG",2015,41.03,12.4333333333333
"1465","PEG",2016,43.42,24.8114285714286
"1466","PEP",2012,68.35,17.4362244897959
"1467","PEP",2013,80.34,18.5972222222222
"1468","PEP",2014,88.78,20.7915690866511
"1469","PEP",2015,96.81,26.3787465940055
"1470","PEP",2016,103.67,23.7775229357798
"1471","PFE",2012,23.2,11.9587628865979
"1472","PFE",2013,28.98,9.0846394984326
"1473","PFE",2014,30.31,21.3450704225352
"1474","PFE",2015,33.7,30.3603603603604
"1475","PFE",2016,32.83,28.0598290598291
"1476","PFG",2012,26.9,10.4263565891473
"1477","PFG",2013,39.42,13.3627118644068
"1478","PFG",2014,49.3,13.5068493150685
"1479","PFG",2015,50.69,12.4852216748768
"1480","PFG",2016,45.92,10.2044444444444
"1481","PG",2012,66.16,18.0765027322404
"1482","PG",2013,78.59,20.360103626943
"1483","PG",2014,82.39,20.5461346633416
"1484","PG",2015,79.38,32.5327868852459
"1485","PG",2016,83.72,22.6883468834688
"1486","PGR",2012,21.2,14.3243243243243
"1487","PGR",2013,25.5,13.2124352331606
"1488","PGR",2014,25.03,11.6418604651163
"1489","PGR",2015,29.02,13.4976744186047
"1490","PGR",2016,32.68,18.5681818181818
"1491","PH",2012,82.52,11.0765100671141
"1492","PH",2013,101.69,16.2444089456869
"1493","PH",2014,121.3,17.6564774381368
"1494","PH",2015,112.85,16.1908177905308
"1495","PH",2016,116.3,19.7453310696095
"1496","PLD",2012,33.67,-187.055555555556
"1497","PLD",2013,38.99,60.921875
"1498","PLD",2014,40.52,32.6774193548387
"1499","PLD",2015,41.42,25.2560975609756
"1500","PLD",2016,47.76,21.0396475770925
"1501","PM",2012,86.52,16.7350096711799
"1502","PM",2013,89.41,16.9980988593156
"1503","PM",2014,84.37,17.7247899159664
"1504","PM",2015,83.16,18.8144796380091
"1505","PM",2016,96.13,21.4575892857143
"1506","PNC",2012,60.76,11.5075757575758
"1507","PNC",2013,70.63,9.59646739130435
"1508","PNC",2014,84.71,11.6041095890411
"1509","PNC",2015,92.97,12.5805142083897
"1510","PNC",2016,90.23,12.3602739726027
"1511","PPG",2012,53.08,17.5181518151815
"1512","PPG",2013,78.46,7.04941599281222
"1513","PPG",2014,99.99,13.2965425531915
"1514","PPG",2015,107.78,20.9688715953307
"1515","PPG",2016,102.05,31.1128048780488
"1516","PPL",2012,26.44,10.1692307692308
"1517","PPL",2013,28.45,16.1647727272727
"1518","PPL",2014,31.15,11.9348659003831
"1519","PPL",2015,32.1,31.7821782178218
"1520","PPL",2016,35.8,12.831541218638
"1521","PRU",2012,54.61,54.0693069306931
"1522","PRU",2013,71.8,-46.3225806451613
"1523","PRU",2014,86.38,26.7430340557276
"1524","PRU",2015,83.13,6.83073130649137
"1525","PRU",2016,79.24,8.16065911431514
"1526","PSX",2012,40.86,6.30555555555556
"1527","PSX",2013,62.18,10.328903654485
"1528","PSX",2014,78.9,9.47178871548619
"1529","PSX",2015,79.73,10.3143596377749
"1530","PSX",2016,80.94,27.7191780821918
"1531","PX",2012,108.13,19.2745098039216
"1532","PX",2013,117.44,20.0068143100511
"1533","PX",2014,129.6,22.6178010471204
"1534","PX",2015,116.46,21.7682242990654
"1535","PX",2016,113.84,21.8502879078695
"1536","PXD",2012,101.42,67.6133333333333
"1537","PXD",2013,154.85,-25.137987012987
"1538","PXD",2014,191.47,30.0109717868339
"1539","PXD",2015,143.35,-78.3333333333333
"1540","PXD",2016,158.87,-47.5658682634731
"1541","QCOM",2012,60.98,17.3732193732194
"1542","QCOM",2013,66.36,16.9718670076726
"1543","QCOM",2014,76.12,16.3698924731183
"1544","QCOM",2015,62.75,19.4875776397516
"1545","QCOM",2016,57.42,15.0708661417323
"1546","RAI",2012,NA,NA
"1547","RAI",2013,NA,NA
"1548","RAI",2014,NA,NA
"1549","RAI",2015,NA,NA
"1550","RAI",2016,NA,NA
"1551","RCL",2012,28.65,358.125
"1552","RCL",2013,37.47,17.5093457943925
"1553","RCL",2014,59.3,17.2886297376093
"1554","RCL",2015,84.67,28.0364238410596
"1555","RCL",2016,75.89,12.7976391231029
"1556","REGN",2012,130.83,19.3822222222222
"1557","REGN",2013,239.86,64.4784946236559
"1558","REGN",2014,333.67,111.969798657718
"1559","REGN",2015,498.73,90.3496376811594
"1560","REGN",2016,394.5,51.2337662337662
"1561","RF",2012,6.47,9.11267605633803
"1562","RF",2013,9.01,12.0133333333333
"1563","RF",2014,10.29,13.0253164556962
"1564","RF",2015,9.75,13
"1565","RF",2016,9.71,11.1609195402299
"1566","RHT",2012,53.05,70.7333333333333
"1567","RHT",2013,49.67,64.5064935064935
"1568","RHT",2014,56.84,61.1182795698925
"1569","RHT",2015,74.89,78.8315789473684
"1570","RHT",2016,74.3,69.4392523364486
"1571","RL",2012,156.83,21.9957924263675
"1572","RL",2013,172.42,21.5525
"1573","RL",2014,163.21,19.3606168446026
"1574","RL",2015,129.88,16.4822335025381
"1575","RL",2016,98.23,21.2619047619048
"1576","ROK",2012,74.81,14.5828460038986
"1577","ROK",2013,96.04,17.9179104477612
"1578","ROK",2014,117.23,19.8358714043993
"1579","ROK",2015,112.73,18.5106732348112
"1580","ROK",2016,115.28,20.7338129496403
"1581","ROP",2012,101.64,20.9135802469136
"1582","ROP",2013,125.47,23.364990689013
"1583","ROP",2014,144.11,22.5171875
"1584","ROP",2015,171.01,24.9649635036496
"1585","ROP",2016,175.22,27.2503888024883
"1586","ROST",2012,30.11,21.0559440559441
"1587","ROST",2013,33.28,18.9090909090909
"1588","ROST",2014,36.73,18.9329896907216
"1589","ROST",2015,50.5,22.8506787330317
"1590","ROST",2016,59.52,23.7131474103586
"1591","RSG",2012,28.24,18.2193548387097
"1592","RSG",2013,33.25,20.5246913580247
"1593","RSG",2014,36.62,23.9346405228758
"1594","RSG",2015,41.46,19.4647887323944
"1595","RSG",2016,49.59,27.8595505617978
"1596","RTN",2012,53.9,9.53982300884956
"1597","RTN",2013,69.44,11.2727272727273
"1598","RTN",2014,97.77,13.616991643454
"1599","RTN",2015,109.29,15.8162083936324
"1600","RTN",2016,133.74,17.7139072847682
"1601","S",2012,3.8,-2.63888888888889
"1602","S",2013,6.76,-12.5185185185185
"1603","S",2014,7.36,NA
"1604","S",2015,4.46,-5.24705882352941
"1605","S",2016,5.07,-10.14
"1606","SBAC",2012,NA,NA
"1607","SBAC",2013,NA,NA
"1608","SBAC",2014,NA,NA
"1609","SBAC",2015,NA,NA
"1610","SBAC",2016,NA,NA
"1611","SBAC ",2012,NA,NA
"1612","SBAC ",2013,NA,NA
"1613","SBAC ",2014,NA,NA
"1614","SBAC ",2015,NA,NA
"1615","SBAC ",2016,NA,NA
"1616","SBUX",2012,25.63,28.4777777777778
"1617","SBUX",2013,33.71,3371
"1618","SBUX",2014,37.77,27.9777777777778
"1619","SBUX",2015,53.25,29.2582417582418
"1620","SBUX",2016,56.59,29.7842105263158
"1621","SCHW",2012,13.2,19.1304347826087
"1622","SCHW",2013,20.22,25.9230769230769
"1623","SCHW",2014,27.29,28.7263157894737
"1624","SCHW",2015,31.1,30.1941747572816
"1625","SCHW",2016,29.99,22.8931297709924
"1626","SE",2012,NA,NA
"1627","SE",2013,NA,NA
"1628","SE",2014,NA,NA
"1629","SE",2015,NA,NA
"1630","SE",2016,NA,NA
"1631","SHW",2012,128.16,21.2890365448505
"1632","SHW",2013,176.35,24.2906336088154
"1633","SHW",2014,211.01,24.060433295325
"1634","SHW",2015,271.52,24.3515695067265
"1635","SHW",2016,277.94,23.1809841534612
"1636","SIRI",2012,2.34,4.58823529411765
"1637","SIRI",2013,3.48,58
"1638","SIRI",2014,3.43,42.875
"1639","SIRI",2015,3.88,43.1111111111111
"1640","SIRI",2016,4.05,27
"1641","SJM",2012,80.49,19.8251231527094
"1642","SJM",2013,102.31,20.462
"1643","SJM",2014,100.41,18.5258302583026
"1644","SJM",2015,114.05,34.2492492492492
"1645","SJM",2016,133.97,23.2586805555556
"1646","SLB",2012,71.16,17.3560975609756
"1647","SLB",2013,80.83,16.0059405940594
"1648","SLB",2014,98.72,23.7307692307692
"1649","SLB",2015,81.83,50.2024539877301
"1650","SLB",2016,77.14,-62.2096774193548
"1651","SLG",2012,77.06,44.2873563218391
"1652","SLG",2013,88.36,80.3272727272727
"1653","SLG",2014,106.43,20.3499043977055
"1654","SLG",2015,118.78,43.9925925925926
"1655","SLG",2016,103.63,44.2863247863248
"1656","SNDK",2012,NA,NA
"1657","SNDK",2013,NA,NA
"1658","SNDK",2014,NA,NA
"1659","SNDK",2015,NA,NA
"1660","SNDK",2016,NA,NA
"1661","SO",2012,NA,NA
"1662","SO",2013,NA,NA
"1663","SO",2014,NA,NA
"1664","SO",2015,NA,NA
"1665","SO",2016,NA,NA
"1666","SPG",2012,140.59,29.7860169491525
"1667","SPG",2013,150.09,35.3985849056604
"1668","SPG",2014,164.68,36.4336283185841
"1669","SPG",2015,188.61,32.0765306122449
"1670","SPG",2016,199.81,34.0391822827939
"1671","SRCL",2012,88.93,28.8733766233766
"1672","SRCL",2013,109.62,30.7921348314607
"1673","SRCL",2014,118.56,31.2823218997361
"1674","SRCL",2015,134.67,45.1912751677852
"1675","SRCL",2016,97.2,46.7307692307692
"1676","SRE",2012,64.72,18.5977011494253
"1677","SRE",2013,82.94,20.6832917705736
"1678","SRE",2014,101.17,21.8509719222462
"1679","SRE",2015,103.22,19.2216014897579
"1680","SRE",2016,103.32,18.9230769230769
"1681","STI",2012,24.58,6.84679665738162
"1682","STI",2013,31.97,13.2655601659751
"1683","STI",2014,38.75,11.9969040247678
"1684","STI",2015,41.76,11.6648044692737
"1685","STI",2016,42.47,11.7972222222222
"1686","STJ",2012,NA,NA
"1687","STJ",2013,NA,NA
"1688","STJ",2014,NA,NA
"1689","STJ",2015,NA,NA
"1690","STJ",2016,NA,NA
"1691","STT",2012,43.05,10.25
"1692","STT",2013,64.28,14.510158013544
"1693","STT",2014,70.32,15.523178807947
"1694","STT",2015,74.12,16.5816554809843
"1695","STT",2016,64.33,12.943661971831
"1696","STZ",2012,NA,NA
"1697","STZ",2013,NA,NA
"1698","STZ",2014,NA,NA
"1699","STZ",2015,NA,NA
"1700","STZ",2016,NA,NA
"1701","SWK",2012,70.83,13.3641509433962
"1702","SWK",2013,80.98,26.2071197411003
"1703","SWK",2014,86.84,18.2436974789916
"1704","SWK",2015,101.57,17.5423143350604
"1705","SWK",2016,112.17,17.2304147465438
"1706","SYK",2012,53.65,15.8259587020649
"1707","SYK",2013,67.89,25.8136882129278
"1708","SYK",2014,83.09,62.0074626865672
"1709","SYK",2015,95.69,25.3148148148148
"1710","SYK",2016,110.61,25.4275862068966
"1711","SYMC",2012,17.05,10.7232704402516
"1712","SYMC",2013,23.65,22.311320754717
"1713","SYMC",2014,22.86,17.859375
"1714","SYMC",2015,22.77,18.0714285714286
"1715","SYMC",2016,21.15,5.70080862533693
"1716","SYY",2012,29.84,15.7052631578947
"1717","SYY",2013,33.57,20.1017964071856
"1718","SYY",2014,37.2,23.5443037974684
"1719","SYY",2015,39,33.9130434782609
"1720","SYY",2016,48.76,29.7317073170732
"1721","T",2012,33.83,27.064
"1722","T",2013,35.43,10.359649122807
"1723","T",2014,34.58,27.8870967741935
"1724","T",2015,33.8,14.2616033755274
"1725","T",2016,39.28,18.7047619047619
"1726","TAP",2012,42.54,17.4344262295082
"1727","TAP",2013,50.02,16.2402597402597
"1728","TAP",2014,67,24.2753623188406
"1729","TAP",2015,78.11,36.8443396226415
"1730","TAP",2016,97.89,10.4807280513919
"1731","TDG",2012,125.88,21.0854271356784
"1732","TDG",2013,146.01,61.092050209205
"1733","TDG",2014,180.62,57.1582278481013
"1734","TDG",2015,222.32,28.3571428571429
"1735","TDG",2016,251.8,24.2348411934552
"1736","TGT",2012,58.94,13.7710280373832
"1737","TGT",2013,66.31,14.6703539823009
"1738","TGT",2014,61.58,20.0586319218241
"1739","TGT",2015,78.16,-30.2945736434108
"1740","TGT",2016,73.53,13.8474576271186
"1741","TIF",2012,61.61,18.1205882352941
"1742","TIF",2013,75.58,23.2553846153846
"1743","TIF",2014,95.42,67.6737588652482
"1744","TIF",2015,86.08,23.0777479892761
"1745","TIF",2016,69.32,19.3091922005571
"1746","TJX",2012,41.23,21.3626943005181
"1747","TJX",2013,52.14,20.4470588235294
"1748","TJX",2014,59.42,20.2108843537415
"1749","TJX",2015,68.99,21.9015873015873
"1750","TJX",2016,75.73,22.7417417417417
"1751","TMO",2012,56.2,17.5077881619938
"1752","TMO",2013,86.69,24.9109195402299
"1753","TMO",2014,119.96,25.4692144373673
"1754","TMO",2015,130.76,26.5772357723577
"1755","TMO",2016,145.92,28.6679764243615
"1756","TMUS",2012,18.04,-0.658394160583942
"1757","TMUS",2013,23.36,467.2
"1758","TMUS",2014,30.59,101.966666666667
"1759","TMUS",2015,36.45,44.4512195121951
"1760","TMUS",2016,44.29,26.207100591716
"1761","TRI",2012,28.47,11.9121338912134
"1762","TRI",2013,33.81,211.3125
"1763","TRI",2014,36.53,15.5446808510638
"1764","TRI",2015,39.82,24.8875
"1765","TRI",2016,40.5,9.80629539951574
"1766","TRIP",2012,36.37,26.5474452554745
"1767","TRIP",2013,64.49,45.7375886524823
"1768","TRIP",2014,90.03,58.0838709677419
"1769","TRIP",2015,79.07,58.1397058823529
"1770","TRIP",2016,62.56,76.2926829268293
"1771","TROW",2012,62.04,18.4642857142857
"1772","TROW",2013,74.83,19.1871794871795
"1773","TROW",2014,81.1,17.8241758241758
"1774","TROW",2015,77.57,16.7537796976242
"1775","TROW",2016,71.13,14.9747368421053
"1776","TRV",2012,64.25,10.1984126984127
"1777","TRV",2013,83.41,8.56365503080082
"1778","TRV",2014,92.47,8.64205607476636
"1779","TRV",2015,105.64,9.70955882352941
"1780","TRV",2016,113.43,11.034046692607
"1781","TSCO",2012,44.91,23.6368421052632
"1782","TSCO",2013,59.71,25.7370689655172
"1783","TSCO",2014,67.55,25.3947368421053
"1784","TSCO",2015,87.51,29.17
"1785","TSCO",2016,83.19,25.4403669724771
"1786","TSLA",2012,31.17,-8.44715447154472
"1787","TSLA",2013,104.4,-168.387096774194
"1788","TSLA",2014,223.33,-94.6313559322034
"1789","TSLA",2015,230.04,-33.1948051948052
"1790","TSLA",2016,209.77,-44.8226495726496
"1791","TSN",2012,17.95,11.3607594936709
"1792","TSN",2013,26.82,14.5760869565217
"1793","TSN",2014,39.2,16.5400843881857
"1794","TSN",2015,42.98,14.5694915254237
"1795","TSN",2016,66.09,14.5894039735099
"1796","TWC",2012,NA,NA
"1797","TWC",2013,NA,NA
"1798","TWC",2014,NA,NA
"1799","TWC",2015,NA,NA
"1800","TWC",2016,209.56,NA
"1801","TWX",2012,38.44,12.8133333333333
"1802","TWX",2013,58.03,14.8035714285714
"1803","TWX",2014,71.55,16.4861751152074
"1804","TWX",2015,79.15,17.1320346320346
"1805","TWX",2016,77.54,15.633064516129
"1806","TXN",2012,30.08,19.9205298013245
"1807","TXN",2013,37.61,19.6910994764398
"1808","TXN",2014,47.37,18.431906614786
"1809","TXN",2015,53.96,19.1347517730496
"1810","TXN",2016,63.1,18.132183908046
"1811","TXT",2012,25.29,12.645
"1812","TXT",2013,28.59,16.3371428571429
"1813","TXT",2014,38.56,18.1032863849765
"1814","TXT",2015,42.91,17.164
"1815","TXT",2016,39.05,11.0623229461756
"1816","UA",2012,NA,NA
"1817","UA",2013,NA,NA
"1818","UA",2014,NA,NA
"1819","UA",2015,NA,NA
"1820","UA",2016,NA,NA
"1821","UAL",2012,21.21,-9.72935779816514
"1822","UAL",2013,31.65,20.6862745098039
"1823","UAL",2014,47.51,16.2150170648464
"1824","UAL",2015,59.86,3.07447354904982
"1825","UAL",2016,53.02,7.74014598540146
"1826","UHS",2012,42.06,9.28476821192053
"1827","UHS",2013,68.41,13.3093385214008
"1828","UHS",2014,94.74,17.479704797048
"1829","UHS",2015,124.48,18.414201183432
"1830","UHS",2016,122.49,17.155462184874
"1831","UNH",2012,55.07,10.4299242424242
"1832","UNH",2013,65.29,11.8709090909091
"1833","UNH",2014,83.42,14.6350877192982
"1834","UNH",2015,116.54,19.3910149750416
"1835","UNH",2016,135.41,18.6772413793103
"1836","UNM",2012,NA,NA
"1837","UNM",2013,NA,NA
"1838","UNM",2014,NA,NA
"1839","UNM",2015,NA,NA
"1840","UNM",2016,NA,NA
"1841","UPS",2012,75.66,91.1566265060241
"1842","UPS",2013,88.64,19.2277657266811
"1843","UPS",2014,100.73,30.7103658536585
"1844","UPS",2015,100.7,18.8224299065421
"1845","UPS",2016,105.87,27.3565891472868
"1846","USB",2012,31.69,11.1584507042254
"1847","USB",2013,35.86,11.9533333333333
"1848","USB",2014,42.04,13.6493506493506
"1849","USB",2015,43.39,13.7310126582278
"1850","USB",2016,42.91,13.2438271604938
"1851","UTX",2012,78.54,14.6803738317757
"1852","UTX",2013,99.09,16.9674657534247
"1853","UTX",2014,112.07,16.602962962963
"1854","UTX",2015,107.14,12.4436701509872
"1855","UTX",2016,101.23,16.5408496732026
"1856","V",2012,31.41,39.7594936708861
"1857","V",2013,45.12,23.7473684210526
"1858","V",2014,55.46,25.6759259259259
"1859","V",2015,70.75,27.422480620155
"1860","V",2016,77.9,31.4112903225806
"1861","VFC",2012,36.92,15.1934156378601
"1862","VFC",2013,47.26,17.4391143911439
"1863","VFC",2014,63.88,21.1523178807947
"1864","VFC",2015,71.06,24.9333333333333
"1865","VFC",2016,60.22,23.7086614173228
"1866","VIA",2012,52.3,14.1734417344173
"1867","VIA",2013,72.55,14.9896694214876
"1868","VIA",2014,81.44,14.9981583793738
"1869","VIA",2015,58.95,12.4630021141649
"1870","VIA",2016,43.87,12.1523545706371
"1871","VLO",2012,24.58,6.55466666666667
"1872","VLO",2013,38.63,7.77263581488934
"1873","VLO",2014,51.29,7.48759124087591
"1874","VLO",2015,61.7,7.72215269086358
"1875","VLO",2016,58.7,11.8825910931174
"1876","VMW",2012,95.22,55.3604651162791
"1877","VMW",2013,79.66,34.042735042735
"1878","VMW",2014,94.41,46.2794117647059
"1879","VMW",2015,78.52,33.5555555555556
"1880","VMW",2016,63.9,22.9856115107914
"1881","VNO",2012,59.69,20.3027210884354
"1882","VNO",2013,62.39,29.8516746411483
"1883","VNO",2014,75.64,18.2265060240964
"1884","VNO",2015,81.66,22.7465181058496
"1885","VNO",2016,77.95,17.9608294930876
"1886","VRSK",2012,46.91,24.4322916666667
"1887","VRSK",2013,61.3,30.3465346534653
"1888","VRSK",2014,61.94,26.1350210970464
"1889","VRSK",2015,72.94,24.2325581395349
"1890","VRSK",2016,79.1,22.9275362318841
"1891","VRTX",2012,47.38,-94.76
"1892","VRTX",2013,68.03,-34.3585858585859
"1893","VRTX",2014,89.48,-28.4968152866242
"1894","VRTX",2015,123.79,-53.5887445887446
"1895","VRTX",2016,88.18,-191.695652173913
"1896","VTR",2012,69.47,56.479674796748
"1897","VTR",2013,76.86,49.9090909090909
"1898","VTR",2014,74,46.25
"1899","VTR",2015,70.86,56.688
"1900","VTR",2016,64.61,34.7365591397849
"1901","VZ",2012,42,135.483870967742
"1902","VZ",2013,48.66,12.165
"1903","VZ",2014,48.61,20.0867768595041
"1904","VZ",2015,47.17,10.7940503432494
"1905","VZ",2016,51.4,16.01246105919
"1906","WAT",2012,83.25,16.0404624277457
"1907","WAT",2013,97.92,18.8307692307692
"1908","WAT",2014,106.54,21.0138067061144
"1909","WAT",2015,126.07,22.3132743362832
"1910","WAT",2016,139.53,21.7675507020281
"1911","WBA",2012,33.94,14.0247933884298
"1912","WBA",2013,49.72,18.6217228464419
"1913","WBA",2014,66.31,33.155
"1914","WBA",2015,85.36,21.34
"1915","WBA",2016,81.21,21.2591623036649
"1916","WDAY",2012,51.2,-78.7692307692308
"1917","WDAY",2013,67.79,-41.8456790123457
"1918","WDAY",2014,86.34,-85.4851485148515
"1919","WDAY",2015,81.68,-60.5037037037037
"1920","WDAY",2016,76.69,-50.1241830065359
"1921","WDC",2012,37.38,5.68085106382979
"1922","WDC",2013,61.29,15.3994974874372
"1923","WDC",2014,93.7,14.0269461077844
"1924","WDC",2015,86.1,13.9320388349515
"1925","WDC",2016,50.43,50.43
"1926","WFC",2012,32.88,9.78571428571429
