"","Ticker","Year","Roa","Roe","DebtToEquityRatio","NetMargin","PayoutRatio","TotalAssets","Shares","Roic","Revenue","ResearchAndDevelopment","NetIncome","ShareholdersEquity","PriceToEpsRatio","Eps","Ra","Rf","Rm","Ra_Rf","Rm_Rf","Beta","AlphaJensen","CostEquity","TobinsQ","StockPriceClose","PriceToEarningRatio","YearNewsWeekGR","RankNewsWeekGR","GreenScore","EnergyProductivity","CarbonProductivity","WaterProductivity","WasteProductivity","Green.Revenue","SustainabilityPayLink","SustainableThemedCommitment","AuditScore","GisSector","GicsClassification","Index"
"401","EMR",2013,0.0826,0.192,0.38,0.0812,0.795,2.4124e+10,7.22e+08,0.1348,2.4669e+10,NA,2.004e+09,1.0741e+10,24.16,2.76,0.0465198667433216,0,0.0281,0.0465198667433216,0.0281,1.42707304753421,0.00641911410761023,0.0401007526357114,2.09,60.25,21.8297101449275,2015,319,0.22,0,0.04,0,0,0.13,0,1,0,"Industrials",6,134
"402","EMR",2014,0.0878,0.2074,0.35,0.0875,0.479,2.3724e+10,7.04e+08,0.1405,1.7733e+10,NA,2.147e+09,9.513e+09,20.41,3.03,-0.0321992699348233,0,-6e-04,-0.0321992699348233,-6e-04,0.692665658139463,-0.0317836705399396,-0.000415599394883678,1.86,65.14,21.4983498349835,2016,259,0.29,0,0.05,0.07,0,0.13,0,1,0,"Industrials",6,134
"403","EOG",2012,0.0219,0.044,0.44,0.0516,0.318,27336578000,5.42e+08,0.0377,1.1055e+10,NA,5.7e+08,13284764000,26.21,1.05,0.0265944112076451,1e-04,0.0119,0.0264944112076451,0.0118,0.905234586591117,0.01581264308587,0.0107817681217752,1.39,53.96,51.3904761904762,2014,390,0.11,0,0,0,0,0.56,0,0,0,"Energy",3,135
"404","EOG",2013,0.0759,0.1531,0.38,0.1526,0.176,30574238000,5.46e+08,0.1147,1.4399e+10,NA,2.197e+09,15418459000,42.61,4.02,0.0170655600420908,0,0.0281,0.0170655600420908,0.0281,0.248672546957751,0.010077861472578,0.00698769856951281,1.65,72.88,18.1293532338308,2015,477,0.05,0,0.04,0,0,0.01,0,0,0,"Energy",3,135
"405","EOG",2014,0.0892,0.176,0.33,0.1752,0.078,34762687000,5.49e+08,0.1355,1.6639e+10,NA,2.915e+09,17712582000,16.54,5.32,0.0598647052904301,0,-6e-04,0.0598647052904301,-6e-04,1.44098707709815,0.060729297536689,-0.000864592246258893,1.56,99.08,18.6240601503759,2016,484,0.06,0,0.05,0,0,0.01,0,0,0,"Energy",3,135
"406","EPD",2012,0.0691,0.1913,1.11,0.0568,0.935,3.593e+10,1.786e+09,0.1139,4.2583e+10,NA,2.42e+09,NA,NA,1.35,-0.0343473540483833,1e-04,0.0119,-0.0344473540483833,0.0118,0.7412358516106,-0.0431939370973884,0.00884658304900508,1.72,25.65,19,2014,374,0.13,0,0,0,0,0.63,0,0,0,"Energy",3,136
"407","EPD",2013,0.0683,0.1829,1.07,0.0544,0.967,4.014e+10,1.842e+09,0.1091,4.7727e+10,NA,2.597e+09,NA,NA,1.41,0.0515314481875058,0,0.0281,0.0515314481875058,0.0281,1.07419149051836,0.0213466673039398,0.030184780883566,1.98,30.04,21.3049645390071,2015,478,0.05,0,0,0,0,0.05,0,0,0,"Energy",3,136
"408","EPD",2014,0.0639,0.1675,1.06,0.0581,0.933,4.72e+10,1.895e+09,0.103,4.7951e+10,NA,2.787e+09,NA,NA,1.47,-0.0332185496362904,0,-6e-04,-0.0332185496362904,-6e-04,0.368450347154537,-0.0329974794279976,-0.000221070208292722,1.94,36.6,24.8979591836735,2016,487,0.05,0,0,0,0,0.05,0,0,0,"Energy",3,136
"409","EQIX",2012,0.0243,0.0675,1.26,0.0763,0,6132964000,5.2e+07,0.0538,1.887e+09,NA,1.4e+08,2335273000,80.32,2.83,0.104390866102168,1e-04,0.0119,0.104290866102168,0.0118,1.88064881402618,0.0820992100966593,0.0222916560055089,2.02,166.51,58.8374558303887,2014,435,0,0,0,0,0,0,0,0,0,"Information Technology",7,137
"410","EQIX",2013,0.0139,0.0395,1.66,0.044,0,7492359000,5e+07,0.051,2.153e+09,NA,9.5e+07,2459064000,90.62,1.89,0.0991497644558343,0,0.0281,0.0991497644558343,0.0281,0.702023420063567,0.079422906352048,0.0197268581037862,1.55,192.43,101.814814814815,2015,383,0.15,0,0,0,0,0.15,0,0,0,"Information Technology",7,137
"411","EQIX",2014,-0.0339,-0.1098,2.03,-0.1062,NA,7817433000,5.2e+07,-0.0126,2.444e+09,NA,-2.6e+08,2270131000,77.47,-4.96,-0.00193871148853052,0,-6e-04,-0.00193871148853052,-6e-04,0.42215566079244,-0.00168541809205506,-0.000253293396475464,1.97,202.27,40.7802419354839,2016,300,0.25,0,0.1,0,0,0.15,0,0,0,"Information Technology",7,137
"412","EQR",2012,0.0488,0.13,1.18,0.389,1.935,1.7201e+10,3.2e+08,0.0732,1.748e+09,NA,8.42e+08,7289813000,30.5,2.7,0.0344250934772703,1e-04,0.0119,0.0343250934772703,0.0118,0.22557599140287,0.0316632967787165,0.00276179669855387,1.54,59.3,21.962962962963,2014,403,0.1,0,0,0,0,0.48,0,0,0,"Financials",4,138
"413","EQR",2013,0.0912,0.2064,1.02,0.7649,0.3652,22834545000,3.54e+08,0.1298,2.388e+09,NA,1.831e+09,10507201000,8.67,5.16,0.0189979946396862,0,0.0281,0.0189979946396862,0.0281,0.0871635472736758,0.0165486989612959,0.00244929567839029,1.08,55.41,10.7383720930233,2015,394,0.14,0,0,0,0,0.14,0,0,0,"Financials",4,138
"414","EQR",2014,0.0274,0.0604,1.02,0.2399,1.641,22950614000,3.78e+08,0.051,2.615e+09,NA,6.31e+08,10368456000,46.96,1.73,0.0207469821731554,0,-6e-04,0.0207469821731554,-6e-04,0.546227797247875,0.0210747188515041,-0.000327736678348725,1.62,62.82,36.3121387283237,2016,419,0.16,0,0.02,0,0,0.14,0,0,0,"Financials",4,138
"415","EQT",2012,0.0208,0.051,0.69,0.1117,0.721,8849862000,1.51e+08,0.0487,1.377e+09,NA,1.83e+08,3603820000,39.73,1.22,-0.0181458242499792,1e-04,0.0119,-0.0182458242499792,0.0118,0.434285716488953,-0.0233703957045489,0.00522457145456965,1.25,53.57,43.9098360655738,2014,274,0.25,0.03,0,0.3,0,0.75,0,1,0,"Energy",3,139
"416","EQT",2013,0.0419,0.1023,0.62,0.2098,0.145,9792053000,1.52e+08,0.0766,1.859e+09,NA,3.91e+08,4034788000,40.26,2.57,0.0534174897563131,0,0.0281,0.0534174897563131,0.0281,0.408308393194856,0.0419440239075377,0.0114734658487754,1.59,77.64,30.2101167315175,2015,410,0.12,0,0.02,0.03,0,0.02,0,1,0,"Energy",3,139
"417","EQT",2014,0.0354,0.0898,0.61,0.1567,0.039,12064900000,1.53e+08,0.0685,2.389e+09,NA,3.87e+08,4582815000,25.89,2.54,-0.183861908655915,0,-6e-04,-0.183861908655915,-6e-04,1.49008084491101,-0.182967860148969,-0.000894048506946606,1.1,96.27,37.9015748031496,2016,471,0.1,0,0.03,0,0,0.02,0,1,0,"Energy",3,139
"418","ESRX",2012,0.0356,0.1015,0.64,0.014,0,58111200000,7.47e+08,0.0678,9.3714e+10,NA,1.313e+09,2.3385e+10,31.82,1.76,0.00278168010208185,1e-04,0.0119,0.00268168010208185,0.0118,1.36659731577099,-0.0134441682240159,0.0162258483260977,1.06,55.87,31.7443181818182,2014,413,0.08,0,0,0,0,0.38,0,0,0,"Health Care",5,140
"419","ESRX",2013,0.033,0.0816,0.57,0.0177,0,5.3548e+10,8.22e+08,0.0585,1.04099e+11,NA,1.844e+09,21837400000,29.55,2.25,0.0420150476923041,0,0.0281,0.0420150476923041,0.0281,0.367962553843496,0.0316752999293018,0.0103397477630022,1.33,61.67,27.4088888888889,2015,309,0.24,0,0,0,0,0.14,1,0,0,"Health Care",5,140
"420","ESRX",2014,0.0374,0.0958,0.55,0.0199,0,5.3799e+10,7.59e+08,0.0685,1.00887e+11,NA,2.007e+09,20054200000,31.14,2.64,0.0181150943412155,0,-6e-04,0.0181150943412155,-6e-04,0.682236580679532,0.0185244362896233,-0.000409341948407719,1.47,73.66,27.9015151515151,2016,304,0.24,0,0,0,0,0.14,1,0,0,"Health Care",5,140
"421","ETP",2012,0.0377,0.1485,1.68,0.0706,0.728,4.323e+10,3.74e+08,0.0902,1.5702e+10,NA,1.569e+09,NA,NA,2.95,-0.0216815276570409,1e-04,0.0119,-0.0217815276570409,0.0118,1.03086754823474,-0.0339457647262109,0.01226423706917,0.62,20.9,7.08474576271186,2014,360,0.14,0,0,0,0,0.71,0,0,0,"Energy",3,141
"422","ETP",2013,-0.0023,-0.0095,1.43,-0.0021,1.843,4.3702e+10,5.15e+08,0.0242,4.8335e+10,NA,4.56e+08,NA,NA,-0.12,0.064291493449656,0,0.0281,0.064291493449656,0.0281,-0.0337309220614405,0.0652393323595825,-0.000947838909926477,0.85,32.01,266.75,2015,479,0.05,0,0,0,0,0.05,0,0,0,"Energy",3,141
"423","ETP",2014,0.0132,0.0513,1.52,0.0118,NA,4.8221e+10,4.99e+08,0.0433,5.5475e+10,NA,1.336e+09,NA,NA,1.18,-0.141695719131756,0,-6e-04,-0.141695719131756,-6e-04,1.2934531421332,-0.140919647246476,-0.000776071885279922,0.8,44.77,37.9406779661017,2016,488,0.05,0,0,0,0,0.05,0,0,0,"Energy",3,141
"424","ETR",2012,0.0202,0.0923,1.29,0.0822,0.698,43202502000,1.78e+08,0.0592,1.0302e+10,NA,8.68e+08,9197089000,16.94,4.76,0.00329948847313037,1e-04,0.0119,0.00319948847313037,0.0118,-0.199138863783482,0.00554932706577546,-0.00224983859264509,0.55,67.59,14.1995798319328,2014,204,0.34,0.55,0.21,0.03,0,0.6,0,1,1,"Utilities",11,142
"425","ETR",2013,0.0164,0.0752,1.26,0.0625,0.688,4.3406e+10,1.79e+08,0.0443,1.1391e+10,NA,7.31e+08,9632466000,13.34,3.99,0.0220524809396154,0,0.0281,0.0220524809396154,0.0281,0.18714628876903,0.0167936702252056,0.00525881071440975,0.54,65.62,16.4461152882206,2015,223,0.36,0,0.04,0,0,0.12,1,1,1,"Utilities",11,142
"426","ETR",2014,0.0209,0.0958,1.25,0.0753,0.616,4.6528e+10,1.8e+08,0.0523,1.2495e+10,NA,9.6e+08,10007725000,15.63,5.22,0.0417843932953388,0,-6e-04,0.0417843932953388,-6e-04,1.23944162337776,0.0425280582693654,-0.000743664974026658,0.59,74.26,14.2260536398467,2016,177,0.39,0,0.07,0,0,0.12,1,1,1,"Utilities",11,142
"427","EXC",2012,0.0174,0.0648,0.86,0.0494,1.479,7.8554e+10,8.19e+08,0.0513,2.3489e+10,NA,1.16e+09,2.1431e+10,17.62,1.42,-0.0160108311263929,1e-04,0.0119,-0.0161108311263929,0.0118,-0.00393243396213239,-0.0160644284056397,5.35972792468378e-05,0.53,36.7,25.8450704225352,2014,61,0.53,0.12,0.41,0.05,0.72,0.67,1,1,1,"Utilities",11,143
"428","EXC",2013,0.0217,0.0778,0.8,0.0691,0.893,7.9924e+10,8.6e+08,0.0611,2.4888e+10,NA,1.719e+09,2.2925e+10,15.3,2,0.0176798512151845,0,0.0281,0.0176798512151845,0.0281,0.0981796774616133,0.0149210022785132,0.00275884893667133,0.49,31.04,15.52,2015,61,0.6,0.06,0.07,0.02,0.13,0.12,1,1,1,"Utilities",11,143
"429","EXC",2014,0.0195,0.0716,0.89,0.0592,0.508,8.6814e+10,8.64e+08,0.0548,2.7429e+10,NA,1.623e+09,2.2801e+10,14.81,1.88,0.0248478064076911,0,-6e-04,0.0248478064076911,-6e-04,0.961891903238893,0.0254249415496345,-0.000577135141943336,0.56,33.56,17.8510638297872,2016,38,0.65,0.1,0.11,0.05,0.09,0.12,1,1,1,"Utilities",11,143
"430","EXPE",2012,0.0412,0.1251,0.55,0.0695,0.204,7085195000,1.4e+08,0.0955,4.03e+09,NA,2.8e+08,2280259000,22.98,2,0.0018095913457981,1e-04,0.0119,0.0017095913457981,0.0118,-0.530403949138629,0.00796835794563392,-0.00615876659983582,1.39,46.02,23.01,2014,109,0.46,0.97,0.79,0,0,1,0,0,0,"Consumer Discretionary",1,144
"431","EXPE",2013,0.0314,0.1052,0.58,0.0488,0.529,7.739e+09,1.4e+08,0.0803,4.771e+09,5.78e+08,2.33e+08,2145464000,57.93,1.67,0.0895987407926922,0,0.0281,0.0895987407926922,0.0281,-0.428235461883583,0.101632157271621,-0.0120334164789287,1.47,58.84,35.2335329341317,2015,294,0.27,0,0.14,0,0,0.13,0,0,0,"Consumer Discretionary",1,144
"432","EXPE",2014,0.0475,0.2026,0.97,0.0691,0.199,9.021e+09,1.33e+08,0.1314,5.763e+09,6.86e+08,3.98e+08,1784267000,25.71,2.99,-0.0202940453437652,0,-6e-04,-0.0202940453437652,-6e-04,1.97075935409437,-0.0191115897313086,-0.00118245561245662,1.54,78.58,26.2809364548495,2016,395,0.18,0,0.05,0,0,0.13,0,0,0,"Consumer Discretionary",1,144
"433","EXR",2012,0.0409,0.0934,1,0.2865,0.746,3223477000,1.04e+08,0.0657,4.09e+08,NA,1.17e+08,1491807000,35.65,1.14,0.0418112010802003,1e-04,0.0119,0.0417112010802003,0.0118,0.885237106014504,0.0312654032292291,0.0105457978509711,1.74,30.78,27,2014,403,0.1,0,0,0,0,0.48,0,0,0,"Financials",4,145
"434","EXR",2013,0.0478,0.1059,1.1,0.3305,1.102,3.977e+09,1.13e+08,0.0701,5.21e+08,NA,1.72e+08,1758470000,37.97,1.53,0.0145434180354145,0,0.0281,0.0145434180354145,0.0281,0.694047355960025,-0.0049593126670622,0.0195027307024767,1.68,42.15,27.5490196078431,2015,383,0.15,0,0,0,0,0.15,0,0,0,"Financials",4,145
"435","EXR",2014,0.0426,0.102,1.28,0.2756,0.95,4.402e+09,1.21e+08,0.0636,6.47e+08,NA,1.78e+08,1737425000,30.02,1.53,-0.00273971413394309,0,-6e-04,-0.00273971413394309,-6e-04,0.401940232815665,-0.00249854999425369,-0.000241164139689399,2.08,52.07,34.0326797385621,2016,381,0.19,0,0.04,0,0,0.15,0,0,0,"Financials",4,145
"436","F",2012,0.0307,0.3658,4.16,0.0422,0.141,1.90554e+11,4.015e+09,0.0698,1.33559e+11,NA,5.613e+09,1.5947e+10,2.59,1.41,0.123106324844344,1e-04,0.0119,0.123006324844344,0.0118,0.65335530148558,0.115296732286814,0.00780959255752984,0.35,10.96,7.77304964539007,2014,79,0.5,0.57,0.35,0.7,0.65,0.06,1,1,0,"Consumer Discretionary",1,146
"437","F",2013,0.0365,0.3381,2.9,0.0487,0.246,2.02026e+11,4.087e+09,0.0806,1.46917e+11,NA,1.1953e+10,2.6383e+10,11.74,2.94,-0.101594269902318,0,0.0281,-0.101594269902318,0.0281,1.03225024690903,-0.130600501840461,0.0290062319381437,0.4,15.34,5.21768707482993,2015,113,0.53,0.06,0.05,0.08,0.07,0.07,1,1,1,"Consumer Discretionary",1,146
"438","F",2014,0.0155,0.1245,3.23,0.0221,0.313,2.08527e+11,3.958e+09,0.0386,1.44077e+11,NA,1.231e+09,2.4805e+10,9.67,0.31,-0.014729501995187,0,-6e-04,-0.014729501995187,-6e-04,1.31235774077219,-0.0139420873507237,-0.000787414644463316,0.42,15.89,51.258064516129,2016,94,0.54,0.04,0.04,0.08,0.1,0.07,1,1,1,"Consumer Discretionary",1,146
"439","FAST",2012,0.2403,0.2786,0,0.1342,0.521,1815832000,2.97e+08,0.2784,3.134e+09,NA,4.21e+08,1560360000,31.46,1.42,0.121453697202141,1e-04,0.0119,0.121353697202141,0.0118,0.952725707728518,0.110111533850944,0.0113421633511965,7.02,45.1,31.7605633802817,2014,435,0,0,0,0,0,0,0,0,0,"Industrials",6,147
"440","FAST",2013,0.2306,0.2692,0,0.1349,0.503,2.076e+09,2.98e+08,0.2689,3.326e+09,NA,4.49e+08,1772697000,32.28,1.51,0.0208429872290097,0,0.0281,0.0208429872290097,0.0281,2.30148214888398,-0.0438286611546302,0.0646716483836398,6.23,48.6,32.1854304635762,2015,428,0.1,0,0,0,0,0.1,0,0,0,"Industrials",6,147
"441","FAST",2014,0.2228,0.268,0,0.1324,0.625,2.359e+09,2.97e+08,0.2556,3.734e+09,NA,4.94e+08,1915217000,27.81,1.66,0.0508952375231516,0,-6e-04,0.0508952375231516,-6e-04,1.24722091680993,0.0516435700732376,-0.000748332550085958,5.45,46.68,28.1204819277108,2016,468,0.11,0,0.01,0,0,0.1,0,0,0,"Industrials",6,147
"442","FB",2012,0.003,0.004,0.17,0.0063,NA,1.5103e+10,2.166e+09,0.0059,5.089e+09,NA,5.3e+07,1.1755e+10,NA,0.01,-0.0505416596424991,1e-04,0.0119,-0.0506416596424991,0.0118,2.68228376589302,-0.0822926080800367,0.0317509484375376,3.6,24.67,2467,2014,424,0.05,0.03,0.13,0,0,0.15,0,0,0,"Information Technology",7,148
"443","FB",2013,0.0904,0.1095,0.02,0.1894,0,1.7895e+10,2.517e+09,0.1008,7.872e+09,1.415e+09,1.5e+09,1.547e+10,NA,0.6,0.150588948727172,0,0.0281,0.150588948727172,0.0281,1.66505284294614,0.103800963840385,0.0467879848867865,7.61,35.48,59.1333333333333,2015,293,0.27,0.05,0.04,0,0,0.18,0,0,0,"Information Technology",7,148
"444","FB",2014,0.1007,0.1134,0.0033,0.2346,0,4.0184e+10,2.664e+09,0.1118,1.2466e+10,2.666e+09,2.94e+09,3.6096e+10,71.93,1.1,0.00410994686326844,0,-6e-04,0.00410994686326844,-6e-04,-0.459009869778355,0.00383454094140143,0.000275405921867013,NA,68.76,62.5090909090909,2016,308,0.24,0,0.06,0,0,0.18,0,0,0,"Information Technology",7,148
"445","FDX",2012,0.0709,0.1357,0.08,0.0476,0.081,3.131e+10,3.17e+08,0.1236,4.268e+10,NA,2.032e+09,NA,NA,6.41,0.024166481154124,1e-04,0.0119,0.024066481154124,0.0118,0.0892032741879938,0.0230138825187057,0.00115259863541833,0.83,89.74,14,2014,237,0.3,0.25,0.39,0,0.51,0.38,0,0,1,"Industrials",6,149
"446","FDX",2013,0.0491,0.097,0.16,0.0352,0.121,3.354e+10,3.17e+08,0.0868,4.4287e+10,NA,2.716e+09,NA,NA,8.55,0.036974858843219,0,0.0281,0.036974858843219,0.0281,0.861818543173696,0.0127577577800381,0.0242171010631809,0.91,110.13,12.880701754386,2015,154,0.45,0.01,0.03,0,0.08,0.13,1,1,1,"Industrials",6,149
"447","FDX",2014,0.0628,0.1281,0.31,0.0459,0.114,3.298e+10,3.1e+08,0.1081,4.5567e+10,NA,2.324e+09,NA,NA,7.48,-0.0245753327401081,0,-6e-04,-0.0245753327401081,-6e-04,0.657755369039037,-0.0241806795186847,-0.000394653221423422,1.55,149.32,19.9625668449198,2016,198,0.37,0.01,0.02,0,0.06,0.13,1,0,1,"Industrials",6,149
"448","FE",2012,0.0158,0.0584,1.16,0.0503,1.195,5.0406e+10,4.19e+08,0.0437,1.5255e+10,NA,7.7e+08,1.3084e+10,17.2,1.84,-0.0166233957524598,1e-04,0.0119,-0.0167233957524598,0.0118,-0.171761014817923,-0.0146966157776083,-0.00192677997485149,0.42,45.02,24.4673913043478,2014,389,0.11,0,0,0,0,0.31,0,0,1,"Utilities",11,150
"449","FE",2013,0.0078,0.0304,1.25,0.0263,9.167,5.0424e+10,4.19e+08,0.0308,1.4892e+10,NA,3.92e+08,1.2692e+10,135.04,0.94,0.0106692654569,0,0.0281,0.0106692654569,0.0281,0.0988527994898404,0.00789150179123549,0.00277776366566452,0.35,38.82,41.2978723404255,2015,362,0.17,0,0,0,0,0.12,0,0,1,"Utilities",11,150
"450","FE",2014,0.0058,0.0238,1.54,0.0199,1.032,5.2166e+10,4.21e+08,0.0302,1.5049e+10,NA,2.99e+08,1.242e+10,20.01,0.71,0.0556360855612569,0,-6e-04,0.0556360855612569,-6e-04,1.38745460470547,0.0564685583240802,-0.000832472762823281,0.36,33.78,47.5774647887324,2016,364,0.2,0,0.03,0,0,0.12,0,0,1,"Utilities",11,150
"451","FIS",2012,0.0337,0.0702,0.64,0.0794,0.44,13549700000,2.98e+08,0.0547,5.796e+09,NA,4.61e+08,6640900000,22.93,1.55,-0.0308723198872234,1e-04,0.0119,-0.0309723198872234,0.0118,0.743205698389983,-0.0397421471282252,0.0088698272410018,1.02,32.3,20.8387096774194,2014,435,0,0,0,0,0,0,0,0,0,"Information Technology",7,151
"452","FIS",2013,0.0358,0.0746,0.66,0.0812,0.452,13960100000,2.94e+08,0.0553,6.063e+09,NA,4.93e+08,6580500000,25.94,1.68,0.0618750251801496,0,0.0281,0.0618750251801496,0.0281,0.58275754066313,0.0454995382875156,0.0163754868926339,1.38,43.8,26.0714285714286,2015,364,0.16,0,0,0,0,0.16,0,0,0,"Information Technology",7,151
"453","FIS",2014,0.0477,0.1034,0.77,0.1059,0.482,14520500000,2.89e+08,0.0694,6.413e+09,NA,6.79e+08,6556700000,30.48,2.35,0.020314194516278,0,-6e-04,0.020314194516278,-6e-04,0.971148058040911,0.0208968833511026,-0.000582688834824547,1.51,55.61,23.663829787234,2016,355,0.2,0,0.04,0,0,0.16,0,0,0,"Information Technology",7,151
"454","FISV",2012,0.0717,0.1831,0.94,0.1363,0,8.497e+09,5.5e+08,0.1084,4.436e+09,NA,6.11e+08,3.417e+09,18.53,1.11,0.0261520358817264,1e-04,0.0119,0.0260520358817264,0.0118,0.926032208341219,0.0151248558233001,0.0110271800584264,1.55,17.57,15.8288288288288,2014,418,0.06,0,0,0,0,0.32,0,0,0,"Information Technology",7,152
"455","FISV",2013,0.072,0.1851,1.05,0.1346,0,9.513e+09,5.32e+08,0.1067,4.814e+09,NA,6.48e+08,3.585e+09,23.95,1.22,0.0720518577444838,0,0.0281,0.0720518577444838,0.0281,0.730091239740224,0.0515362939077836,0.0205155638367003,1.96,23.46,19.2295081967213,2015,364,0.16,0,0,0,0,0.16,0,0,0,"Information Technology",7,152
"456","FISV",2014,0.08,0.2192,1.13,0.1488,0,9.337e+09,1.01e+09,0.118,5.066e+09,NA,7.54e+08,3.295e+09,21.58,0.74,-0.00730027108500674,0,-6e-04,-0.00730027108500674,-6e-04,0.718666579682986,-0.00686907113719695,-0.000431199947809792,2.23,31.06,41.972972972973,2016,322,0.23,0,0.07,0,0,0.16,0,0,0,"Information Technology",7,152
"457","FITB",2012,0.0129,0.118,0.53,0.2337,0.217,1.21894e+11,9.46e+08,NA,6.594e+09,NA,1.576e+09,1.3716e+10,9.65,1.66,0.044164748146026,1e-04,0.0119,0.044064748146026,0.0118,1.01998854254547,0.0320288833439895,0.0121358648020366,0.2,14.14,8.51807228915663,2014,300,0.21,0.08,0.15,0,0,0.61,0,0,1,"Financials",4,153
"458","FITB",2013,0.0143,0.1339,0.71,0.265,0.224,1.30443e+11,8.95e+08,NA,6.693e+09,NA,1.836e+09,1.4589e+10,9.61,2.02,0.0400644498509051,0,0.0281,0.0400644498509051,0.0281,1.23156954629526,0.00545734560000821,0.0346071042508969,0.18,18.02,8.92079207920792,2015,283,0.28,0,0.03,0,0,0.1,1,0,1,"Financials",4,153
"459","FITB",2014,0.0105,0.1015,1.04,0.2336,0.299,1.38706e+11,8.43e+08,NA,5.973e+09,NA,1.481e+09,1.5626e+10,11.45,1.66,0.0191736493593901,0,-6e-04,0.0191736493593901,-6e-04,0.580399459443202,0.019521889035056,-0.000348239675665921,0.17,20.82,12.5421686746988,2016,266,0.29,0,0.04,0,0,0.1,1,0,1,"Financials",4,153
"460","FLT",2012,0.0857,0.2506,0.53,0.3056,NA,2.842e+09,8.6e+07,0.1458,7.08e+08,NA,2.16e+08,NA,NA,2.52,0.0275906198608018,1e-04,0.0119,0.0274906198608018,0.0118,0.833422113325179,0.0176562389235647,0.00993438093723711,1.76,40.8,16.1904761904762,2014,435,0,0,0,0,0,0,0,0,0,"Information Technology",7,154
"461","FLT",2013,0.0855,0.2637,0.38,0.3178,NA,3.932e+09,8.5e+07,0.1342,8.95e+08,NA,2.85e+08,NA,NA,3.36,-0.0385902753580506,0,0.0281,-0.0385902753580506,0.0281,0.426905975862846,-0.0505863332797966,0.011996057921746,2.72,90.08,26.8095238095238,2015,364,0.16,0,0,0,0,0.16,0,0,0,"Information Technology",7,154
"462","FLT",2014,0.0585,0.1845,0.79,0.3074,NA,8.525e+09,8.7e+07,0.0916,1.199e+09,NA,3.69e+08,NA,NA,4.24,-0.021158420294143,0,-6e-04,-0.021158420294143,-6e-04,2.51480882264076,-0.0196495350005586,-0.00150888529358445,1.94,130.31,30.7334905660377,2016,313,0.24,0,0.08,0,0,0.16,0,0,0,"Information Technology",7,154
"463","FNMA",2012,4e-04,NA,NA,0.0706,0,3.222422e+12,5.893e+09,NA,1.9785e+10,NA,1.7224e+10,7.183e+09,NA,0.24,-0.0377403279828471,1e-04,0.0119,-0.0378403279828471,0.0118,1.89189180397355,-0.060164651269735,0.0224243232868879,1.03,0.27,1.125,2014,338,0.16,0,0,0,0,0.82,0,0,0,"Financials",4,155
"464","FNMA",2013,-4e-04,NA,NA,-0.0479,NA,3.270108e+12,5.762e+09,NA,3.042e+10,NA,8.3963e+10,9.541e+09,NA,-0.25,0.127380438762653,0,0.0281,0.127380438762653,0.0281,8.1362219907412,-0.101247399177174,0.228627837939828,1.03,1.4,5.6,2015,428,0.1,0,0,0,0,0.1,0,0,0,"Financials",4,155
"465","FNMA",2014,-3e-04,NA,NA,-0.0508,NA,3.248176e+12,5.762e+09,NA,2.1958e+10,NA,1.4208e+10,3.68e+09,NA,-0.19,-0.169292056503621,0,-6e-04,-0.169292056503621,-6e-04,2.93414336834852,-0.167531570482612,-0.00176048602100911,1.03,3.42,18,2016,478,0.1,0,0,0,0,0.1,0,0,0,"Financials",4,155
"466","FOX",2012,0.0199,0.0435,0.62,0.035,0.125,6.2745e+10,2.504e+09,0.0411,2.5051e+10,NA,1.179e+09,2.8152e+10,19.95,0.47,0.039647868361755,1e-04,0.0119,0.039547868361755,0.0118,0.968041704288363,0.0281249762511523,0.0115228921106027,0.97,19.49,41.468085106383,2014,229,0.31,0.14,0.17,0,0,0.3,1,1,1,"Consumer Discretionary",1,156
"467","FOX",2013,0.1319,0.3405,0.96,0.2564,0.066,5.3286e+10,2.341e+09,0.2149,2.7675e+10,NA,7.097e+09,1.7649e+10,12.79,3.03,0.0464374915326627,0,0.0281,0.0464374915326627,0.0281,0.210229510819778,0.0405300422786269,0.00590744925403575,1.65,29.75,9.81848184818482,2015,142,0.47,0,0.11,0,0,0.16,1,1,1,"Consumer Discretionary",1,156
"468","FOX",2014,0.0854,0.2623,1.05,0.1417,0.152,5.2652e+10,2.269e+09,0.1527,3.1867e+10,NA,4.514e+09,1.9813e+10,17.77,1.99,0.0423592929791611,0,-6e-04,0.0423592929791611,-6e-04,1.87550341781817,0.043484595029852,-0.0011253020506909,1.61,33.25,16.7085427135678,2016,128,0.47,0,0.11,0,0,0.16,1,1,1,"Consumer Discretionary",1,156
"469","GD",2012,-0.0096,-0.027,0.34,-0.0105,NA,3.4309e+10,3.53e+08,-0.0142,3.0992e+10,NA,-3.32e+08,1.139e+10,9.86,-0.94,0.0483382384007734,1e-04,0.0119,0.0482382384007734,0.0118,0.890700867352043,0.0377279681660193,0.0106102702347541,0.7,67.36,71.6595744680851,2014,435,0,0,0,0,0,0,0,0,0,"Industrials",6,157
"470","GD",2013,0.0676,0.1821,0.27,0.0755,0.332,3.5448e+10,3.53e+08,0.1434,3.093e+10,NA,2.357e+09,1.4501e+10,NA,6.67,0.0415632494489702,0,0.0281,0.0415632494489702,0.0281,0.421900008141721,0.0297078592201879,0.0118553902287823,0.9,79.52,11.9220389805097,2015,490,0.05,0,0,0,0,0.05,0,0,0,"Industrials",6,157
