"","symbol","section","sub.section","group","date","Asset Turnover","Cash Conversion Cycle","Days Inventory","Days Sales Outstanding","Fixed Assets Turnover","Inventory Turnover","Payables Period","Receivables Turnover"
"15309","K","Efficiency Ratios","Efficiency",80,2016-12-01,NA,NA,NA,NA,NA,NA,86.64,NA
"15310","K","Efficiency Ratios","Efficiency",80,2017-12-01,NA,NA,NA,NA,NA,NA,98.93,NA
"15311","K","Efficiency Ratios","Efficiency",81,2008-12-01,NA,17.26,NA,NA,NA,NA,NA,NA
"15312","K","Efficiency Ratios","Efficiency",81,2009-12-01,NA,18.14,NA,NA,NA,NA,NA,NA
"15313","K","Efficiency Ratios","Efficiency",81,2010-12-01,NA,22.41,NA,NA,NA,NA,NA,NA
"15314","K","Efficiency Ratios","Efficiency",81,2011-12-01,NA,22.27,NA,NA,NA,NA,NA,NA
"15315","K","Efficiency Ratios","Efficiency",81,2012-12-01,NA,25.83,NA,NA,NA,NA,NA,NA
"15316","K","Efficiency Ratios","Efficiency",81,2013-12-01,NA,25.03,NA,NA,NA,NA,NA,NA
"15317","K","Efficiency Ratios","Efficiency",81,2014-12-01,NA,20.74,NA,NA,NA,NA,NA,NA
"15318","K","Efficiency Ratios","Efficiency",81,2015-12-01,NA,11.73,NA,NA,NA,NA,NA,NA
"15319","K","Efficiency Ratios","Efficiency",81,2016-12-01,NA,0.01,NA,NA,NA,NA,NA,NA
"15320","K","Efficiency Ratios","Efficiency",81,2017-12-01,NA,-9.21,NA,NA,NA,NA,NA,NA
"15321","K","Efficiency Ratios","Efficiency",82,2008-12-01,NA,NA,NA,NA,NA,NA,NA,13.55
"15322","K","Efficiency Ratios","Efficiency",82,2009-12-01,NA,NA,NA,NA,NA,NA,NA,12.84
"15323","K","Efficiency Ratios","Efficiency",82,2010-12-01,NA,NA,NA,NA,NA,NA,NA,12.55
"15324","K","Efficiency Ratios","Efficiency",82,2011-12-01,NA,NA,NA,NA,NA,NA,NA,14.15
"15325","K","Efficiency Ratios","Efficiency",82,2012-12-01,NA,NA,NA,NA,NA,NA,NA,13.13
"15326","K","Efficiency Ratios","Efficiency",82,2013-12-01,NA,NA,NA,NA,NA,NA,NA,12.3
"15327","K","Efficiency Ratios","Efficiency",82,2014-12-01,NA,NA,NA,NA,NA,NA,NA,12.57
"15328","K","Efficiency Ratios","Efficiency",82,2015-12-01,NA,NA,NA,NA,NA,NA,NA,12
"15329","K","Efficiency Ratios","Efficiency",82,2016-12-01,NA,NA,NA,NA,NA,NA,NA,11.52
"15330","K","Efficiency Ratios","Efficiency",82,2017-12-01,NA,NA,NA,NA,NA,NA,NA,11.05
"15331","K","Efficiency Ratios","Efficiency",83,2008-12-01,NA,NA,NA,NA,NA,8.19,NA,NA
"15332","K","Efficiency Ratios","Efficiency",83,2009-12-01,NA,NA,NA,NA,NA,7.95,NA,NA
"15333","K","Efficiency Ratios","Efficiency",83,2010-12-01,NA,NA,NA,NA,NA,7.23,NA,NA
"15334","K","Efficiency Ratios","Efficiency",83,2011-12-01,NA,NA,NA,NA,NA,7.08,NA,NA
"15335","K","Efficiency Ratios","Efficiency",83,2012-12-01,NA,NA,NA,NA,NA,7.02,NA,NA
"15336","K","Efficiency Ratios","Efficiency",83,2013-12-01,NA,NA,NA,NA,NA,6.65,NA,NA
"15337","K","Efficiency Ratios","Efficiency",83,2014-12-01,NA,NA,NA,NA,NA,7.53,NA,NA
"15338","K","Efficiency Ratios","Efficiency",83,2015-12-01,NA,NA,NA,NA,NA,6.99,NA,NA
"15339","K","Efficiency Ratios","Efficiency",83,2016-12-01,NA,NA,NA,NA,NA,6.64,NA,NA
"15340","K","Efficiency Ratios","Efficiency",83,2017-12-01,NA,NA,NA,NA,NA,6.44,NA,NA
"15341","K","Efficiency Ratios","Efficiency",84,2008-12-01,NA,NA,NA,NA,4.33,NA,NA,NA
"15342","K","Efficiency Ratios","Efficiency",84,2009-12-01,NA,NA,NA,NA,4.23,NA,NA,NA
"15343","K","Efficiency Ratios","Efficiency",84,2010-12-01,NA,NA,NA,NA,4.04,NA,NA,NA
"15344","K","Efficiency Ratios","Efficiency",84,2011-12-01,NA,NA,NA,NA,4.12,NA,NA,NA
"15345","K","Efficiency Ratios","Efficiency",84,2012-12-01,NA,NA,NA,NA,4.02,NA,NA,NA
"15346","K","Efficiency Ratios","Efficiency",84,2013-12-01,NA,NA,NA,NA,3.87,NA,NA,NA
"15347","K","Efficiency Ratios","Efficiency",84,2014-12-01,NA,NA,NA,NA,3.82,NA,NA,NA
"15348","K","Efficiency Ratios","Efficiency",84,2015-12-01,NA,NA,NA,NA,3.66,NA,NA,NA
"15349","K","Efficiency Ratios","Efficiency",84,2016-12-01,NA,NA,NA,NA,3.62,NA,NA,NA
"15350","K","Efficiency Ratios","Efficiency",84,2017-12-01,NA,NA,NA,NA,3.55,NA,NA,NA
"15351","K","Efficiency Ratios","Efficiency",85,2008-12-01,1.15,NA,NA,NA,NA,NA,NA,NA
"15352","K","Efficiency Ratios","Efficiency",85,2009-12-01,1.14,NA,NA,NA,NA,NA,NA,NA
"15353","K","Efficiency Ratios","Efficiency",85,2010-12-01,1.08,NA,NA,NA,NA,NA,NA,NA
"15354","K","Efficiency Ratios","Efficiency",85,2011-12-01,1.11,NA,NA,NA,NA,NA,NA,NA
"15355","K","Efficiency Ratios","Efficiency",85,2012-12-01,1.05,NA,NA,NA,NA,NA,NA,NA
"15356","K","Efficiency Ratios","Efficiency",85,2013-12-01,0.96,NA,NA,NA,NA,NA,NA,NA
"15357","K","Efficiency Ratios","Efficiency",85,2014-12-01,0.95,NA,NA,NA,NA,NA,NA,NA
"15358","K","Efficiency Ratios","Efficiency",85,2015-12-01,0.89,NA,NA,NA,NA,NA,NA,NA
"15359","K","Efficiency Ratios","Efficiency",85,2016-12-01,0.86,NA,NA,NA,NA,NA,NA,NA
"15360","K","Efficiency Ratios","Efficiency",85,2017-12-01,0.82,NA,NA,NA,NA,NA,NA,NA
"15361","KEY","Efficiency Ratios","Efficiency",78,2008-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"15362","KEY","Efficiency Ratios","Efficiency",78,2009-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"15363","KEY","Efficiency Ratios","Efficiency",78,2010-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"15364","KEY","Efficiency Ratios","Efficiency",78,2011-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"15365","KEY","Efficiency Ratios","Efficiency",78,2012-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"15366","KEY","Efficiency Ratios","Efficiency",78,2013-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"15367","KEY","Efficiency Ratios","Efficiency",78,2014-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"15368","KEY","Efficiency Ratios","Efficiency",78,2015-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"15369","KEY","Efficiency Ratios","Efficiency",78,2016-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"15370","KEY","Efficiency Ratios","Efficiency",78,2017-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"15371","KEY","Efficiency Ratios","Efficiency",79,2008-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"15372","KEY","Efficiency Ratios","Efficiency",79,2009-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"15373","KEY","Efficiency Ratios","Efficiency",79,2010-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"15374","KEY","Efficiency Ratios","Efficiency",79,2011-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"15375","KEY","Efficiency Ratios","Efficiency",79,2012-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"15376","KEY","Efficiency Ratios","Efficiency",79,2013-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"15377","KEY","Efficiency Ratios","Efficiency",79,2014-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"15378","KEY","Efficiency Ratios","Efficiency",79,2015-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"15379","KEY","Efficiency Ratios","Efficiency",79,2016-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"15380","KEY","Efficiency Ratios","Efficiency",79,2017-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"15381","KEY","Efficiency Ratios","Efficiency",80,2008-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"15382","KEY","Efficiency Ratios","Efficiency",80,2009-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"15383","KEY","Efficiency Ratios","Efficiency",80,2010-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"15384","KEY","Efficiency Ratios","Efficiency",80,2011-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"15385","KEY","Efficiency Ratios","Efficiency",80,2012-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"15386","KEY","Efficiency Ratios","Efficiency",80,2013-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"15387","KEY","Efficiency Ratios","Efficiency",80,2014-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"15388","KEY","Efficiency Ratios","Efficiency",80,2015-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"15389","KEY","Efficiency Ratios","Efficiency",80,2016-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"15390","KEY","Efficiency Ratios","Efficiency",80,2017-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"15391","KEY","Efficiency Ratios","Efficiency",81,2008-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"15392","KEY","Efficiency Ratios","Efficiency",81,2009-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"15393","KEY","Efficiency Ratios","Efficiency",81,2010-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"15394","KEY","Efficiency Ratios","Efficiency",81,2011-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"15395","KEY","Efficiency Ratios","Efficiency",81,2012-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"15396","KEY","Efficiency Ratios","Efficiency",81,2013-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"15397","KEY","Efficiency Ratios","Efficiency",81,2014-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"15398","KEY","Efficiency Ratios","Efficiency",81,2015-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"15399","KEY","Efficiency Ratios","Efficiency",81,2016-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"15400","KEY","Efficiency Ratios","Efficiency",81,2017-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"15401","KEY","Efficiency Ratios","Efficiency",82,2008-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"15402","KEY","Efficiency Ratios","Efficiency",82,2009-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"15403","KEY","Efficiency Ratios","Efficiency",82,2010-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"15404","KEY","Efficiency Ratios","Efficiency",82,2011-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"15405","KEY","Efficiency Ratios","Efficiency",82,2012-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"15406","KEY","Efficiency Ratios","Efficiency",82,2013-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"15407","KEY","Efficiency Ratios","Efficiency",82,2014-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"15408","KEY","Efficiency Ratios","Efficiency",82,2015-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"15409","KEY","Efficiency Ratios","Efficiency",82,2016-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"15410","KEY","Efficiency Ratios","Efficiency",82,2017-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"15411","KEY","Efficiency Ratios","Efficiency",83,2008-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"15412","KEY","Efficiency Ratios","Efficiency",83,2009-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"15413","KEY","Efficiency Ratios","Efficiency",83,2010-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"15414","KEY","Efficiency Ratios","Efficiency",83,2011-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"15415","KEY","Efficiency Ratios","Efficiency",83,2012-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"15416","KEY","Efficiency Ratios","Efficiency",83,2013-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"15417","KEY","Efficiency Ratios","Efficiency",83,2014-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"15418","KEY","Efficiency Ratios","Efficiency",83,2015-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"15419","KEY","Efficiency Ratios","Efficiency",83,2016-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"15420","KEY","Efficiency Ratios","Efficiency",83,2017-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"15421","KEY","Efficiency Ratios","Efficiency",84,2008-12-01,NA,NA,NA,NA,5.63,NA,NA,NA
"15422","KEY","Efficiency Ratios","Efficiency",84,2009-12-01,NA,NA,NA,NA,3.62,NA,NA,NA
"15423","KEY","Efficiency Ratios","Efficiency",84,2010-12-01,NA,NA,NA,NA,3.57,NA,NA,NA
"15424","KEY","Efficiency Ratios","Efficiency",84,2011-12-01,NA,NA,NA,NA,3.7,NA,NA,NA
"15425","KEY","Efficiency Ratios","Efficiency",84,2012-12-01,NA,NA,NA,NA,3.58,NA,NA,NA
"15426","KEY","Efficiency Ratios","Efficiency",84,2013-12-01,NA,NA,NA,NA,4.26,NA,NA,NA
"15427","KEY","Efficiency Ratios","Efficiency",84,2014-12-01,NA,NA,NA,NA,4.56,NA,NA,NA
"15428","KEY","Efficiency Ratios","Efficiency",84,2015-12-01,NA,NA,NA,NA,5.02,NA,NA,NA
"15429","KEY","Efficiency Ratios","Efficiency",84,2016-12-01,NA,NA,NA,NA,5.41,NA,NA,NA
"15430","KEY","Efficiency Ratios","Efficiency",84,2017-12-01,NA,NA,NA,NA,6.36,NA,NA,NA
"15431","KEY","Efficiency Ratios","Efficiency",85,2008-12-01,0.04,NA,NA,NA,NA,NA,NA,NA
"15432","KEY","Efficiency Ratios","Efficiency",85,2009-12-01,0.04,NA,NA,NA,NA,NA,NA,NA
"15433","KEY","Efficiency Ratios","Efficiency",85,2010-12-01,0.05,NA,NA,NA,NA,NA,NA,NA
"15434","KEY","Efficiency Ratios","Efficiency",85,2011-12-01,0.05,NA,NA,NA,NA,NA,NA,NA
"15435","KEY","Efficiency Ratios","Efficiency",85,2012-12-01,0.05,NA,NA,NA,NA,NA,NA,NA
"15436","KEY","Efficiency Ratios","Efficiency",85,2013-12-01,0.04,NA,NA,NA,NA,NA,NA,NA
"15437","KEY","Efficiency Ratios","Efficiency",85,2014-12-01,0.04,NA,NA,NA,NA,NA,NA,NA
"15438","KEY","Efficiency Ratios","Efficiency",85,2015-12-01,0.04,NA,NA,NA,NA,NA,NA,NA
"15439","KEY","Efficiency Ratios","Efficiency",85,2016-12-01,0.04,NA,NA,NA,NA,NA,NA,NA
"15440","KEY","Efficiency Ratios","Efficiency",85,2017-12-01,0.04,NA,NA,NA,NA,NA,NA,NA
"15441","KIM","Efficiency Ratios","Efficiency",78,2008-12-01,NA,NA,NA,81.68,NA,NA,NA,NA
"15442","KIM","Efficiency Ratios","Efficiency",78,2009-12-01,NA,NA,NA,45.67,NA,NA,NA,NA
"15443","KIM","Efficiency Ratios","Efficiency",78,2010-12-01,NA,NA,NA,49.57,NA,NA,NA,NA
"15444","KIM","Efficiency Ratios","Efficiency",78,2011-12-01,NA,NA,NA,55.84,NA,NA,NA,NA
"15445","KIM","Efficiency Ratios","Efficiency",78,2012-12-01,NA,NA,NA,75.51,NA,NA,NA,NA
"15446","KIM","Efficiency Ratios","Efficiency",78,2013-12-01,NA,NA,NA,82.2,NA,NA,NA,NA
"15447","KIM","Efficiency Ratios","Efficiency",78,2014-12-01,NA,NA,NA,80.97,NA,NA,NA,NA
"15448","KIM","Efficiency Ratios","Efficiency",78,2015-12-01,NA,NA,NA,69.68,NA,NA,NA,NA
"15449","KIM","Efficiency Ratios","Efficiency",78,2016-12-01,NA,NA,NA,62.99,NA,NA,NA,NA
"15450","KIM","Efficiency Ratios","Efficiency",78,2017-12-01,NA,NA,NA,60,NA,NA,NA,NA
"15451","KIM","Efficiency Ratios","Efficiency",79,2008-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"15452","KIM","Efficiency Ratios","Efficiency",79,2009-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"15453","KIM","Efficiency Ratios","Efficiency",79,2010-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"15454","KIM","Efficiency Ratios","Efficiency",79,2011-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"15455","KIM","Efficiency Ratios","Efficiency",79,2012-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"15456","KIM","Efficiency Ratios","Efficiency",79,2013-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"15457","KIM","Efficiency Ratios","Efficiency",79,2014-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"15458","KIM","Efficiency Ratios","Efficiency",79,2015-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"15459","KIM","Efficiency Ratios","Efficiency",79,2016-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"15460","KIM","Efficiency Ratios","Efficiency",79,2017-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"15461","KIM","Efficiency Ratios","Efficiency",80,2008-12-01,NA,NA,NA,NA,NA,NA,1180.31,NA
"15462","KIM","Efficiency Ratios","Efficiency",80,2009-12-01,NA,NA,NA,NA,NA,NA,226.33,NA
"15463","KIM","Efficiency Ratios","Efficiency",80,2010-12-01,NA,NA,NA,NA,NA,NA,235.82,NA
"15464","KIM","Efficiency Ratios","Efficiency",80,2011-12-01,NA,NA,NA,NA,NA,NA,267.34,NA
"15465","KIM","Efficiency Ratios","Efficiency",80,2012-12-01,NA,NA,NA,NA,NA,NA,223.43,NA
"15466","KIM","Efficiency Ratios","Efficiency",80,2013-12-01,NA,NA,NA,NA,NA,NA,175.16,NA
"15467","KIM","Efficiency Ratios","Efficiency",80,2014-12-01,NA,NA,NA,NA,NA,NA,179.1,NA
"15468","KIM","Efficiency Ratios","Efficiency",80,2015-12-01,NA,NA,NA,NA,NA,NA,167.57,NA
"15469","KIM","Efficiency Ratios","Efficiency",80,2016-12-01,NA,NA,NA,NA,NA,NA,180.84,NA
"15470","KIM","Efficiency Ratios","Efficiency",80,2017-12-01,NA,NA,NA,NA,NA,NA,201.65,NA
"15471","KIM","Efficiency Ratios","Efficiency",81,2008-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"15472","KIM","Efficiency Ratios","Efficiency",81,2009-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"15473","KIM","Efficiency Ratios","Efficiency",81,2010-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"15474","KIM","Efficiency Ratios","Efficiency",81,2011-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"15475","KIM","Efficiency Ratios","Efficiency",81,2012-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"15476","KIM","Efficiency Ratios","Efficiency",81,2013-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"15477","KIM","Efficiency Ratios","Efficiency",81,2014-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"15478","KIM","Efficiency Ratios","Efficiency",81,2015-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"15479","KIM","Efficiency Ratios","Efficiency",81,2016-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"15480","KIM","Efficiency Ratios","Efficiency",81,2017-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"15481","KIM","Efficiency Ratios","Efficiency",82,2008-12-01,NA,NA,NA,NA,NA,NA,NA,4.47
"15482","KIM","Efficiency Ratios","Efficiency",82,2009-12-01,NA,NA,NA,NA,NA,NA,NA,7.99
"15483","KIM","Efficiency Ratios","Efficiency",82,2010-12-01,NA,NA,NA,NA,NA,NA,NA,7.36
"15484","KIM","Efficiency Ratios","Efficiency",82,2011-12-01,NA,NA,NA,NA,NA,NA,NA,6.54
"15485","KIM","Efficiency Ratios","Efficiency",82,2012-12-01,NA,NA,NA,NA,NA,NA,NA,4.83
"15486","KIM","Efficiency Ratios","Efficiency",82,2013-12-01,NA,NA,NA,NA,NA,NA,NA,4.44
"15487","KIM","Efficiency Ratios","Efficiency",82,2014-12-01,NA,NA,NA,NA,NA,NA,NA,4.51
"15488","KIM","Efficiency Ratios","Efficiency",82,2015-12-01,NA,NA,NA,NA,NA,NA,NA,5.24
"15489","KIM","Efficiency Ratios","Efficiency",82,2016-12-01,NA,NA,NA,NA,NA,NA,NA,5.79
"15490","KIM","Efficiency Ratios","Efficiency",82,2017-12-01,NA,NA,NA,NA,NA,NA,NA,6.08
"15491","KIM","Efficiency Ratios","Efficiency",83,2008-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"15492","KIM","Efficiency Ratios","Efficiency",83,2009-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"15493","KIM","Efficiency Ratios","Efficiency",83,2010-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"15494","KIM","Efficiency Ratios","Efficiency",83,2011-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"15495","KIM","Efficiency Ratios","Efficiency",83,2012-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"15496","KIM","Efficiency Ratios","Efficiency",83,2013-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"15497","KIM","Efficiency Ratios","Efficiency",83,2014-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"15498","KIM","Efficiency Ratios","Efficiency",83,2015-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"15499","KIM","Efficiency Ratios","Efficiency",83,2016-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"15500","KIM","Efficiency Ratios","Efficiency",83,2017-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"15501","KIM","Efficiency Ratios","Efficiency",84,2008-12-01,NA,NA,NA,NA,0.12,NA,NA,NA
"15502","KIM","Efficiency Ratios","Efficiency",84,2009-12-01,NA,NA,NA,NA,0.12,NA,NA,NA
"15503","KIM","Efficiency Ratios","Efficiency",84,2010-12-01,NA,NA,NA,NA,0.12,NA,NA,NA
"15504","KIM","Efficiency Ratios","Efficiency",84,2011-12-01,NA,NA,NA,NA,0.13,NA,NA,NA
"15505","KIM","Efficiency Ratios","Efficiency",84,2012-12-01,NA,NA,NA,NA,0.13,NA,NA,NA
"15506","KIM","Efficiency Ratios","Efficiency",84,2013-12-01,NA,NA,NA,NA,0.13,NA,NA,NA
"15507","KIM","Efficiency Ratios","Efficiency",84,2014-12-01,NA,NA,NA,NA,0.13,NA,NA,NA
"15508","KIM","Efficiency Ratios","Efficiency",84,2015-12-01,NA,NA,NA,NA,0.13,NA,NA,NA
"15509","KIM","Efficiency Ratios","Efficiency",84,2016-12-01,NA,NA,NA,NA,0.12,NA,NA,NA
"15510","KIM","Efficiency Ratios","Efficiency",84,2017-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"15511","KIM","Efficiency Ratios","Efficiency",85,2008-12-01,0.08,NA,NA,NA,NA,NA,NA,NA
"15512","KIM","Efficiency Ratios","Efficiency",85,2009-12-01,0.09,NA,NA,NA,NA,NA,NA,NA
"15513","KIM","Efficiency Ratios","Efficiency",85,2010-12-01,0.09,NA,NA,NA,NA,NA,NA,NA
