"","Index","Year","Roa","Roe","Roic","TobinsQ","AlphaJensen","Eps","DebtToEquityRatio","NetMargin","TotalAssets","Shares","Revenue","NetIncome","Beta","CostEquity","GreenScore","CarbonProductivity","EnergyProductivity","WaterProductivity","WasteProductivity","Green.Revenue","SustainabilityPayLink","SustainableThemedCommitment","AuditScore","GicsClassification","FirmSize","LogTobinsQ"
"916",306,2012,0.0625,0.109,0.1046,3.44,0.0378974062591848,0.75,-20.407017588032,0.1294,2.662e+09,1.96e+08,1.133e+09,1.47e+08,2.67703574641413,0.0316890218076867,0,0,0,0,0,0,0,0,0,7,21.7023435569193,1.23547147138531
"917",306,2013,0.0566,0.1029,0.0989,2.96,0.155495689613237,0.77,10.6283628787101,0.113,2.814e+09,1.96e+08,1.329e+09,1.5e+08,0.840536786653723,0.0236190837049696,0.19,0,0,0,0,0.19,0,0,0,7,21.7578727956386,1.08518926833597
"918",306,2014,0.0602,0.1161,0.1129,3.26,0.107223910176714,0.93,-4.6323025496534,0.1162,3.107e+09,1.92e+08,1.535e+09,1.78e+08,1.06890047262079,-0.000641340283572476,0.24,0.05,0,0,0,0.19,0,0,0,7,21.8569234673573,1.18172719537862
"919",307,2012,0.131,0.1958,0.1825,2.15,-0.0631813603631344,7.13,0.08,0.0993,5489200000,9.6e+07,6.86e+09,6.81e+08,1.61233391724042,0.019125540223437,0.1,0,0,0,0,0.5,0,0,0,1,22.4260483623598,0.765467842139571
"920",307,2013,0.1384,0.2017,0.191,2.27,-0.0240828830658066,8,0.1383,0.108,6.06e+09,9.4e+07,6.945e+09,7.5e+08,1.21984541481448,0.0342776561562869,0.19,0.07,0,0,0,0.12,0,0,0,1,22.5249756370276,0.819779831493311
"921",307,2014,0.1349,0.1985,0.1711,2.24,0.00505786623657145,8.43,0.14,0.1042,6.344e+09,9.2e+07,7.45e+09,7.76e+08,1.9209743944041,-0.00115258463664246,0.16,0.04,0,0,0,0.12,0,0,0,1,22.570775321279,0.806475865866949
"922",308,2012,0.1347,0.4087,0.271,1.88,0.0528504842378196,5.13,0.49,0.1175,5711100000,1.43e+08,6.259e+09,7.37e+08,0.446276674515526,0.00536606475928321,0.74,0.48,0.7,0.89,0.84,0.5,1,1,1,6,22.4656774865441,0.631271776841858
"923",308,2013,0.1316,0.3404,0.2414,2.55,0.00132724764680182,5.36,0.35,0.1189,5940800000,1.41e+08,6.351e+09,7.56e+08,1.35960655969564,0.0382049443274474,0.6,0.08,0,0.12,0.09,0.12,1,1,1,6,22.5051096413871,0.936093359170335
"924",308,2014,0.1368,0.3149,0.2281,2.23,-0.0360660126637639,5.91,0.34,0.1247,6.202e+09,1.39e+08,6.624e+09,8.26e+08,1.82431302438309,-0.00109458781462986,0.76,0.1,0.12,0.12,0.11,0.12,1,1,1,6,22.5481376576247,0.802001585472027
"925",309,2012,0.078,0.1405,0.1063,1.75,-0.00358843335015242,4.86,0.41,0.1615,7071104000,1e+08,2.993e+09,4.83e+08,0.383428096274263,0.00462445153603631,0.14,0,0,0,0,0.72,0,0,0,6,22.6792824574225,0.559615787935423
"926",309,2013,0.0706,0.1363,0.0971,1.82,0.0522241605700859,5.37,0.58,0.1662,8184981000,1e+08,3.238e+09,5.38e+08,0.523850679733343,0.014720204100507,0.13,0,0,0,0,0.13,0,0,0,6,22.8255667264473,0.598836501088704
"927",309,2014,0.0778,0.1441,0.1028,2.02,-0.00900585572932752,6.4,0.46,0.182,8412934000,1.01e+08,3.549e+09,6.46e+08,0.587045575840317,-0.00035222734550419,0.2,0.07,0,0,0,0.13,0,0,0,6,22.8530361204825,0.703097511413113
"928",310,2012,0.2048,0.4651,0.4246,3.6,-0.0529608798276813,1.43,0.1,0.0763,3.648e+09,4.6e+08,8.608e+09,6.57e+08,0.336764435101016,0.00407382033419199,0.12,0,0,0,0,0.6,0,0,0,1,22.0174449091585,1.28093384546206
"929",310,2013,0.2257,0.4827,0.4444,4.14,-0.0387555520275238,1.76,0.08,0.0809,3.947e+09,4.46e+08,9.721e+09,7.87e+08,0.827993720852375,0.0232666235559517,0.11,0,0,0,0,0.11,0,0,0,1,22.0962216336271,1.42069578783722
"930",310,2014,0.2213,0.4437,0.411,3.6,0.0356463557346783,1.94,0.07,0.0818,4.669e+09,4.32e+08,1.023e+10,8.37e+08,2.14881275608595,-0.00128928765365157,0.12,0.01,0,0,0,0.11,0,0,0,1,22.2642107529352,1.28093384546206
"931",311,2012,0.0292,0.0743,0.0545,0.92,0.0300289117110325,1.55,0.92,0.0704,19616900000,3.68e+08,8.118e+09,5.71e+08,0.646294347657595,0.00772627330235962,0.02,0,0,0,0,0.09,0,0,0,6,23.6996572765613,-0.083381608939051
"932",311,2013,0.0298,0.0755,0.0542,0.97,-0.0660900250914658,1.62,0.89,0.07,19949200000,3.63e+08,8.417e+09,5.88e+08,0.841262498856374,0.0236394762178641,0.29,0.01,0,0,0,0.13,1,0,1,6,23.7164548792276,-0.0304592074847086
"933",311,2014,0.0274,0.07,0.0495,1.08,0.0234113083342037,1.53,0.91,0.0623,2.0094e+10,3.58e+08,8.803e+09,5.48e+08,0.852936200652714,-0.000511761720391628,0.29,0.01,0,0,0,0.13,1,0,1,6,23.7236870999865,0.0769610411361284
"934",312,2012,0.0719,0.233,0.1581,0.76,0.00485732297491271,5.65,0.59,0.0773,2.6686e+10,3.34e+08,2.4414e+10,1.888e+09,0.951656397330465,0.0113295454884995,0.49,0.58,0.51,0.65,0.83,0,0,1,1,6,24.0074049202666,-0.27443684570176
"935",312,2013,0.0758,0.2094,0.1498,0.95,0.0283452706403256,6.16,0.42,0.0842,2.5967e+10,3.24e+08,2.3706e+10,1.996e+09,0.00889037907228127,0.000249819651931104,0.58,0.09,0.09,0.08,0.07,0.05,1,1,1,6,23.9800923380431,-0.0512932943875506
"936",312,2014,0.0833,0.2183,0.1563,1.23,0.0136944696226229,7.18,0.56,0.0983,2.79e+10,3.13e+08,2.2826e+10,2.244e+09,0.0193915441663212,-1.16349264997927e-05,0.65,0.09,0.08,0.09,0.14,0.05,1,1,1,6,24.0518925257737,0.207014169384326
"937",313,2012,-0.0857,-0.4673,-0.0935,0.69,-0.0231279402173771,-1.44,3.38,-0.1224,5.157e+10,3.002e+09,3.5345e+10,-4.326e+09,1.0594514602025,0.0126015272303895,0.62,0.35,0.4,0.63,0.49,0.68,1,1,1,10,24.6662059450093,-0.371063681390832
"938",313,2013,-0.027,-0.1139,-0.0214,0.961032955823357,0.281986898476055,-0.54,1.25,-0.1101,8.6095e+10,3.475e+09,1.6891e+10,-1.86e+09,-1.21429410610314,-0.0341216643814982,0.67,0.11,0.09,0.07,0.05,0.16,1,1,1,10,25.1787171746846,-0.51540083761475
"939",313,2014,-0.0389,-0.1343,-0.0174671144838006,-0.599610471467634,-0.20970623297972,263.403803204244,1.4696,-0.0441874579513659,8.3038e+10,-121204947.480705,29123976483.6307,1560138928.77202,0.566453048481704,-0.000339871829089022,0.47,0.11,0,0,0,0.16,1,1,1,10,25.1425641712955,-1.03764009740917
"940",314,2012,-0.0355,-0.5643,0.0159,2.17,0.0948796104041232,-1.51,7.47,-0.1898,6.616e+09,1.2e+08,9.54e+08,-1.81e+08,0.634661406237023,0.00986398115390429,0,0,0,0,0,0,0,0,0,10,22.6127567946678,0.774727167552368
"941",315,2012,0.1776,0.2915,0.2654,4.46,0.0212902954207017,0.9,0.11,0.104,8490100000,1.546e+09,1.3276e+10,1.383e+09,1.01507985179669,0.0120779422512009,0.24,0.52,0.51,0,0,0.16,0,0,1,1,22.8621666157633,1.49514876603197
"942",315,2013,8e-04,0.0017,-0.0094,5.9,-0.0580022961849606,0.01,0.29,6e-04,1.1517e+10,1.525e+09,1.4866e+10,8e+06,0.697031314045968,0.0195865799246917,0.49,0.08,0.1,0,0,0.1,1,1,1,1,23.1670900416332,1.77495235091167
"943",315,2014,0.1857,0.4241,0.3079,5.07,0.0109810119725703,1.35,0.39,0.1257,1.0706e+10,1.526e+09,1.6447e+10,2.068e+09,1.15128599094992,-0.00069077159456995,0.6,0.09,0.08,0.1,0.02,0.1,1,1,1,1,23.0940701689176,1.62334081760309
"944",316,2012,0.0073,0.1074,0.0980738898668396,0.28,0.0732282070572125,0.69,0.19,0.1802,1.33637e+11,1.275e+09,4.899e+09,9.28e+08,1.56830436080188,0.0186059914574621,0.17,0.15,0.24,0,0,0.56,0,0,0,4,25.6183930058142,-1.27296567581289
"945",316,2013,0.0073,0.1108,0.0703257214478935,0.36,0.0206928766228947,0.78,0.2,0.1859,1.43642e+11,1.293e+09,5.434e+09,1.071e+09,1.40737105405597,0.0395471266189728,0.19,0.02,0.06,0.01,0,0.1,0,0,0,4,25.6905899299055,-1.02165124753198
"946",316,2014,0.0085,0.1234,-0.0281005139228935,0.34,0.0642097817641734,0.95,0.17,0.2083,1.54642e+11,1.315e+09,6.054e+09,1.321e+09,0.445400394667296,-0.000267240236800378,0.21,0.06,0.03,0.03,0,0.1,0,0,0,4,25.7643786050272,-1.07880966137193
"947",317,2012,0.0322,0.1097,0.0686120954220198,1.04036929696283,0.0450015943574928,323.813140165521,1.1874,0.1852,3.0587e+10,1894564875.32823,16398439138.9692,1494615143.48393,1.67794978186088,0.030134010658194,0.49,0.06,0.64,0.12,0.5,0.44,1,1,1,3,24.1438409190348,-0.526167490687734
"948",317,2013,0.031,0.1183,0.0940333219065808,0.0747418127613608,0.0152728830710615,443.432096491721,1.5268,0.1881,3.3533e+10,60393062.2200437,-27699313327.4754,2181670148.35329,1.90637663065905,0.0396676902104735,0.54,0.03,0.12,0.02,0.1,0.06,1,1,1,3,24.2357958655367,-1.18515634774217
"949",317,2014,-0.3156,0.1287,-0.516475647650282,2.71500742030339,0.00660356754436124,-77.6171954901966,1.5648,-0.5498,2.8e+08,-1844095415.11621,1.61e+08,-8.8e+07,0.631431126974706,0.00529729841369996,0.39,0.03,0,0.03,0.08,0.05,1,1,1,3,19.4503001611335,1.81949925902404
"950",318,2012,0.1092,0.4108,0.2275,2.62,0.00746331145920853,6.02,0.97,0.0656,6234737000,1.04e+08,9.534e+09,6.31e+08,0.0783044213566119,0.00102399217200802,0.54,0.78,0.68,0.75,0,0.29,1,1,0,8,22.5534022339538,0.963174317773006
"951",318,2013,0.1186,0.4368,0.2304,2.96,-0.017324625597313,7.26,0.65,0.0734,6.383e+09,1.03e+08,1.0186e+10,7.53e+08,0.707801326027804,0.0198892172613813,0.5,0.12,0.11,0,0,0.12,1,1,0,8,22.5769040432203,1.08518926833597
"952",318,2014,0.1424,0.6306,0.2886,4.59,0.0721927335417524,8.77,1.13,0.0774,5.706e+09,9.9e+07,1.113e+10,8.66e+08,0.955540339697882,-0.000573324203818729,0.37,0.11,0,0,0,0.11,1,1,0,8,22.4647840897377,1.52388002407245
"953",319,2012,0.2807,0.9795,0.5046,1.98,0.0382384976694206,0.51,0.61,0.6829,9.055e+09,6.874e+09,3.402e+09,3.473e+09,1.88865458873002,0.0223861241470143,0,0,0,0,0,0,0,0,0,1,22.9265829282818,0.683096844706444
"954",319,2013,0.0417,0.1101,0.0779,2.9,-0.11598129368023,0.06,1.13,0.0983,8.845e+09,6.385e+09,3.799e+09,3.77e+08,1.38106460257696,0.0388079153324125,0.16,0,0,0,0,0.16,0,0,0,1,22.9031181645582,1.06471073699243
"955",319,2014,0.0573,0.2432,0.1078,2.99,-0.0359451419812319,0.08,3.44,0.118,8.376e+09,5.862e+09,4.181e+09,4.93e+08,0.87419115523735,-0.00052451469314241,0.22,0.06,0,0,0,0.16,0,0,0,1,22.8486363105146,1.0952733874026
"956",320,2012,0.0522,0.0871,0.0732,1.12,-0.030564841583458,4.06,0.39,0.0824,9.189e+09,1.12e+08,5.526e+09,4.59e+08,0.427857025571922,0.00514871290174868,0.42,0.38,0.44,0.51,0,0.35,1,0,1,2,22.9412729534652,0.113328685307003
"957",320,2013,0.0595,0.1046,0.0836,1.38,-0.0264032465878517,5,0.38,0.0915,9.032e+09,1.09e+08,5.897e+09,5.44e+08,0.727319784020863,0.0204376859309862,0.31,0.06,0,0,0,0.1,1,0,1,2,22.9240396637938,0.322083499169113
"958",320,2014,0.0619,0.1102,0.0851,1.26,-0.0146803492918298,5.42,0.37,0.0999,9.072e+09,1.04e+08,5.611e+09,5.65e+08,1.57103318032084,-0.000942619908192506,0.32,0.07,0,0,0,0.1,1,0,1,2,22.9284585839318,0.231111720963387
"959",321,2012,0.094,0.1663,0.1308,1.46,-0.0490798337981361,4.1,0.27,0.1303,6.1547e+10,1.339e+09,4.1731e+10,5.49e+09,1.36019419578758,0.0161502915102935,0.48,0.76,0.62,0.88,0.21,0.55,0,0,0,3,24.8430669475279,0.378436435720245
"960",321,2013,0.1047,0.1814,0.1417,1.72,-0.0146917400350279,5.05,0.26,0.1487,6.71e+10,1.333e+09,4.5266e+10,6.732e+09,1.32260429251054,0.0371651806195461,0.52,0.07,0.04,0.12,0.12,0.02,1,0,1,3,24.929449880924,0.542324290825362
"961",321,2014,0.0812,0.1407,0.1093,1.63,-0.000979733685287902,4.16,0.28,0.1119,6.6904e+10,1.308e+09,4.858e+10,5.438e+09,1.09684510329179,-0.000658107061975077,0.48,0.06,0.06,0.12,0.08,0.02,1,0,1,3,24.9265245930256,0.488580014818671
"962",322,2012,0.0112,0.0268,0.0407,0.93,0.00463512545688429,1.74,1.09,0.1114,14387754000,9.3e+07,1.171e+09,2.02e+08,1.38127798661252,0.0163990802420277,0.37,0.38,0.17,0.67,0.6,0.48,0,0,0,4,23.3896432650523,-0.0725706928348354
"963",322,2013,0.0069,0.0165,0.0182,1.03,0.00712122349592872,1.1,1.07,0.0795,1.4959e+10,9.5e+07,1.177e+09,1.35e+08,0.683162317795923,0.0191968611300654,0.16,0.02,0,0,0,0.14,0,0,0,4,23.4285789623387,0.0295588022415444
"964",322,2014,0.0325,0.0801,0.0468,1.11,0.0299717404870603,5.23,1.16,0.3889,1.7097e+10,1e+08,1.52e+09,5.18e+08,0.881289450911348,-0.000528773670546809,0.54,0.06,0.07,0.09,0.14,0.14,0,0,1,4,23.5621688464674,0.104360015324243
"965",323,2012,0.0407,0.0583,0.0494,1.87214309999538,-0.0548419389652073,1.7,0.11,0.0826,10339127000,2.45e+08,5.053e+09,4.17e+08,0.0083125850423249,0.00629238628841989,0.38,0.45,0.59,0,0,0.87,0,0,1,7,23.0592012730619,0.21133139116783
"966",323,2013,0.1001,0.1465,0.1266,2.5306290322267,-0.0504838626451419,4.34,0.28,0.169,10488717000,2.4e+08,6.17e+09,1.043e+09,0.517806410548474,0.0190365789797258,0.33,0.05,0,0,0,0.13,1,0,1,7,23.0735659449155,0.925984977890455
"967",323,2014,0.097,0.1493,0.1148,3.20184677784744,-0.00760877590840877,4.23,0.18,0.152,10289957000,2.38e+08,6.628e+09,1.007e+09,0.590398533217258,0.00194797897343947,0.34,0.06,0,0,0,0.13,1,0,1,7,23.0544342079693,0.806647871284918
"968",324,2012,0.0384,0.131,0.0724,0.92,-0.0143098341051275,2.67,1.05,0.1421,6.315e+10,8.79e+08,1.6537e+10,2.415e+09,-0.24816788199612,-0.00282838100755421,0.15,0.09,0,0.11,0,0.11,1,0,0,11,24.8687786857429,-0.083381608939051
"969",324,2013,0.0257,0.0881,0.0526,0.89,-0.0075798309577449,1.87,1.12,0.0962,6.455e+10,8.81e+08,1.7087e+10,1.71e+09,0.687710560601821,0.0193246667529112,0.28,0.02,0,0.04,0,0.12,1,0,0,11,24.8907059542391,-0.116533816255952
"970",324,2014,0.029,0.1008,0.0576,0.97,0.0350889348520841,2.18,1.04,0.1063,7.023e+10,9.01e+08,1.8467e+10,2.031e+09,0.468669157832657,-0.000281201494699594,0.28,0.02,0,0.03,0.01,0.12,1,0,0,11,24.9750414071173,-0.0304592074847086
"971",325,2012,0.0487,0.2734,0.0951,2.18,0.0319524572214702,4.72,4.06,0.2933,32586606000,3.03e+08,4.256e+09,1.434e+09,0.540385739119822,0.0064765517216139,0.35,0.44,0.54,0,0,0.74,0,0,1,4,24.2071671819977,0.779324876800998
"972",325,2013,0.0399,0.2256,0.0821,2.05,-0.012137669710738,4.24,4.06,0.2546,3.3325e+10,3.1e+08,4.544e+09,1.32e+09,0.976347645923765,0.0274353688504578,0.43,0.07,0.03,0,0,0.13,1,1,1,4,24.2295737030112,0.717839793150317
"973",325,2014,0.0447,0.2589,0.0861,2.59,0.00750728757526004,4.52,4.13,0.2885,2.9532e+10,3.11e+08,4.871e+09,1.409e+09,0.479674688707014,-0.000287804813224208,0.4,0.07,0,0,0,0.13,1,1,1,4,24.1087402581433,0.951657875711446
"974",326,2012,0.0797,0.1956,0.1099,2.59,-0.00361685030089471,3.08,0.82,0.1401,3546738000,8.7e+07,1.913e+09,2.68e+08,0.125595109284193,0.00158202228955348,0.06,0,0,0,0,0.31,0,0,0,6,21.9892941447715,0.951657875711446
"975",326,2013,0.0838,0.1892,0.1143,2.85,-0.0301811887796203,3.56,0.73,0.1453,3.883e+09,8.7e+07,2.143e+09,3.11e+08,0.675006235664574,0.0189676752221745,0.13,0,0,0,0,0.13,0,0,0,6,22.0798738876959,1.04731899428056
"976",326,2014,0.0788,0.1791,0.1101,2.87,0.0167261520042447,3.79,0.81,0.1277,4.402e+09,8.6e+07,2.556e+09,3.26e+08,0.18392391585551,-0.000110354349513306,0.13,0,0,0,0,0.13,0,0,0,6,22.2053248200507,1.05431202977153
"977",327,2012,0.0246,0.0854,0.0592,0.8,0.0453567292310014,3.48,1.13,0.089,3.6499e+10,2.47e+08,9.647e+09,8.59e+08,-0.0749827846078835,-0.000784796858373025,0.48,0.59,0.31,0.48,0,0.89,0,1,1,11,24.3205506998993,-0.22314355131421
"978",327,2013,0.0271,0.094,0.0595,0.9,-0.00262997438838067,4.01,1.02,0.0948,3.7244e+10,2.49e+08,1.0557e+10,1.001e+09,0.872356840287842,0.0245132272120884,0.5,0.09,0,0.09,0,0.11,1,1,1,11,24.3407566949727,-0.105360515657826
"979",327,2014,0.0302,0.104,0.064,1.02,0.00323501843372477,4.63,1.07,0.1052,3.9732e+10,2.51e+08,1.1035e+10,1.161e+09,0.594295768037387,-0.000356577460822432,0.51,0.1,0,0.12,0,0.1,1,1,1,11,24.4054227452995,0.0198026272961797
"980",328,2012,0.011,0.0964,0.108233591633355,0.12,0.0221177329626613,3.59,0.46,0.1843,1.73442e+11,5.38e+08,1.0475e+10,1.958e+09,1.7824147404826,0.0211324939376946,0.13,0,0,0,0,0.65,0,0,0,4,25.8791090864965,-2.12026353620009
"981",328,2013,0.0074,0.0633,0.0741325273134545,0.19,-0.0246681282991343,2.41,0.52,0.1608,1.75335e+11,5.39e+08,8.067e+09,1.344e+09,1.4430625286285,0.0405500570544608,0.1,0,0,0,0,0.1,0,0,0,4,25.8899642666743,-1.66073120682165
"982",328,2014,0.0097,0.0835,0.115562309179586,0.18,0.0645827093595463,3.23,0.6,0.2202,1.90328e+11,5.33e+08,8.058e+09,1.774e+09,0.444921275354054,-0.000266952765212433,0.13,0.03,0,0,0,0.1,0,0,0,4,25.972014736526,-1.71479842809193
"983",329,2012,0.0823,0.1755,0.1112,0.12,0.0747450487128795,2.39,0.62,0.1367,9.271e+09,3.15e+08,5.503e+09,7.52e+08,1.56608105933655,0.0141793988280729,0.29,0.35,0.33,0.5,0,0.55,0,0,0,5,22.9501570855713,-2.12026353620009
"984",329,2013,0.0741,0.1737,0.1055,0.19,-0.0453583945316965,2.49,0.83,0.1314,1.0248e+10,2.91e+08,5.501e+09,7.23e+08,0.516983248223708,0.010459952459922,0.42,0.07,0.12,0.08,0,0.15,0,0,0,5,23.0503484015408,-1.66073120682165
"985",329,2014,0.098,0.2377,0.1352,0.18,0.0586137746277076,3.46,0.54,0.1782,61509528021.3013,2.89e+08,5.622e+09,1.002e+09,1.33806403149687,-0.00261310805678922,0.41,0.07,0.09,0.11,0,0.15,0,0,0,5,24.7469325249728,-1.71479842809193
"986",330,2012,0.0092,0.1028,0.124487821349882,-0.1,0.0477967568949642,4.2,0.36,0.2092,2.22582e+11,4.81e+08,9.649e+09,2.061e+09,1.14564856123707,0.0136186530225974,0.32,0.41,0.13,0.17,0.27,0.34,0,1,1,4,26.1285614099846,-0.63933339467368
"987",330,2013,0.009,0.1044,0.12183395636289,-0.1,-0.033146181176369,4.43,0.49,0.2127,2.43291e+11,4.55e+08,9.864e+09,2.05e+09,1.68686736340007,0.0474009729115419,0.24,0.03,0.01,0.01,0,0.1,0,1,1,4,26.217524094683,-1.58998015863242
"988",330,2014,0.0076,0.1002,0.0802146213315422,-0.18,0.0268524753020446,4.53,0.51,0.1916,2.74119e+11,4.32e+08,1.0274e+10,2.022e+09,0.475640042023604,-0.000285384025214162,0.27,0.04,0,0.01,0.02,0.1,0,1,1,4,26.33682815562,-1.44721012579619
"989",331,2012,0.0623,0.1702,0.1028,1.06,0.0217749663213963,2.13,0.9,0.1677,8.323e+09,2.09e+08,2.654e+09,4.45e+08,0.0850382481013908,0.00318262371146543,0.56,0.59,0.39,0.04,0.5,0.9,1,0,1,2,22.8422886037104,0.0582689081239758
"990",331,2013,0.0526,0.1401,0.0933,1.34,0.0732214425784505,2.04,1.14,0.1387,1.434e+10,1.9e+08,2.796e+09,3.88e+08,-0.270398965048089,0.0249982711412819,0.41,0.12,0.08,0.01,0.05,0.1,0,0,1,2,23.3863186721179,0.29266961396282
"991",331,2014,0.1771,0.4956,0.2453,1.6,-0.0534528473962509,9.83,1.28,0.3992,1.498e+10,1.98e+08,4.867e+09,1.943e+09,2.14642737727283,0.00388376336076265,0.43,0.12,0.13,0.02,0.02,0.09,0,0,1,2,23.4299818150355,0.470003629245736
"992",332,2012,0.0556,0.1293,0.0966,0.9,0.0168092940226787,5.3,0.53,0.0867,1.5844e+10,1.67e+08,1.0022e+10,8.83e+08,1.55579141785977,0.0184583387307453,0.44,0.47,0.43,0.47,0.7,0.41,0,0,1,6,23.4860567167061,-0.105360515657826
"993",332,2013,0.0303,0.0728,0.0585,0.94,-0.018925760516685,3.09,0.56,0.0446,16535100000,1.59e+08,1.089e+10,4.9e+08,0.589746306932661,0.0165718712248078,0.73,0.09,0.09,0.13,0.12,0.15,1,0,1,6,23.5287512311393,-0.0618754037180875
"994",332,2014,0.047,0.115,0.0837,1.12,0.023341256276033,4.76,0.6,0.0671,1.585e+10,1.6e+08,1.1339e+10,7.6e+08,1.00978618351562,-0.000605871710109369,0.37,0.07,0,0,0,0.15,1,0,1,6,23.4864353372697,0.113328685307003
"995",333,2012,0.1014,0.1595,0.131,1.24,0.0023676796086961,3.39,0.2,0.1499,1.3206e+10,3.83e+08,8.657e+09,1.298e+09,1.22350124330945,0.0145373146710515,0.21,0.47,0.54,0,0,0.3,0,0,0,5,23.3039371087188,0.215111379616945
"996",333,2013,0.0695,0.114,0.0908,1.62,-0.0345187056275327,2.63,0.3,0.1115,1.5743e+10,3.82e+08,9.021e+09,1.006e+09,1.71533097776159,0.0482008004751007,0.35,0.1,0,0,0,0.15,1,0,0,5,23.4796616589789,0.482426149244293
"997",333,2014,0.0308,0.0584,0.0422,2.01,0.0193788796396036,1.34,0.38,0.0532,1.7713e+10,3.83e+08,9.675e+09,5.15e+08,0.995284361316057,-0.000597170616789634,0.33,0.08,0,0,0,0.15,1,0,0,5,23.5975646702169,0.698134722070984
"998",334,2012,0.0911,0.2436,0.1837,1.06,-0.0151101249704804,1.59,0.4,0.1741,1.3962e+10,7.48e+08,6.73e+09,1.187e+09,1.54267144537754,0.018303523055455,0.4,0.34,0.12,0.29,0.54,0.76,0,0,1,7,23.3596051904946,0.0582689081239758
"999",334,2013,0.0558,0.1455,0.1033,1.31,0.0103418080891971,1.06,0.39,0.1108,1.4379e+10,7.11e+08,6.906e+09,7.55e+08,1.3162313413428,0.0369861006917326,0.41,0.02,0.01,0.03,0.01,0.19,1,0,1,7,23.389034645792,0.27002713721306
"1000",334,2014,0.0643,0.1601,0.1238,1.41,-0.0158391311112755,1.28,0.36,0.1345,1.3539e+10,7.04e+08,4.183e+09,8.98e+08,1.29937382390977,-0.000779624294345865,0.37,0.02,0.01,0,0.1,0.19,0,0,1,7,23.3288402464594,0.343589704390077
"1001",335,2012,0.0955,0.2389,0.1582,1.5,-0.00677156513124906,1.9,0.59,0.0265,12428067000,5.89e+08,4.2381e+10,1.122e+09,0.592140518662407,0.0070872581202164,0.49,0.49,0.78,0.69,0,0.72,0,1,0,2,23.2432232195151,0.405465108108164
"1002",335,2013,0.0802,0.201,0.1362,1.63,0.0534377197865287,1.67,0.51,0.0223,1.2664e+10,5.93e+08,4.4411e+10,9.92e+08,0.903151690034944,0.0253785624899819,0.25,0.07,0,0,0,0.13,0,1,0,2,23.2620291595251,0.488580014818671
"1003",335,2014,0.0721,0.1781,0.1254,1.31,-0.00631847374424647,1.58,0.45,0.02,1.3168e+10,5.9e+08,4.6517e+10,9.32e+08,0.89775166400208,-0.000538650998401248,0.28,0.1,0,0,0,0.13,0,1,0,2,23.3010554808811,0.27002713721306
"1004",336,2012,0.0268,0.0734,0.0587,0.97,-0.0123813353919628,1.25,0.72,0.057,2.72315e+11,5.821e+09,1.27434e+11,7.264e+09,-0.00854950359548077,-8.8414242667313e-07,0.37,0.26,0.27,0.28,0.16,0.12,1,1,1,10,26.3302253214108,-0.0304592074847086
"1005",336,2013,0.0663,0.1991,0.1273,0.95,-0.0172514813281502,3.42,0.76,0.1417,2.77787e+11,5.385e+09,1.28752e+11,1.8418e+10,0.563356301637361,0.0158303120760098,0.54,0.03,0.06,0.04,0.04,0.16,1,1,1,10,26.3501204699154,-0.0512932943875506
"1006",336,2014,0.0218,0.0702,0.0514,0.85,-0.0520361185809356,1.24,0.88,0.047,2.92829e+11,5.221e+09,1.32447e+11,6.442e+09,-0.196625875598746,0.000117975525359247,0.47,0.04,0.03,0.03,0.02,0.16,1,1,1,10,26.4028546578449,-0.162518929497775
"1007",337,2012,0.0309,0.0567,0.0521,0.74,0.0176304987053395,2.44,0.43,0.1131,16212200000,1.82e+08,3.917e+09,4.43e+08,1.17329425468915,0.013944872205332,0.59,0.6,0.43,0.35,0.1,0.84,1,1,1,2,23.5090298821772,-0.301105092783922
"1008",337,2013,0.0357,0.0683,0.0571,0.91,0.0308862516291019,3.08,0.37,0.1349,1.558e+10,1.84e+08,4.206e+09,5.67e+08,1.17773913349504,0.0330944696512106,0.44,0.05,0.03,0.03,0.06,0.08,1,1,1,2,23.469253877389,-0.0943106794712413
"1009",337,2014,0.0348,0.0623,0.0538,1.21,-0.0360380227849838,2.76,0.3,0.124,1.3996e+10,1.86e+08,4.146e+09,5.14e+08,2.05837150309439,-0.00123502290185663,0.46,0.08,0.03,0.02,0.04,0.08,1,1,1,2,23.3620374114519,0.19062035960865
"1010",338,2012,0.0645,0.317,0.0732,1.89,-0.00893178666137371,5.97,2.95,0.1892,5549616000,5.4e+07,1.7e+09,3.25e+08,0.960030280877196,0.0114283573143509,0,0,0,0,0,0,0,0,0,6,22.4369945731219,0.636576829071551
"1011",338,2013,0.0227,0.2981,0.0257,2.12,0.0113650796974049,2.39,-0.769625599178475,0.0684,6.149e+09,5.5e+07,1.924e+09,3.03e+08,0.604259746146686,0.0169796988667219,0.13,0,0,0,0,0.13,0,0,0,6,22.5395553039177,0.751416088683921
"1012",338,2014,0.0279,-0.260004635295112,-0.00403512711997009,2.36,-0.00669294524062661,3.16,20.0220188877224,0.076,6.757e+09,5.7e+07,2.373e+09,3.07e+08,1.02344462052492,-0.000614066772314953,0.18,0.05,0,0,0,0.13,0,0,0,6,22.6338448415164,0.858661619037519
