"","CompaniesIndex","YearIndex","Roa","Roe","Roic","TobinsQ","Ra","AlphaJensen","Eps","DebtToEquityRatio","NetMargin","TotalAssets","Shares","Revenue","NetIncome","Beta","CostEquity","GreenScore","EnergyProductivity","CarbonProductivity","WaterProductivity","WasteProductivity","Green.Revenue","SustainabilityPayLink","SustainableThemedCommitment","AuditScore","GicsClassification","FirmSize","LogTobinsQ"
"93",31,3,0.0936,0.3186,0.1711,0.91,-0.0889313489292307,-0.0650223783216157,12.36,0.96,0.0207,1.649e+10,1.31e+08,4.0633e+10,8.43e+08,1.51817494984152,-0.00091090496990491,0.35,0.06,0.08,0.07,0.09,0.01,0,1,0,3,23.5260199735179,-0.0943106794712413
"94",32,1,0.0358,0.0689,0.054,0.68,-0.0625802660931977,-0.0622349291727396,5.5,0.38,0.1136,6.0737e+10,3.91e+08,1.6428e+10,2.001e+09,2.0249959325933,0.0239949520046009,0.22,0.49,0.18,0.06,0,0.3,0,0,1,3,24.829818904498,-0.385662480811985
"95",32,2,-0.0919,-0.1821,-0.1325,0.57,-0.022405499035411,-0.0224613336032936,-21.76,0.29,0.1334,6.1637e+10,4.06e+08,1.4771e+10,2.232e+09,-0.0122895701230635,-0.000345336920458085,0.31,0.09,0.04,0.01,0,0.01,1,0,1,3,24.8445281765189,-0.562118918153541
"96",32,3,-0.6182,-1.6222,-0.9442,0.93,-0.100672285889685,-0.0710178098504239,-27.4,0.43,-0.393,5.5952e+10,3.84e+08,1.2795e+10,-8.36e+09,-0.0930576131377059,5.58345678826235e-05,0.2,0,0.04,0,0,0.01,1,0,1,3,24.7477600172674,-0.0725706928348354
"97",33,1,0.0148,0.0377,0.0354,0.93,-0.111042144192322,-0.126676541493181,1.58,0.64,0.1797,5.2589e+10,5.02e+08,1.3307e+10,2.391e+09,1.79979093952281,0.0213375330863692,0.32,0.58,0.1,0.61,0,0.14,0,1,1,3,24.685772809345,-0.0725706928348354
"98",33,2,-0.0298,-0.0842,-0.0363,0.93,0.044873971691589,0.0450063016650859,-3.47,0.6,0.0539,5.5781e+10,5.05e+08,1.4867e+10,8.01e+08,0.55638424558218,0.0156343973008593,0.4,0.1,0.03,0.05,0,0.02,1,1,1,3,24.7446991465577,-0.0725706928348354
"99",33,3,-0.1238,-0.4113,-0.1927,0.85,-0.204700619245854,-0.177180949745347,-13.18,0.77,-0.1069,6.1689e+10,5.06e+08,1.6375e+10,-1.75e+09,0.220549955828203,-0.000132329973496922,0.26,0,0.04,0,0,0.01,1,1,1,3,24.8453714699539,-0.162518929497775
"100",34,1,0.0572,0.1471,0.0876,1.49,0.0335348851628711,-0.0156253504353421,4.68,0.71,0.1214,17393100000,2.14e+08,9.612e+09,1.167e+09,1.17972569809039,0.0140207632374666,0.54,0.07,0.17,0.23,0.92,0.69,1,1,1,8,23.5793394127953,0.398776119957368
"101",34,2,0.0557,0.1377,0.0803,1.88,0.00840401806379637,0.00933414588331214,4.61,0.71,0.0977,17915200000,2.12e+08,1.018e+10,9.94e+08,1.74947457644887,0.0491602355982132,0.51,0.01,0.02,0.07,0.13,0.08,1,1,1,8,23.6089153514702,0.631271776841858
"102",34,3,0.0726,0.1749,0.1017,1.77,-0.0442020966242365,-0.0217963037463244,5.88,0.66,0.095,17635400000,2.15e+08,1.0439e+10,9.92e+08,1.55021303252628,-0.000930127819515766,0.51,0.01,0.02,0.08,0.12,0.08,1,1,1,8,23.5931740825433,0.570979546585738
"103",35,1,0.1117,0.2404,0.1473,3.3922906499707,0.0526614109087851,0.0332406988200518,1.96,0.66,0.1294,5215463000,3.28e+08,4.292e+09,5.55e+08,1.47023353651619,0.017448755730891,0.12,0,0,0,0,0.59,0,0,0,7,22.3748937038168,1.00301312556698
"104",35,2,0.1075,0.2459,0.1425,3.86023729690621,0.00570294849831273,0.00614372370843824,2.21,0.5,0.1378,6168028000,3.25e+08,4.614e+09,6.36e+08,0.691128544083037,0.0194207120887333,0.13,0,0,0,0,0.13,0,0,0,7,22.5426450127562,1.41311235778251
"105",35,3,0.1054,0.2485,0.1376,4.23092896105713,-0.0499674727461725,-0.0328593782566501,2.48,0.92,0.1327,7.027e+09,3.2e+08,5.346e+09,7.09e+08,0.734625350209181,-0.000440775210125508,0.19,0,0.06,0,0,0.13,0,0,0,7,22.6730257091565,1.15689478565988
"106",36,1,0.0716,0.1126,0.0769,0.95,0.0353917370662762,-0.0150971549982284,0.95,0,0.2317,1.42e+10,1.118e+09,4.856e+09,1.149e+09,0.739849175314049,0.00883022026870578,0,0,0,0,0,0,0,0,0,7,23.3765078015536,-0.0512932943875506
"107",36,2,0.0581,0.1205,0.0731,1.03,-0.071801170541684,-0.0706082848197756,1.13,0.7,0.2204,1.4012e+10,1.035e+09,4.583e+09,1.01e+09,1.79675772471547,0.0504888920645046,0.1,0,0,0,0,0.1,0,0,0,7,23.3631799422817,0.0295588022415444
"108",36,3,0.0587,0.1152,0.0743,2.08,0.027499336057991,0.0386712178067178,1.19,0.6,0.1894,1.4746e+10,7.26e+08,4.408e+09,8.35e+08,1.98814286984728,-0.00119288572190837,0.12,0,0.02,0,0,0.1,0,0,0,7,23.4142376965139,0.732367893713227
"109",37,1,0.0267,0.0458,0.0277,1.41,0.00626572893600432,-0.00464869996708715,2.78,0.56,0.4069,11160078000,9.8e+07,1.001e+09,4.24e+08,0.335380607209926,0.00405749116507712,0,0,0,0,0,0,0,0,0,4,23.1356087831225,0.343589704390077
"110",37,2,0.0434,0.0775,0.045,1.73,0.022992812704301,0.02332944195868,5.21,0.72,0.2414,15328143000,1.27e+08,1.463e+09,3.53e+08,0.388413839967668,0.0109144289030915,0.41,0.09,0.05,0.02,0,0.14,1,0,0,4,23.4529563874633,0.548121408509688
"111",37,3,0.0447,0.0784,0.0465,1.87,0.0196103299909594,0.0167445705732531,5.51,0.72,0.4057,16176723000,1.31e+08,1.685e+09,6.84e+08,0.561048757298269,-0.000336629254378961,0.4,0.06,0.06,0.01,0.04,0.14,1,0,0,4,23.5068391940714,0.625938430866495
"112",38,1,0.0248,0.0805,0.0541,0.89,-0.00212752429635011,-0.0171936390047892,2.06,1.17,0.1244,14718976000,1.78e+08,2.854e+09,3.58e+08,0.23745453892309,0.00290196355929247,0.45,0.62,0.62,0,0,0.55,1,1,0,11,23.41240338261,-0.116533816255952
"113",38,2,0.0271,0.0877,0.0394,0.98,0.00470115257907868,0.0054025499607011,2.35,1.1,0.1272,15069533000,1.79e+08,2.879e+09,3.69e+08,0.536160665780752,0.0150661147084391,0.68,0.08,0.06,0.15,0.11,0.18,1,0,0,11,23.4359408603853,-0.0202027073175195
"114",38,3,0.0285,0.0955,0.0424,1.01,0.0338727080883331,0.0318623049629455,2.64,1.11,0.1405,16130956000,1.8e+08,3.011e+09,4.23e+08,1.16899563603737,-0.00070139738162242,0.31,0,0.03,0,0,0.18,1,0,0,11,23.5040059957711,0.00995033085316809
"115",39,1,0.0347,0.2768,0.135873204255737,0.66,0.0558690602538298,0.0351049634376831,4.88,3.12,0.1404,1.5314e+11,1.141e+09,3.1555e+10,4.482e+09,1.07911128956448,0.0128335132168608,0.35,0.58,0.63,0.3,0.07,0.57,0,0,0,4,25.7546183726314,-0.415515443961666
"116",39,2,0.0374,0.2907,0.0718276242079754,0.62,0.00668615461685605,0.0076064967805204,5.56,2.84,0.1611,1.53375e+11,1.089e+09,3.287e+10,5.359e+09,0.738935829756111,0.0207640968161467,0.55,0.07,0.1,0.06,0.08,0.1,1,1,0,4,25.7561517399775,-0.478035800943
"117",39,3,0.0316,0.2449,0.138354540612125,0.39,-0.0296074387252944,-0.0213045511205114,5.05,2.8,0.174,1.59103e+11,1.051e+09,3.3444e+10,5.885e+09,1.53390360610724,-0.000920342163664346,0.6,0.11,0.13,0.1,0.01,0.1,1,1,0,4,25.7928176281777,-0.941608539858445
"118",40,1,0.1545,0.771513343555037,0.239350710024356,2.92,0.0347864775927001,0.0104289457139486,27.79,3.92826366139088,0.1081,6.398e+09,4e+07,8.604e+09,9.3e+08,0.443023652971651,0.00532767910506548,0,0,0,0,0,0,0,0,0,1,22.5792512784737,1.07158361628019
"119",40,2,0.1485,0.122918225667928,0.208336940793379,3.06,0.0692108879045184,0.0698052177169846,31.57,4.28701661776914,0.1111,7.203e+09,3.7e+07,9.148e+09,1.016e+09,0.866816081094358,0.0243575318787515,0.1,0,0,0,0,0.1,0,0,0,1,22.6977634428536,1.11841491596429
"120",40,3,0.1486,0.287131409785102,0.215350291232018,3.36,-0.0548877298629424,-0.0399828236886186,36.03,-2.70760076159078,0.1129,7.171e+09,3.4e+07,9.475e+09,1.07e+09,0.99054968744354,-0.000594329812466124,0.17,0,0.07,0,0,0.1,0,0,0,1,22.6933109518469,1.21194097397511
"121",41,1,0.0504,0.4414,0.2411,1.04,0.0165476411244986,0.00366391827600947,5.96,1.53,0.0476,8.8896e+10,7.62e+08,8.1698e+10,3.9e+09,0.677579444455505,0.00809543744457496,0.46,0.69,0.78,0.84,0,0.05,0,1,1,6,25.2107329840783,0.0392207131532813
"122",41,2,0.0567,0.4622,0.2721,0.87,-0.0331421042168189,-0.0323900851399306,7.38,0.54,0.0529,9.2663e+10,7.68e+08,8.6623e+10,4.585e+09,0.458495475035202,0.0128837228484892,0.69,0.07,0.11,0.12,0.1,0.09,1,1,1,6,25.2522350928408,-0.139262067333508
"123",41,3,0.0534,0.6896,0.3183,0.92,-0.00593011439062195,0.0129273338505856,7.44,0.94,0.0599,9.9198e+10,7.37e+08,9.0762e+10,5.446e+09,1.25336512814717,-0.000752019076888302,0.66,0.08,0.08,0.12,0.1,0.09,1,1,1,6,25.3203836897437,-0.083381608939051
"124",42,1,0.0047,0.0461,0.0424410318155209,0.19,-0.0152850672156355,-0.052070656773158,0.9,1.26,0.0339,2.209974e+12,1.0841e+10,8.1264e+10,4.188e+09,2.83789980308967,0.0335872176764582,0.27,0.12,0.2,0.05,0.04,0.02,1,1,1,4,28.4240018666831,-1.66073120682165
"125",42,2,0.0018,0.0171,0.0532841402832462,0.11,0.0515981829835917,0.0513952596939613,0.42,1.14,0.1172,2.102273e+12,1.1491e+10,8.6041e+10,1.1431e+10,1.30909571379084,0.0367855895575225,0.38,0.02,0.03,0.02,0.01,0.1,1,1,1,4,28.3740402562584,-2.20727491318972
"126",42,3,0.0068,0.0629,0.0833501768331144,0.18,-0.0322187290163332,-0.00300278619390492,1.31,1.08,0.0456,2.104534e+12,1.0585e+10,8.5894e+10,5.52e+09,-0.338205482717426,0.000202923289630456,0.4,0.03,0.04,0.02,0.02,0.1,1,1,1,4,28.375115180883,-1.71479842809193
"127",43,1,0.087,0.2613,0.1386,0.988237105401249,0.0294272253098314,0.0041070355407908,3.66,0.8,0.1639,2.039e+10,5.56e+08,1.3936e+10,2.326e+09,1.39425779018855,0.0165522419242249,0.34,0.1,0.18,0.05,0.16,0.32,1,1,1,5,23.7383104215328,0.127667210132951
"128",43,2,0.0964,0.3012,0.1491,2.29433641962701,0.0170410326007931,0.017150771552632,4.56,0.96,0.1319,2.5869e+10,5.49e+08,9.413e+09,2.012e+09,0.901074369005005,0.0253201897690406,0.45,0.01,0.04,0.01,0.05,0.14,1,1,1,5,23.9763111775847,0.335608698869319
"129",43,3,0.0413,0.1141,0.0661,1.58745156320557,0.016228342363386,0.0384019946663707,1.76,0.94,0.1498,2.5917e+10,5.47e+08,1.0719e+10,2.497e+09,0.182898253064921,-0.000109738951838953,0.37,0,0.02,0,0.01,0.14,1,1,1,5,23.9781649609913,0.300093815085103
"130",44,1,0.1729,0.2594,0.2594,2.2,0.0286761018337717,0.00252500869382091,4.56,10.6499893683437,0.1042,6.387e+09,2.44e+08,9.5e+09,9.9e+08,-0.135134656680105,-0.00149458894882524,0.12,0,0,0,0,0.59,0,0,0,1,22.5775305115259,0.78845736036427
"131",44,2,0.1618,0.2549,0.2549,1.7,0.0374523341418296,0.0382978463290442,4.79,6.85915838588142,0.0951,6.544e+09,2.28e+08,1.0915e+10,1.038e+09,0.930643883984012,0.0261510931399507,0.1,0,0,0,0,0.1,0,0,0,1,22.6018144362469,0.53062825106217
"132",44,3,0.146,0.2865,0.1977,1.23,-0.122171560521933,-0.107897814514136,5.07,3.04812264854092,0.0889,7.336e+09,2.13e+08,1.1504e+10,1.022e+09,1.40918697869102,-0.000845512187214615,0.17,0,0.07,0,0,0.1,0,0,0,1,22.7160595719006,0.207014169384326
"133",45,1,0.0085,0.0797,0.0389995199327284,0.33,0.0716377365187968,0.0503664206014223,2.19,1,0.198,1.83872e+11,7.09e+08,9.677e+09,1.979e+09,1.4579408998972,0.0173037026187869,0.14,0,0,0,0,0.72,0,0,0,4,25.9375057003032,-1.10866262452161
"134",45,2,0.0108,0.0956,0.0844872926954103,0.33,0.0339990175646435,0.0343584911665558,2.72,1.07,0.1635,1.8301e+11,7.14e+08,9.652e+09,1.68e+09,0.756986331579164,0.0212713159173745,0.1,0,0,0,0,0.1,0,0,0,4,25.9328066331036,-1.10866262452161
"135",45,3,0.0098,0.0834,0.0768702107437098,0.3,-0.02119671445406,0.00191558520322027,2.56,1.07,0.2187,1.86814e+11,7.28e+08,9.573e+09,2.131e+09,0.599122669853869,-0.000359473601912321,0.13,0,0.03,0,0,0.1,0,0,0,4,25.9533793063996,-1.20397280432594
"136",46,1,0.0371245380045016,-0.275679878186569,0.0446423891375533,0.8,-0.0125661101743126,-0.0457986513244133,-1133.67678041882,0.45,-0.0243,1.756e+10,3.75e+08,4.5457e+10,-1.231e+09,2.11504220168499,0.0250574979798829,0.5,0.68,0.6,0,0.72,0.49,0,1,1,1,23.5888894251534,-0.22314355131421
"137",46,2,0.038,0.1335,0.1055,0.54,-0.00576478807122184,-0.00288303874351059,1.53,-7.84636037933973,-0.35645405401256,1.507e+10,-2122082321.10831,90670090603.1978,672177900.454373,1.182652709968,0.0332325411501007,0.65,0.13,0.07,0.08,0.08,0.1,1,1,1,1,23.4359718495848,-0.616186139423817
"138",46,3,0.0843,0.2746,0.2143,0.7,-0.0352822540027272,-0.0408058426730639,3.49,0.4,0.0125,1.576e+10,3.48e+08,4.0611e+10,5.32e+08,4.80291554618542,-0.00288174932771125,0.68,0.13,0.11,0.09,0.06,0.1,1,1,1,1,23.4807409213761,-0.356674943938732
"139",47,1,0.1474,0.3375,0.2067,2.78886505645258,-0.0362183124301359,-0.0542781737064622,8.39,0.73,0.1758,4151300000,8.4e+07,2.958e+09,5.3e+08,0.853109701680854,0.0101666944798341,0.06,0,0,0,0,0.29,0,0,0,5,22.1466873751476,0.80556313205914
"140",47,2,0.0572,0.1488,0.0927,3.10028311075403,-0.00437165711057236,-0.00365563081700753,3.76,0.67,0.2221,5041100000,8.1e+07,3.05e+09,6.89e+08,0.64269968954898,0.0180598612763263,0.12,0,0,0,0,0.12,0,0,0,5,22.340890149184,1.50176537840396
"141",47,3,0.0266,0.0819,0.0521,2.25435486316639,0.0139267652509382,0.0174499008700962,1.77,0.78,0.0872,5092600000,7.7e+07,3.323e+09,2.95e+08,1.19337715594139,-0.000716026293564834,0.19,0,0.07,0,0,0.12,0,0,0,5,22.3510543425931,0.940914471510315
"142",48,1,0.11,0.2817,0.1584,1.77,0.0224521819955565,-0.0139607131845554,6.49,0.91,0.1518,11629437000,2.09e+08,7.708e+09,1.17e+09,0.807595682397225,0.00962962905228726,0.17,0.1,0.14,0.06,0.31,0.38,0,0,0,5,23.1768053930189,0.570979546585738
"143",48,2,0.0964,0.2347,0.1391,1.45,-0.00405124429221254,-0.00329752313385588,5.99,0.75,0.1605,1.2035e+10,1.99e+08,8.054e+09,1.293e+09,1.29583256868726,0.036412895180112,0.38,0.02,0.04,0.03,0.01,0.14,1,1,0,5,23.2110849081814,0.371563556432483
"144",48,3,0.0354,0.1138,0.071,1.63,0.0295417038458373,0.0508136029520012,3.35,0.75,0.1403,1.8503e+10,1.98e+08,8.446e+09,1.185e+09,1.25620193059443,-0.000753721158356659,0.42,0.03,0.04,0.03,0.03,0.14,1,1,0,5,23.641198718046,0.488580014818671
"145",49,1,0.1418,0.2217,0.1774,1.83,0.0434784870346987,-0.0181656264624492,3.37,0.31,0.272,14354200000,6.43e+08,7.101e+09,1.931e+09,1.97755410729304,0.0234351384660578,0.33,0.65,0.48,0,0,0.78,0,0,0,4,23.3873084192556,0.60431596685333
"146",49,2,0.1493,0.2189,0.1831,1.57,-0.0239251741490741,-0.0229043100711418,3.79,0.23,0.2675,15909300000,6.34e+08,7.985e+09,2.15e+09,2.19374069384868,0.0616441134971479,0.28,0,0.08,0,0,0.1,1,0,0,4,23.4901696808423,0.451075619360217
"147",49,3,0.1238,0.1727,0.1474,0.78,-0.124892353957941,-0.0933556680923069,3.29,0.19,0.2791,16296800000,6.25e+08,8.491e+09,2.384e+09,1.70144012988718,-0.00102086407793231,0.29,0,0.09,0,0,0.1,1,0,0,4,23.5142346064676,-0.2484613592985
"148",50,1,0.1664,0.3197,0.2356,3.83,-0.0122644878769289,-0.0437352907677113,1.1,0.24,0.1884,3.804e+09,5.4e+08,2.723e+09,5.13e+08,1.87856230044224,0.0191588875966608,0.58,0.31,0.6,0.44,0,0.91,1,1,1,2,22.0593189816296,1.34286480319255
"149",50,2,0.1705,0.3601,0.2385,4.43,0.00749037424228013,0.0131492931893043,1.22,0.61,0.2074,3.882e+09,5.37e+08,2.849e+09,5.91e+08,1.43398857364254,0.033060919304113,0.58,0.06,0.09,0.13,0,0.1,1,1,1,2,22.0796163216932,1.48839958405704
"150",50,3,0.1649,0.3475,0.2287,5.35,0.0028470417469667,0.0144807456562476,1.28,0.49,0.2203,4.243e+09,5.38e+08,2.991e+09,6.59e+08,0.176601499595344,-0.0144981425265445,0.62,0.09,0.1,0.14,0,0.1,1,1,1,2,22.1685364031666,1.67709656090792
"151",51,1,0.0085,0.0238,0.0223,0.4,0.024534370010745,-0.00150639820837522,1.55,0.35,5e-04,2.728e+10,1.47e+08,6.0991e+10,6.4e+07,1.11993540422325,0.0133152377698344,0.26,0.21,0.36,0.41,0.47,0.22,0,0,0,2,24.0294196699217,-0.916290731874155
"152",51,2,0.0194,0.0552,0.0409,0.58,0.00154136070331146,0.00216546864499628,3.17,0.35,0.0037,2.678e+10,1.48e+08,6.1347e+10,3.06e+08,0.926717730217802,0.0260407682191202,0.38,0.05,0.07,0.05,0.06,0.1,0,1,0,2,24.0109211772094,-0.544727175441672
"153",51,3,0.0375,0.1093,0.076,0.55,0.0247624423356873,0.024646378310104,5.07,0.37,0.0082,2.143e+10,1.47e+08,5.7161e+10,5.15e+08,1.04017990280804,-0.000624107941684822,0.37,0.03,0.07,0.07,0.05,0.1,0,1,0,2,23.7880576464319,-0.59783700075562
"154",52,1,0.0401,0.063,0.0497,0.0827317386371946,-0.0302999476084499,-0.0624235867227514,2.47,0.22,0.0614,2.6689e+10,4.41e+08,2.1361e+10,1.311e+09,0.130740926923069,0.00164274293769221,0.71,0.75,0.75,0.61,0.14,0.85,1,1,1,3,24.0075173324447,-0.0393717364541449
"155",52,2,0.0606,0.0946,0.0767,0.829996078034936,-0.016450357698969,-0.0159894480741137,3.92,0.22,0.049,2.7934e+10,4.44e+08,2.2364e+10,1.096e+09,1.14319000406767,0.0321236391143014,0.39,0.07,0.1,0,0,0.02,1,1,1,3,24.05311042183,-0.550055952616579
"156",52,3,-0.0744,-0.1126,-0.0837,2.90089384546398,-0.158382542445052,-0.142919255155219,-1.39,0.21,0.07,2.8827e+10,4.39e+08,2.4551e+10,1.719e+09,0.768182708092053,-0.000460909624855232,0.49,0.1,0.09,0.06,0.02,0.03,1,1,1,3,24.0845782849097,0.300667147474837
"157",53,1,0.1694,0.239,0.2171,5.06,-0.0399674390062163,-0.0804985511866046,7.81,0.1,0.2502,10130118000,2.4e+08,4.379e+09,1.38e+09,0.826692635666481,0.00985497310086447,0.76,0.69,0.83,0.85,0.97,0.53,1,0,1,5,23.0387788037078,1.62136648329937
"158",53,2,0.2242,0.3021,0.286,5,0.0982339069865445,0.0981205513684281,12.37,0.07,0.3208,1.1863e+10,2.38e+08,5.806e+09,1.862e+09,1.44238833382165,0.0405311121803883,0.89,0.14,0.14,0.13,0.11,0.17,1,1,1,5,23.1966901496254,1.6094379124341
"159",53,3,0.2097,0.3515,0.264,3.29,0.0657340191813551,0.0627092120962592,15.34,0.05,0.3449,1.4317e+10,2.37e+08,8.507e+09,2.935e+09,-0.188926030194019,0.000113355618116412,0.79,0.13,0.14,0.11,0.14,0.17,0,1,1,5,23.3847134793246,1.19088756477728
"160",54,1,0.0056,0.0574,0.0560065876993177,-0.17,0.0361344392102476,-0.0161471143309509,1.73,0.56,0.1667,3.5899e+11,1.178e+09,1.461e+10,2.437e+09,1.54994242140176,0.0183893205725407,0.53,0.15,0.26,0.41,0.4,0.72,1,1,1,4,26.6065603698935,-1.31212729629287
"161",54,2,0.0065,0.0682,0.0794901277361262,-0.07,0.0133996489119119,0.0137913556960494,2.15,0.57,0.1366,3.7431e+11,1.154e+09,1.5048e+10,2.104e+09,1.86055350680422,0.0522815535411986,0.44,0.01,0.02,0.05,0.06,0.1,1,1,1,4,26.6483501680374,-1.40420901532122
"162",54,3,0.0077,0.0844,0.0117082437486374,-0.1,-0.0616231832611664,-0.0323161310107568,2.71,0.59,0.1562,3.85303e+11,1.137e+09,1.5692e+10,2.567e+09,0.652844640229152,-0.000391706784137491,0.42,0.02,0.02,0.05,0.03,0.1,1,1,1,4,26.6772958746889,-0.858800668187198
"163",55,1,0.3255,0.5034,0.5034,0.264773408332658,-0.0094680889109934,-0.0466850619174821,3.44,-1.70631940395666,0.1425,6.119e+11,4.7e+07,1.063e+09,1.51e+08,1.8263892351344,0.0216513929745859,0,0,0,0,0,0,0,0,0,3,27.1398347074149,-0.971178146936982
"164",55,2,0.3175,0.499,0.499,3.84489494792512,0.0256498306087245,0.0267318407429897,3.39,-1.22316722258203,0.1462,5.46e+08,4.8e+07,1.124e+09,1.64e+08,1.32444743795333,0.0372169730064887,0.05,0,0,0,0,0.05,0,0,0,3,20.1181295337092,2.02864629425603
"165",55,3,0.2985,0.4533,0.4533,7.13193248476198,-0.0310275939403705,-0.0288878874281934,3.38,-1.88796597095314,0.1441,5.43e+08,4.8e+07,1.128e+09,1.63e+08,1.8033502237753,-0.00108201013426518,0.05,0,0,0,0,0.05,0,0,0,3,20.1126198778982,3.15164546988694
"166",56,1,0.014,0.1131,0.0914,0.26,0.04432105566759,-0.0226863332166272,16.87,0.32,0.1497,2.00451e+11,1.78e+08,9.337e+09,2.458e+09,1.19184803390984,0.0141638068001361,0.38,0.75,0.71,0,0,0.29,1,0,0,4,26.0238356647977,-1.34707364796661
"167",56,2,0.0143,0.1224,0.0992,0.26,0.00114728891300428,0.00198005322780325,19.25,0.28,0.288,2.19873e+11,1.74e+08,1.018e+10,2.932e+09,2.38460458662695,0.0670073888842172,0.29,0,0.09,0,0,0.1,1,0,0,4,26.1163159438854,-1.34707364796661
"168",56,3,0.0144,0.1197,0.1005,0.25,-0.0598989035900136,-0.0230327587104582,19.79,0.3,0.2973,2.39808e+11,1.71e+08,1.1081e+10,3.294e+09,1.38794052466496,-0.000832764314798976,0.44,0.11,0.09,0,0,0.1,1,0,1,4,26.2031044401176,-1.38629436111989
"169",57,1,0.0531,0.3515,0.1178,1.28,0.033060860533797,0.00425124386748094,1.36,2.77,0.0462,7507100000,3.16e+08,8.736e+09,3.96e+08,0.864673034950676,0.010303141812418,0.84,0.7,0.75,0.76,0.83,0.89,1,1,1,8,22.739115076349,0.246860077931526
"170",57,2,0.0611,0.421,0.1316,1.59,0.0162678075291837,0.0169655432782332,1.65,2.65,0.048,7.82e+09,2.98e+08,8.468e+09,4.07e+08,1.02525326214648,0.0288096166663161,0.58,0.07,0.05,0.08,0.09,0.09,1,1,1,8,22.7799503915036,0.46373401623214
"171",57,3,0.0324,0.2459,0.0765,1.57,0.046579086938368,0.0720208628010287,1,2.9,0.0548,7.571e+09,2.85e+08,8.57e+09,4.7e+08,1.16289291508256,-0.000697735749049536,0.69,0.09,0.08,0.11,0.13,0.09,1,1,1,8,22.7475909960676,0.451075619360217
"172",58,1,-0.0916,-0.1497,-0.1013,4.36,-0.00113655362620356,-0.0449688077928005,-1.28,0.32,-0.2284,1.568e+09,1.2e+08,5.01e+08,-1.14e+08,0.251365071705307,0.00306610784612263,0,0,0,0,0,0,0,0,0,5,21.1730667588746,1.47247205736094
"173",58,2,-0.0565,-0.0934,-0.0504,5.24,0.00755056872423011,0.00909892449873842,-0.92,0.49,-0.3215,2.249e+09,1.38e+08,5.48e+08,-1.76e+08,1.55986669632018,0.0438322541665969,0.22,0,0,0,0,0.17,0,0,1,5,21.5337515099236,1.65632149833295
"174",58,3,-0.0552,-0.0875,-0.0637,4.54,0.0939079436835139,0.121632197995687,-1.07,0.43,-0.1784,2.49e+09,1.46e+08,7.49e+08,-1.34e+08,2.58059295751386,-0.00154835577450832,0.24,0,0.02,0,0,0.17,0,0,1,5,21.635548547423,1.51292701205326
"175",59,1,0.0688,0.1781,0.1231,2.3,0.0406306759829075,-0.00348666047516508,1.54,0.48,0.1112,3.5897e+10,1.688e+09,1.7621e+10,1.96e+09,-0.0467951123227396,-0.000452182325408327,0.49,0.18,0.34,0.49,0.28,0.46,1,1,1,5,24.3039195634892,0.832909122935104
"176",59,2,0.0554,0.1336,0.0943,2.92,0.00586659414485395,0.00635790260156502,1.2,0.53,0.1564,3.8592e+10,1.662e+09,1.6385e+10,2.563e+09,1.57001197359689,0.0441173364580726,0.54,0.02,0.06,0.08,0.06,0.14,1,1,1,5,24.3763108380511,1.07158361628019
"177",59,3,0.0478,0.1075,0.0783,3.73,0.031680068559757,0.0478767223901859,0.93,0.49,0.1262,3.3749e+10,1.67e+09,1.5879e+10,2.004e+09,0.818847427851776,-0.000491308456711066,0.6,0.02,0.07,0.09,0.08,0.14,1,1,1,5,24.2422166241964,1.31640823365572
"178",60,1,0.0427,0.0951,0.222138972846093,0.69,0.0178652135578698,-0.00848869935765637,11850,0.33,0.0912,4.27452e+11,2e+06,1.62463e+11,1.4824e+10,0.409495407924079,0.00493204581350413,0.02,0,0,0,0,0.1,0,0,0,4,26.7811078383175,-0.371063681390832
"179",60,2,0.0393,0.086,0.243622524574283,0.75,0.0130717904635292,0.013582979778002,12092,0.33,0.1069,4.84931e+11,2e+06,1.8215e+11,1.9476e+10,0.937861669591678,0.0263539129155262,0.12,0,0,0,0,0.12,0,0,0,4,26.9072724497216,-0.287682072451781
"180",60,3,0.0447,0.0972,0.227188006448603,0.63,-0.0178379316384487,-0.0010328130596567,14656,0.33,0.1021,5.26186e+11,2e+06,1.94699e+11,1.9872e+10,0.851982190788006,-0.000511189314472804,0.18,0,0.06,0,0,0.12,0,0,0,4,26.9889205993454,-0.462035459596559
"181",61,1,-0.0072,-0.018,0.0082,1.14,0.0372924569622123,-0.0335604039566293,-0.09,0.62,-0.5612,1.7154e+10,1.407e+09,7.249e+09,-4.068e+09,1.36873252029295,0.0162510437394568,0.29,0,0.27,0.44,0.49,0.31,0,1,0,5,23.5654972195146,0.131028262406404
"182",61,2,-0.0071,-0.0183,0.002,1.21,0.029098530824196,0.0288754375245586,-0.09,0.65,-0.0169,1.6571e+10,1.341e+09,7.143e+09,-1.21e+08,2.52145412522568,0.0708528609188416,0.67,0.06,0.07,0.09,0.1,0.15,1,1,1,5,23.5309200165941,0.19062035960865
"183",61,3,-0.0136,-0.0374,-0.006,1.63,0.0087146516277835,0.0285492735694687,-0.18,0.6,-0.0161,1.7042e+10,1.324e+09,7.38e+09,-1.19e+08,-0.371822166062227,0.000223093299637336,0.72,0.08,0.07,0.09,0.12,0.15,1,1,1,5,23.5589467223522,0.488580014818671
